artifact_id,artifact_name,scope,measurement_present,wall_seconds,user_seconds,system_seconds,maximum_rss_bytes
10166002262,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--N--r4-34465226083,timed extraction command/children; not total deployment resources,True,108.88,76.18,3.37,1712738304.0
10165987114,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--N--r5-34465226083,timed extraction command/children; not total deployment resources,True,107.06,73.67,2.72,976064512.0
10165990525,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--N--r6-34465226083,timed extraction command/children; not total deployment resources,True,109.96000000000001,74.61,3.74,1865535488.0
10165991815,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--N--r7-34465226083,timed extraction command/children; not total deployment resources,True,108.67,74.49,3.87,1865404416.0
10165989920,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--N--r8-34465226083,timed extraction command/children; not total deployment resources,True,109.87,79.89,3.96,1662226432.0
10165990046,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--N--r9-34465226083,timed extraction command/children; not total deployment resources,True,109.95,78.29,3.37,1647804416.0
10165995800,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r0-34465226083,timed extraction command/children; not total deployment resources,True,105.9,59.44,2.28,865435648.0
10166004270,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r1-34465226083,timed extraction command/children; not total deployment resources,True,105.45,59.38,2.99,1500327936.0
10166008452,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r2-34465226083,timed extraction command/children; not total deployment resources,True,109.6,78.6,3.27,1469960192.0
10166005154,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r3-34465226083,timed extraction command/children; not total deployment resources,True,109.50999999999999,79.75,3.47,1644044288.0
10165988017,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r4-34465226083,timed extraction command/children; not total deployment resources,True,96.9,44.43,2.29,1839968256.0
10166006334,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r5-34465226083,timed extraction command/children; not total deployment resources,True,110.24000000000001,79.79,3.28,1641504768.0
10166004088,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r6-34465226083,timed extraction command/children; not total deployment resources,True,110.84,84.28,3.35,1325502464.0
10166010864,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r7-34465226083,timed extraction command/children; not total deployment resources,True,109.15,77.43,2.84,1105633280.0
10166003324,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r8-34465226083,timed extraction command/children; not total deployment resources,True,106.08,67.85,2.42,930328576.0
10166009645,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NC--r9-34465226083,timed extraction command/children; not total deployment resources,True,109.66,79.18,3.95,1681121280.0
10166097064,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r0-34465226083,timed extraction command/children; not total deployment resources,True,111.37,81.3,3.49,1515569152.0
10166101419,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r1-34465226083,timed extraction command/children; not total deployment resources,True,108.9,78.26,4.0,1695653888.0
10166115948,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r2-34465226083,timed extraction command/children; not total deployment resources,True,109.50999999999999,76.16,3.81,1669406720.0
10166102834,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r3-34465226083,timed extraction command/children; not total deployment resources,True,109.78,77.34,3.24,1522761728.0
10166108401,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r4-34465226083,timed extraction command/children; not total deployment resources,True,111.12,79.05,3.19,1391439872.0
10166108423,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r5-34465226083,timed extraction command/children; not total deployment resources,True,109.78999999999999,74.29,3.74,1862250496.0
10166102450,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r6-34465226083,timed extraction command/children; not total deployment resources,True,109.0,78.41,3.31,1452720128.0
10166114184,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r7-34465226083,timed extraction command/children; not total deployment resources,True,109.75,81.23,3.34,1484451840.0
10166105252,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r8-34465226083,timed extraction command/children; not total deployment resources,True,109.19,79.6,3.35,1546661888.0
10166109152,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--NCD--r9-34465226083,timed extraction command/children; not total deployment resources,True,109.67,78.38,3.23,1670303744.0
10166027263,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r0-34465226083,timed extraction command/children; not total deployment resources,True,105.5,70.25,2.52,944611328.0
10166048797,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r1-34465226083,timed extraction command/children; not total deployment resources,True,105.07,67.41,2.36,1101434880.0
10166082267,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r2-34465226083,timed extraction command/children; not total deployment resources,True,109.49000000000001,80.21,2.78,1182203904.0
10166087139,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r3-34465226083,timed extraction command/children; not total deployment resources,True,109.49000000000001,77.84,3.36,1710080000.0
10166090063,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r4-34465226083,timed extraction command/children; not total deployment resources,True,108.78,76.23,3.18,1551085568.0
10166080434,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r5-34465226083,timed extraction command/children; not total deployment resources,True,104.11,66.47,2.42,1067053056.0
10166085758,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r6-34465226083,timed extraction command/children; not total deployment resources,True,110.38,80.66,3.44,1315655680.0
10166082259,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r7-34465226083,timed extraction command/children; not total deployment resources,True,104.41,66.54,2.36,897880064.0
10166093477,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r8-34465226083,timed extraction command/children; not total deployment resources,True,109.95,76.49,3.74,1732771840.0
10166092681,v3-comparison-pmx-extraction-spring_petclinic_microservices--colocated--ND--r9-34465226083,timed extraction command/children; not total deployment resources,True,108.25999999999999,74.07,3.86,1971449856.0
10166130471,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r0-34465226083,timed extraction command/children; not total deployment resources,True,105.85,63.27,2.45,968556544.0
10166153119,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r1-34465226083,timed extraction command/children; not total deployment resources,True,110.22,80.9,3.04,1122283520.0
10166179122,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r2-34465226083,timed extraction command/children; not total deployment resources,True,109.2,78.01,3.2,1449746432.0
10166187458,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r3-34465226083,timed extraction command/children; not total deployment resources,True,110.16,80.99,3.52,1635291136.0
10166174027,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r4-34465226083,timed extraction command/children; not total deployment resources,True,98.15,45.26,2.33,2015670272.0
10166184406,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r5-34465226083,timed extraction command/children; not total deployment resources,True,110.83,80.71,3.48,1501872128.0
10166180497,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r6-34465226083,timed extraction command/children; not total deployment resources,True,108.78999999999999,78.97,3.36,1558704128.0
10166216095,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r7-34465226083,timed extraction command/children; not total deployment resources,True,109.13,78.14,3.3,1592438784.0
10166194965,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r8-34465226083,timed extraction command/children; not total deployment resources,True,110.36,80.56,3.37,1478373376.0
10166187039,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--N--r9-34465226083,timed extraction command/children; not total deployment resources,True,104.92,60.47,3.15,1771057152.0
10166198022,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r0-34465226083,timed extraction command/children; not total deployment resources,True,105.05,60.12,2.3,983261184.0
10166201366,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r1-34465226083,timed extraction command/children; not total deployment resources,True,109.19,75.69,3.77,1949138944.0
10166205341,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r2-34465226083,timed extraction command/children; not total deployment resources,True,109.38,77.44,2.57,1078026240.0
10166205675,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r3-34465226083,timed extraction command/children; not total deployment resources,True,108.84,76.13,3.98,1890779136.0
10166206590,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r4-34465226083,timed extraction command/children; not total deployment resources,True,108.66,75.36,3.2,1535209472.0
10166202697,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r5-34465226083,timed extraction command/children; not total deployment resources,True,104.9,68.58,2.57,1089867776.0
10166211306,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r6-34465226083,timed extraction command/children; not total deployment resources,True,109.02000000000001,75.58,3.25,1867661312.0
10166212321,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r7-34465226083,timed extraction command/children; not total deployment resources,True,111.18,81.54,3.38,1428500480.0
10166213113,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r8-34465226083,timed extraction command/children; not total deployment resources,True,109.65,78.18,3.21,1736646656.0
10166208190,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NC--r9-34465226083,timed extraction command/children; not total deployment resources,True,105.42,62.05,3.06,1563914240.0
10166300204,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r0-34465226083,timed extraction command/children; not total deployment resources,True,109.63,77.07,3.84,1827586048.0
10166295849,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r1-34465226083,timed extraction command/children; not total deployment resources,True,104.44,59.73,3.11,1697349632.0
10166302768,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r2-34465226083,timed extraction command/children; not total deployment resources,True,109.42,78.31,3.36,1513689088.0
10166309180,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r3-34465226083,timed extraction command/children; not total deployment resources,True,109.49000000000001,75.56,3.84,1883971584.0
10166307381,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r4-34465226083,timed extraction command/children; not total deployment resources,True,108.84,80.27,3.47,1514184704.0
10166311737,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r5-34465226083,timed extraction command/children; not total deployment resources,True,109.11,77.71,3.29,1612341248.0
10166328256,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r6-34465226083,timed extraction command/children; not total deployment resources,True,111.89,77.52,3.25,1498918912.0
10166305601,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r7-34465226083,timed extraction command/children; not total deployment resources,True,103.3,65.69,2.38,907247616.0
10166317106,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r8-34465226083,timed extraction command/children; not total deployment resources,True,109.84,78.61,3.37,1600749568.0
10166320481,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--NCD--r9-34465226083,timed extraction command/children; not total deployment resources,True,109.62,78.09,3.24,1645191168.0
10166235833,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r0-34465226083,timed extraction command/children; not total deployment resources,True,108.50999999999999,74.79,3.77,2045161472.0
10166251514,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r1-34465226083,timed extraction command/children; not total deployment resources,True,109.22,77.2,3.92,1704251392.0
10166274898,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r2-34465226083,timed extraction command/children; not total deployment resources,True,107.33,69.66,2.59,1053974528.0
10166284885,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r3-34465226083,timed extraction command/children; not total deployment resources,True,109.4,78.12,2.81,1069752320.0
10166282214,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r4-34465226083,timed extraction command/children; not total deployment resources,True,109.46000000000001,74.36,2.75,1077374976.0
10166281444,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r5-34465226083,timed extraction command/children; not total deployment resources,True,105.75999999999999,63.8,3.25,1462566912.0
10166288823,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r6-34465226083,timed extraction command/children; not total deployment resources,True,109.43,78.58,3.19,1598025728.0
10166291389,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r7-34465226083,timed extraction command/children; not total deployment resources,True,109.55,75.16,3.76,1615224832.0
10166300373,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r8-34465226083,timed extraction command/children; not total deployment resources,True,110.25999999999999,81.47,3.51,1572253696.0
10166297322,v3-comparison-pmx-extraction-spring_petclinic_microservices--split--ND--r9-34465226083,timed extraction command/children; not total deployment resources,True,110.13,78.64,3.34,1698963456.0
