level,profile,scope,mode,view,comparator,operation,expected_operation_cells,common_operation_cells,expected_campaigns,paired_campaigns,proposed_issued_cells,comparator_issued_cells,absolute_error_pp_difference,absolute_error_pp_difference_lower95,absolute_error_pp_difference_upper95,brier_score_difference,brier_score_difference_lower95,brier_score_difference_upper95,signed_error_pp_difference,signed_error_pp_difference_lower95,signed_error_pp_difference_upper95,represented_strata,minimum_pairs_per_stratum
operation,opentelemetry_demo,current,full,all_sequence,B1,add_to_cart,80,51,80,51,51,51,-0.31709976742701534,-0.48012944503651134,-0.15247581567509041,-0.0004389574908908609,-0.0008220966718749444,-5.500306020524306e-05,-0.4820414398403449,-0.6181350818599316,-0.34724675910895214,8,2
operation,opentelemetry_demo,current,full,all_sequence,B1,browse_product,80,54,80,54,54,54,-0.4217936366172263,-0.5620122242687348,-0.2864150067793387,-0.0016387295451314365,-0.00382551811524999,-0.00033942592234827645,-0.45738947282389136,-0.5937822784013957,-0.3156959557648571,8,2
operation,opentelemetry_demo,current,full,all_sequence,B1,checkout,80,55,80,55,55,55,-0.3980468589080161,-0.560679089103003,-0.22902000369696857,-0.0021825877159835677,-0.004120560210515919,-0.000606506144435542,-0.3980468589080161,-0.5608051883253344,-0.22593739941875063,8,2
operation,opentelemetry_demo,current,full,all_sequence,B2,add_to_cart,80,51,80,51,51,51,0.7253123157528004,0.29539447872773134,1.1593174429071922,0.0011401923271512889,0.0007194521716954684,0.0015630413617797724,1.0801801354613048,1.004283064211412,1.1579214317655062,8,2
operation,opentelemetry_demo,current,full,all_sequence,B2,browse_product,80,54,80,54,54,54,0.8228453425703037,0.49160680904126075,1.0879114166792467,0.0014834925335450596,0.0010663516493533986,0.001913696356310452,1.0002792524245558,0.8661750826028599,1.1309151232591428,8,2
operation,opentelemetry_demo,current,full,all_sequence,B2,checkout,80,55,80,55,55,55,0.9702132891278206,0.8504258415527209,1.0961971219965705,0.00430906672062607,0.0037474239814353967,0.0048895162348923694,0.9702132891278206,0.8524440119653626,1.0964486780888978,8,2
operation,opentelemetry_demo,current,full,all_sequence,B3,add_to_cart,80,51,80,51,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,full,all_sequence,B3,browse_product,80,54,80,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,full,all_sequence,B3,checkout,80,55,80,55,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,full,all_sequence,B4,add_to_cart,80,51,80,51,51,51,0.6287900638915431,0.015370551446238239,1.2509209590656354,0.000710475427369967,-0.0003460548038169523,0.0017697421831764078,0.825466777232779,0.3518995094123554,1.2952954443669054,8,2
operation,opentelemetry_demo,current,full,all_sequence,B4,browse_product,80,54,80,54,54,54,0.8744253461399962,0.3319028825876416,1.4195987179309866,0.0017034866679949288,0.00033639068512215144,0.0032399483901421884,0.9727637028106142,0.48238004496385894,1.462662688407336,8,2
operation,opentelemetry_demo,current,full,all_sequence,B4,checkout,80,55,80,55,55,55,1.1230792516674137,0.6091852218996978,1.6478754870023078,0.0054375975525289034,0.0019256462553584916,0.008966380497716208,1.1230792516674137,0.6065221029928521,1.638976579543716,8,2
operation,opentelemetry_demo,current,full,stable,B0,add_to_cart,80,51,80,51,51,80,2.7791535189158814,1.9629966740649702,3.600455660367675,0.0024038404724685747,0.0016833525103152828,0.003142254822385225,7.120497400781643,6.862430428799381,7.379530302599704,8,2
operation,opentelemetry_demo,current,full,stable,B0,browse_product,80,54,80,54,54,80,3.7096571338673034,1.722627389413261,6.277970699443012,0.007356947123351629,0.0013697557048146791,0.017859673616211064,8.204581779750521,6.831555594371239,10.548982293857138,8,2
operation,opentelemetry_demo,current,full,stable,B0,checkout,80,55,80,55,55,80,13.0826621886992,10.155664340588133,15.98050761401512,0.04247263893325877,0.029666624077965786,0.056772472033441414,21.765256266949052,20.26002330795762,23.426308159221755,8,2
operation,opentelemetry_demo,current,full,stable,B1,add_to_cart,80,51,80,51,51,51,-0.12569925347694133,-0.48234517182780673,0.22815065039109048,-0.00032075065966047703,-0.0006550028651134143,1.5425005508216152e-05,-0.482041439840345,-0.6105874700466506,-0.3462764075871114,8,2
operation,opentelemetry_demo,current,full,stable,B1,browse_product,80,54,80,54,54,54,-0.21756937195463516,-0.5398157807249628,0.22957014335628664,-0.0014173657883614294,-0.003594358533550705,-8.986477969235273e-05,-0.4573894728238915,-0.5944365330869084,-0.31377093611110257,8,2
operation,opentelemetry_demo,current,full,stable,B1,checkout,80,55,80,55,55,55,-0.3980468589080161,-0.5595949390492686,-0.2298204576170548,-0.0019038574609793514,-0.0038739587106563986,-0.0003720024405187557,-0.3980468589080161,-0.5594158648161415,-0.22760276099110663,8,2
operation,opentelemetry_demo,current,full,stable,B2,add_to_cart,80,51,80,51,51,51,0.7005230351402264,0.26611025748886324,1.1365235644330949,0.0006407329787771019,0.0003030494096322442,0.00097682543788827,1.0801801354613045,1.0039308782227838,1.1598029230389504,8,2
operation,opentelemetry_demo,current,full,stable,B2,browse_product,80,54,80,54,54,54,0.776963635064733,0.4803683260360369,0.9885269247587416,0.000897000323535789,0.00042833945244496546,0.0014111169179087553,1.0002792524245558,0.8678005409425038,1.1298326896088737,8,2
operation,opentelemetry_demo,current,full,stable,B2,checkout,80,55,80,55,55,55,0.9702132891278207,0.8500947984848863,1.09799987956336,0.0034059617180380534,0.0028614288931661015,0.003940104639908407,0.9702132891278207,0.8494515392698893,1.095406997909111,8,2
operation,opentelemetry_demo,current,full,stable,B3,add_to_cart,80,51,80,51,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,full,stable,B3,browse_product,80,54,80,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,full,stable,B3,checkout,80,55,80,55,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,full,stable,B4,add_to_cart,80,51,80,51,51,51,0.6050830103613883,-0.02405607585083468,1.2229561668398325,0.0003872446695277605,-0.00035827251211897003,0.0011293700426592895,0.8254667772327786,0.35264859764386214,1.3022390434884163,8,2
operation,opentelemetry_demo,current,full,stable,B4,browse_product,80,54,80,54,54,54,0.7960291189138696,0.28524820014404223,1.3063478284038286,0.001262540690745957,8.667231842497957e-05,0.002641893193157173,0.9727637028106141,0.4892274330785623,1.4674379990679383,8,2
operation,opentelemetry_demo,current,full,stable,B4,checkout,80,55,80,55,55,55,1.1230792516674137,0.6069573267012771,1.6472982527747717,0.004563381593492246,0.0013483135434622113,0.007949496815852749,1.1230792516674137,0.6055887312095078,1.6418603306037782,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B0,add_to_cart,80,51,80,51,51,80,6.014025740736324,4.944828558550112,7.08414937659067,0.006943960492243486,0.005792408244144052,0.008103607383213507,7.855975157888697,7.6632716097676346,8.056329153380258,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B0,browse_product,80,54,80,54,54,80,7.281073964650625,5.679987371799945,9.551289314838085,0.011748744397448992,0.006474808164473303,0.02124261188706264,8.61915854694316,7.31656495350328,10.631747429348323,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B0,checkout,80,56,80,56,56,80,18.882091625135406,16.98427368212307,20.873134282950424,0.06042333236890565,0.050928204050843764,0.07148900203282872,21.46500806051333,20.268408162563397,22.90432695610709,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B1,add_to_cart,80,51,80,51,51,51,0.23030997964195193,0.07856068201057854,0.3803230369256407,0.0004815592255227425,0.00016594709918640155,0.0007906431520157158,0.23030997964195193,0.07956631846585284,0.37889981450789495,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B1,browse_product,80,54,80,54,54,54,-0.06206709671113908,-0.4902012276177309,0.2720414218772208,-0.0018466833589102867,-0.006053714884151692,0.0004866455120888391,-0.06206709671113908,-0.4998757517361962,0.26790405697927705,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B1,checkout,80,56,80,56,56,56,-0.3000964761144083,-0.6743346155717197,0.08734621820765272,-0.00210303199937098,-0.005749244349633467,0.001080280805979054,-0.3000964761144083,-0.6905401996303874,0.0833024498865512,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B2,add_to_cart,80,51,80,51,51,51,1.1939456715080778,0.04973530645717198,2.3340823202041534,0.0017192354400279773,0.00032640578304186284,0.003106940953293484,3.477278957056196,3.3017025876610444,3.652086380173233,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B2,browse_product,80,54,80,54,54,54,2.6658241050697895,1.0074782149226278,4.770627619692298,0.0068570283781982655,0.0014583900386531533,0.016322438033419512,4.327976879459253,3.045365066303273,6.456281579664934,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B2,checkout,80,56,80,56,56,56,4.021083792900877,2.339990704699168,5.758885852751027,0.016425889913124613,0.008270825431097821,0.026809913927121492,4.687750476186128,3.4592881521992336,6.037439414327785,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B3,add_to_cart,80,51,80,51,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B3,browse_product,80,54,80,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B3,checkout,80,56,80,56,56,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B4,add_to_cart,80,0,80,0,51,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B4,browse_product,80,0,80,0,54,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,no_joint_health,all_sequence,B4,checkout,80,0,80,0,56,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,no_joint_health,stable,B0,add_to_cart,80,51,80,51,51,80,3.1582890896595317,2.042258398851293,4.273609223518737,0.0030103481299260174,0.002060777559479336,0.003964539708289053,7.855975157888697,7.664290869981536,8.052105371527627,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B0,browse_product,80,54,80,54,54,80,3.9263736388551687,1.9466243835706503,6.3599040631318475,0.006914242020773014,0.0017858250862121594,0.015714111401548162,8.61915854694316,7.327443336603071,10.596505932582817,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B0,checkout,80,56,80,56,56,80,13.008160822685412,10.407109696844792,15.580390481384892,0.04077599901710119,0.031200622508915803,0.05189485189059411,21.46500806051333,20.270351459250463,22.860027697458122,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B1,add_to_cart,80,51,80,51,51,51,0.23030997964195188,0.07650216805091671,0.379120793242929,0.00027394423426697597,4.1061967144974335e-05,0.0005054781500658587,0.23030997964195188,0.07806620698055582,0.3777805393579777,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B1,browse_product,80,54,80,54,54,54,-0.000543090013335086,-0.47550073352774935,0.3801612729159245,-0.001915763521454735,-0.005947917376351,0.00026651290366094533,-0.06206709671113881,-0.4879616375843304,0.2729854893655432,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B1,checkout,80,56,80,56,56,56,-0.3000964761144086,-0.6872021063672099,0.0846754833690626,-0.00200426242947649,-0.0054579591713059174,0.0010534220069137532,-0.3000964761144086,-0.6941381692886525,0.08799341362383412,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B2,add_to_cart,80,51,80,51,51,51,0.19796096578858766,-0.7847775438974913,1.1887605954835194,0.00022903530329282948,-0.0009619172733725371,0.0014160441554472401,3.477278957056196,3.2993822396045283,3.6496423663348443,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B2,browse_product,80,54,80,54,54,54,1.418421252011038,-0.2793131819331087,3.5858858714035358,0.004540165341351316,-0.0006729695351991564,0.01330700757770435,4.327976879459253,3.062754825656683,6.438779235893595,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B2,checkout,80,56,80,56,56,56,3.655286841340743,1.6397157103323168,5.629244587624688,0.012648545087121045,0.004526635088334843,0.02278272947377656,4.687750476186128,3.471791130422916,6.055522536746405,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B3,add_to_cart,80,51,80,51,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B3,browse_product,80,54,80,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B3,checkout,80,56,80,56,56,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,no_joint_health,stable,B4,add_to_cart,80,0,80,0,51,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,no_joint_health,stable,B4,browse_product,80,0,80,0,54,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,no_joint_health,stable,B4,checkout,80,0,80,0,56,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B0,add_to_cart,80,52,80,52,52,80,7.037100291836822,4.924468407760557,9.511305841857794,0.011763838226443874,0.00587851920881428,0.021890280347133955,8.89412077321381,7.393166867831932,11.462834719232868,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B0,browse_product,80,54,80,54,54,80,7.095156097277692,5.449932742610898,9.412019908493374,0.011464300362001922,0.006208293800443383,0.020848457887500834,8.433240679570227,7.204715915698235,10.443237325499055,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B0,checkout,80,55,80,55,55,80,18.707792778657215,16.436831433947045,21.057156996134943,0.060371045057564035,0.04966724902290475,0.07273249619693713,21.463105481034866,20.284598697818083,22.995184252764524,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B1,add_to_cart,80,52,80,52,52,52,-0.2856172465524988,-0.8296802068437046,0.11737958707232239,-0.0025645514558541656,-0.007714206466268797,0.00031418043921369233,-0.2932558455714755,-0.8126967282916928,0.10734981204932408,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B1,browse_product,80,54,80,54,54,54,-0.24252214130686547,-0.7120463026834191,0.11598222368197116,-0.002189538480072753,-0.006524218958526939,0.00021707902119985116,-0.24252214130686547,-0.7058223114829175,0.1131952108025348,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B1,checkout,80,55,80,55,55,55,-0.7926131379987973,-1.3611142089178376,-0.22016138872846178,-0.004775499379789202,-0.009419228980065374,-0.0002715017037720394,-0.7926131379987973,-1.3626882081786036,-0.21586936517996508,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B2,add_to_cart,80,52,80,52,52,52,0.625211730247775,0.19862470832071194,1.119268130858672,0.0004476241952254396,-0.0011236393290005226,0.001697634263919765,0.6175731312287983,0.1914555261472011,1.1030012422592186,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B2,browse_product,80,54,80,54,54,54,0.6886261409101767,0.25134248725355357,1.137741194332168,0.0006098151526574595,-0.0008209398028618288,0.0016704056003707297,0.6886261409101767,0.24302157992285808,1.126340474245255,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B2,checkout,80,55,80,55,55,55,0.12314713069035246,-0.45223131318711424,0.7332644047704316,0.0003980171072478557,-0.003231559909853451,0.00358109608406516,0.12314713069035246,-0.4476149725910977,0.7229999433840824,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B3,add_to_cart,80,52,80,52,52,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B3,browse_product,80,54,80,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B3,checkout,80,55,80,55,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B4,add_to_cart,80,52,80,52,52,52,1.8898927213976604,-0.004105291000723516,3.8212435734359707,-0.0023924970708269575,-0.011613315677471849,0.004806805321138799,2.6316850600236013,0.5801682122519467,4.811764573693687,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B4,browse_product,80,54,80,54,54,54,2.3014212197193293,0.46938106110148187,4.109756009604874,-0.0014490311837363724,-0.009693063955142928,0.004613528097505587,2.8827025133171045,0.872019674445026,4.85462707322728,8,2
operation,opentelemetry_demo,current,sampled_mixed,all_sequence,B4,checkout,80,55,80,55,55,55,2.307448671831375,0.5497814266142397,4.137615656426214,0.006102361954438776,-0.007046871540945459,0.018618058986879283,2.307448671831375,0.5697359248663991,4.106633527682002,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B0,add_to_cart,80,52,80,52,52,80,4.30302740070297,2.4398666277712753,6.637671518543475,0.007513163800663073,0.002237225896595996,0.01669810126283858,8.89412077321381,7.3952423978563955,11.4840223365669,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B0,browse_product,80,54,80,54,54,80,3.8615741467445774,1.9435816502944532,6.2609755069340185,0.006770488331723405,0.0016586343403719298,0.015352059376977704,8.433240679570227,7.205989725981599,10.432284470393252,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B0,checkout,80,55,80,55,55,80,12.818507806182533,9.862447019909471,15.72888915896514,0.04076975809974346,0.03026087720672365,0.05310779388359021,21.463105481034866,20.28559908840836,23.02239690112581,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B1,add_to_cart,80,52,80,52,52,52,-0.20633955827565154,-0.8278239326534321,0.28922157668574355,-0.002563506568663966,-0.0075567735456275355,0.00015849915216378793,-0.29325584557147555,-0.8244130952357827,0.10663299675754527,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B1,browse_product,80,54,80,54,54,54,-0.17733492583499735,-0.6965696783495585,0.22751783130764025,-0.0021535634135439402,-0.006318875089636713,9.772393536839877e-05,-0.24252214130686536,-0.709781904291745,0.1160253294460474,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B1,checkout,80,55,80,55,55,55,-0.7546167346012773,-1.3015399400656402,-0.19908708812786513,-0.004271680720084317,-0.008874778337826423,0.0001812706133068781,-0.7926131379987966,-1.3553268952309125,-0.20621696370983175,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B2,add_to_cart,80,52,80,52,52,52,0.7244487385899994,0.28891423633765234,1.161531301219481,8.878233869425445e-05,-0.0013617489255871558,0.0011183449227133838,0.6175731312287983,0.19257725977808396,1.1069513387969934,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B2,browse_product,80,54,80,54,54,54,0.769359572696642,0.33429163299528586,1.1624694462932925,0.00017489087956394346,-0.0011077898824542283,0.0010266057572830892,0.6886261409101769,0.2424654483345697,1.1207518267689724,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B2,checkout,80,55,80,55,55,55,0.1611435340878723,-0.39691680679889535,0.7341739180304204,0.0001099610834368452,-0.0031602725745501093,0.002915409789124051,0.12314713069035288,-0.46246784717172995,0.7184535832532045,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B3,add_to_cart,80,52,80,52,52,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B3,browse_product,80,54,80,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B3,checkout,80,55,80,55,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B4,add_to_cart,80,52,80,52,52,52,0.912565140618344,-0.709947877399486,2.5677594742981835,-0.0039642775765735185,-0.01293558252876707,0.0020126725015655006,2.6316850600236013,0.5674989380177726,4.750825109874475,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B4,browse_product,80,54,80,54,54,54,0.8077260236036977,-0.7261249107317084,2.292014384296005,-0.003068018694660605,-0.010655377970800206,0.0019948069701595152,2.8827025133171045,0.9279684583625354,4.8646484271489365,8,2
operation,opentelemetry_demo,current,sampled_mixed,stable,B4,checkout,80,55,80,55,55,55,2.345445075228895,0.6153870144576716,4.125383538306953,0.0035725721145025407,-0.008333774479880797,0.01507153255959841,2.3074486718313754,0.590133784335334,4.095937364298393,8,2
operation,opentelemetry_demo,current,trace_only,all_sequence,B0,add_to_cart,80,51,80,51,51,80,6.676985790384598,5.618912469525746,7.740751180849099,0.008254690035315617,0.00694678171398824,0.009540201831041735,8.51893520753697,8.246004321144898,8.785261965669834,8,2
operation,opentelemetry_demo,current,trace_only,all_sequence,B0,browse_product,80,54,80,54,54,80,7.28611132689814,6.21809633192299,8.506054960682745,0.00959589586129765,0.007550907032944326,0.01239224819695217,8.624195909190673,7.781223226074401,9.604447249093052,8,2
operation,opentelemetry_demo,current,trace_only,all_sequence,B0,checkout,80,56,80,56,56,80,18.660088814683363,17.411814381400248,19.989684932974914,0.05820326757749007,0.052755676487742105,0.0639136769351851,20.68792940433413,19.545820568503018,21.89991373143328,8,2
operation,opentelemetry_demo,current,trace_only,all_sequence,B1,add_to_cart,80,0,80,0,51,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,all_sequence,B1,browse_product,80,0,80,0,54,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,all_sequence,B1,checkout,80,0,80,0,56,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,all_sequence,B2,add_to_cart,80,12,80,12,51,12,2.416198739420896,-1.964534932952323,6.816657856356862,0.0025700718831739937,-0.00260791659990199,0.007739744164459314,11.549531881613369,11.030107392637465,12.051546653664264,2,2
operation,opentelemetry_demo,current,trace_only,all_sequence,B2,browse_product,80,14,80,14,54,14,6.151196369268682,1.6916634406355486,10.124284808413066,0.009876876865253018,0.0017285604418223694,0.021072609612554125,12.799807466826532,9.93797191281885,16.92916833274566,2,4
operation,opentelemetry_demo,current,trace_only,all_sequence,B2,checkout,80,16,80,16,56,16,10.664074429794802,7.331519058011007,14.28939813794918,0.03230869904595875,0.019230764835749096,0.04914818652616442,11.110437780027187,8.440823084251424,14.430478261504772,2,6
operation,opentelemetry_demo,current,trace_only,all_sequence,B3,add_to_cart,80,51,80,51,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,trace_only,all_sequence,B3,browse_product,80,54,80,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,trace_only,all_sequence,B3,checkout,80,56,80,56,56,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,trace_only,all_sequence,B4,add_to_cart,80,0,80,0,51,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,all_sequence,B4,browse_product,80,0,80,0,54,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,all_sequence,B4,checkout,80,0,80,0,56,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,stable,B0,add_to_cart,80,51,80,51,51,80,3.821249139307805,2.688157752193241,4.954170063001513,0.0039468612004315,0.0028579171792498335,0.005044330991015558,8.51893520753697,8.252047707837628,8.787275782749521,8,2
operation,opentelemetry_demo,current,trace_only,stable,B0,browse_product,80,54,80,54,54,80,3.9501065463228997,2.518935227343182,5.457824335983584,0.0046381620147308835,0.0025802960664031535,0.00718814539387835,8.624195909190673,7.802290094761261,9.585253051349403,8,2
operation,opentelemetry_demo,current,trace_only,stable,B0,checkout,80,56,80,56,56,80,13.018331351774027,11.226980247375215,14.862782394125192,0.03891876843000434,0.03343311712044393,0.044715312482910274,20.68792940433413,19.572655008053438,21.85377281294023,8,2
operation,opentelemetry_demo,current,trace_only,stable,B1,add_to_cart,80,0,80,0,51,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,stable,B1,browse_product,80,0,80,0,54,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,stable,B1,checkout,80,0,80,0,56,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,stable,B2,add_to_cart,80,12,80,12,51,12,-1.567740083457064,-5.332543521021689,2.1937712091529513,-0.002029256408853051,-0.006505429270662078,0.0024623248541588345,11.549531881613369,11.023452184674154,12.04444579723994,2,2
operation,opentelemetry_demo,current,trace_only,stable,B2,browse_product,80,14,80,14,54,14,1.068757307329785,-3.69736115543579,5.627097228783609,0.0029672226995039264,-0.005374597280641422,0.013028924282867066,12.799807466826532,9.938256397621402,16.9160019629016,2,4
operation,opentelemetry_demo,current,trace_only,stable,B2,checkout,80,16,80,16,56,16,10.129579981716898,7.029462720418088,13.975612137145651,0.02327679929420495,0.011720221654361472,0.03867634490292927,11.110437780027187,8.455480785636437,14.543626990777584,2,6
operation,opentelemetry_demo,current,trace_only,stable,B3,add_to_cart,80,51,80,51,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,trace_only,stable,B3,browse_product,80,54,80,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,trace_only,stable,B3,checkout,80,56,80,56,56,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
operation,opentelemetry_demo,current,trace_only,stable,B4,add_to_cart,80,0,80,0,51,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,stable,B4,browse_product,80,0,80,0,54,0,,,,,,,,,,0,0
operation,opentelemetry_demo,current,trace_only,stable,B4,checkout,80,0,80,0,56,0,,,,,,,,,,0,0
operation,opentelemetry_demo,transfer,full,all_sequence,B0,add_to_cart,40,27,40,27,27,40,7.121703130721885,6.633000763239505,7.582093988304939,0.007451808124610982,0.006805194613937501,0.00812478901402936,9.0165407660258,8.64215065170443,9.42366389182718,4,2
operation,opentelemetry_demo,transfer,full,all_sequence,B0,browse_product,40,30,40,30,30,40,9.045551804053982,6.088584285711067,13.813605266409388,0.021370579516680886,0.006617747859698006,0.049618956418223226,11.205926838747292,8.473637649423267,15.884524136689757,4,4
operation,opentelemetry_demo,transfer,full,all_sequence,B0,checkout,40,31,40,31,31,40,21.566865096230515,18.95615008916142,24.975780984449464,0.08868878941410394,0.06724643612465027,0.11270555282262044,23.882429672046964,21.021972159017782,27.168567710856685,4,5
operation,opentelemetry_demo,transfer,full,all_sequence,B1,add_to_cart,40,27,40,27,27,27,0.9548666584623234,0.8362363404077867,1.0766790975449476,0.001635422160816893,0.0014722629877073133,0.0017973439203558738,0.9548666584623234,0.8354167205086359,1.0807281253650267,4,2
operation,opentelemetry_demo,transfer,full,all_sequence,B1,browse_product,40,30,40,30,30,30,0.9650215459134394,0.7959130207701022,1.134152071655701,0.0020239910860399574,0.0016024755408680952,0.002539628937795024,0.9650215459134394,0.7922910597668229,1.1336677004576794,4,4
operation,opentelemetry_demo,transfer,full,all_sequence,B1,checkout,40,31,40,31,31,31,0.9186274935970022,0.7809213129110162,1.0699174583553155,0.005762152939345758,0.004809162150343454,0.006732176479810858,0.9186274935970022,0.7812954041283723,1.0701475334087165,4,5
