profile,scope,mode,view,method,operation,expected_campaigns,issued_campaigns,coverage,all_test_requests,issued_test_requests,observed_all,observed_issued,prediction,signed_error_pp,signed_error_pp_lower95,signed_error_pp_upper95,absolute_error_pp,absolute_error_pp_lower95,absolute_error_pp_upper95,brier_score,brier_score_lower95,brier_score_upper95,represented_strata,minimum_issued_campaigns_per_stratum,absolute_error_median_pp,absolute_error_p90_pp,absence_reasons
opentelemetry_demo,current,full,all_sequence,B0,checkout,80,80,1.0,96000,96000,0.6800625,0.6800625,0.6999687760199833,1.9906276019983358,0.6482301424160439,3.400290404697475,4.799710310852067,3.8041726512628364,5.948813597175962,0.20574439596143282,0.20111811007414895,0.2107753027143053,8,10,3.4162156536219843,9.883853733000304,{}
opentelemetry_demo,current,full,all_sequence,B1,add_to_cart,80,51,0.6375,96000,61200,0.8282604166666666,0.851125,0.9326240561830725,8.14990561830725,7.421168908579788,8.882259317940349,8.14990561830725,7.4119258458438315,8.870624061449519,0.13255758398240536,0.12651010259148252,0.13871891049296847,8,2,8.23971027765441,10.853640578080837,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,full,all_sequence,B1,browse_product,80,54,0.675,96000,64800,0.8246979166666667,0.837201388888889,0.9332336453594937,9.603225647060487,7.9587952716728525,12.090697641020965,9.603225647060487,7.946691434475642,12.087523516425886,0.14359828923922638,0.13105707573930234,0.16292145947841868,8,2,8.345552781228804,11.664847514922325,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,full,all_sequence,B1,checkout,80,55,0.6875,96000,66000,0.6800625,0.6843229166666667,0.9329257040312601,24.860278736459346,22.68833028445145,27.118878431333798,24.860278736459346,22.70902847478943,27.155593280194473,0.2749277194169931,0.2582907076658915,0.29242551720348237,8,2,21.40860426993595,28.51514295276494,"{""topology_ambiguous_target_fraction"": 25}"
opentelemetry_demo,current,full,all_sequence,B2,add_to_cart,80,51,0.6375,96000,61200,0.8282604166666666,0.851125,0.9170018404300561,6.5876840430056,5.820103588345664,7.337382801568825,7.107493535127434,6.721971545968356,7.489796282862221,0.13097843416436322,0.12543408558983601,0.13646674892784885,8,2,6.734942977952052,9.244285134739494,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,full,all_sequence,B2,browse_product,80,54,0.675,96000,64800,0.8246979166666667,0.837201388888889,0.9186569581070093,8.14555692181204,6.4207597390752875,10.67678196719698,8.358586667872958,6.847863635292511,10.749462593837265,0.14047606716054986,0.1294589937320964,0.15706808113636775,8,2,7.002078401550121,10.10313942527817,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,full,all_sequence,B2,checkout,80,55,0.6875,96000,66000,0.6800625,0.6843229166666667,0.9192431025509018,23.49201858842351,21.387678085191617,25.843912960189073,23.49201858842351,21.295040884208937,25.804054267598776,0.2684360649803835,0.25279954463904114,0.2846876804346802,8,2,19.994335790752505,28.51514295276494,"{""topology_ambiguous_target_fraction"": 25}"
opentelemetry_demo,current,full,all_sequence,B3,add_to_cart,80,51,0.6375,96000,61200,0.8282604166666666,0.851125,0.927803641784669,7.667864178466905,6.861638074930022,8.471654407584966,7.832805850880234,7.190117648337284,8.47565240324183,0.1321186264915145,0.12641662094758807,0.13795436576265102,8,2,7.402332376091525,9.582767330253617,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,full,all_sequence,B3,browse_product,80,54,0.675,96000,64800,0.8246979166666667,0.837201388888889,0.9286597506312548,9.145836174236596,7.484962117974516,11.57432032939215,9.181432010443261,7.548103996936466,11.538335584424468,0.14195955969409493,0.13042640445116038,0.1588746843085086,8,2,7.653438227371834,10.746038180489204,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,full,all_sequence,B3,checkout,80,55,0.6875,96000,66000,0.6800625,0.6843229166666667,0.92894523544218,24.46223187755133,22.317759362433826,26.70821397106448,24.46223187755133,22.35804609404266,26.672022232487134,0.27274513170100956,0.25660239053633704,0.2892568862017249,8,2,21.038126003641455,28.939942656059728,"{""topology_ambiguous_target_fraction"": 25}"
opentelemetry_demo,current,full,all_sequence,B4,add_to_cart,80,51,0.6375,96000,61200,0.8282604166666666,0.851125,0.9195489740123413,6.842397401234126,6.039812162902895,7.6487789095006855,7.204015786988691,6.64622583692374,7.769021713589795,0.13140815106414455,0.1257921335709361,0.137080550189413,8,2,6.351817596360709,9.842116441265535,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,full,all_sequence,B4,browse_product,80,54,0.675,96000,64800,0.8246979166666667,0.837201388888889,0.9189321136031487,8.173072471425982,6.5719301745725565,10.608058210281747,8.307006664303264,6.826451186422289,10.637932082324443,0.1402560730261,0.12974602231322016,0.1558121132618837,8,2,6.806367410695935,10.461844597131268,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,full,all_sequence,B4,checkout,80,55,0.6875,96000,66000,0.6800625,0.6843229166666667,0.9177144429255059,23.339152625883916,21.38402519010281,25.457987130031583,23.339152625883916,21.36954268794537,25.415875457003665,0.2673075341484807,0.25384483651874373,0.2813336001513882,8,2,19.86636932900344,27.6148559214042,"{""topology_ambiguous_target_fraction"": 25}"
opentelemetry_demo,current,full,all_sequence,proposed,add_to_cart,80,51,0.6375,96000,61200,0.8282604166666666,0.851125,0.927803641784669,7.667864178466905,6.866726159483589,8.470586113202598,7.832805850880234,7.1930298299229225,8.475615538418195,0.1321186264915145,0.12627742184159965,0.13798511846799463,8,2,7.402332376091525,9.582767330253617,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,full,all_sequence,proposed,browse_product,80,54,0.675,96000,64800,0.8246979166666667,0.837201388888889,0.9286597506312548,9.145836174236596,7.480992783937461,11.587899678263009,9.181432010443261,7.57421243859143,11.568800915402932,0.14195955969409493,0.13061916836591939,0.15912894800582722,8,2,7.653438227371834,10.746038180489204,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,full,all_sequence,proposed,checkout,80,55,0.6875,96000,66000,0.6800625,0.6843229166666667,0.92894523544218,24.46223187755133,22.372066384410292,26.65905271041167,24.46223187755133,22.28448522398909,26.740591713678064,0.27274513170100956,0.2563062173671299,0.28956299522562384,8,2,21.038126003641455,28.939942656059728,"{""topology_ambiguous_target_fraction"": 25}"
opentelemetry_demo,current,full,stable,B0,add_to_cart,80,80,1.0,72644,72644,0.8528918054619399,0.8528918054619399,0.8425999167360533,-1.0291888725886613,-2.189417293605299,0.3002782036913372,3.8256614743166195,2.9048721320614463,4.913632368059304,0.11816529224213576,0.11025097255880878,0.12737939667501658,8,10,2.789198247257707,5.668784225461204,{}
opentelemetry_demo,current,full,stable,B0,browse_product,80,80,1.0,72647,72647,0.8507387080949838,0.8507387080949838,0.8403413821815154,-1.0397325913468345,-2.2545591949298633,0.31908588593366427,3.9817784440436377,3.027033297825703,5.115108993600844,0.11828796140238516,0.11009704639826762,0.12771106419304204,8,10,2.6055226874793225,6.240554575792064,{}
opentelemetry_demo,current,full,stable,B0,checkout,80,80,1.0,72649,72649,0.7254292668380229,0.7254292668380229,0.6999687760199833,-2.5460490818039485,-3.957829687340556,-1.0285360262425265,6.422091781607828,5.437128036862621,7.538385607442375,0.18612364540779075,0.18140832829944184,0.1915590238317325,8,10,5.364595199361605,10.64915644588331,{}
opentelemetry_demo,current,full,stable,B1,add_to_cart,80,51,0.6375,72644,47947,0.8528918054619399,0.8764902740227043,0.9326240561830725,5.6133782160368275,5.025162892361397,6.203061503797875,5.6133782160368275,5.031535943681244,6.208674468038502,0.11067421357533436,0.10567556807325192,0.11574597667685922,8,2,5.636648651312948,8.856856429956238,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,full,stable,B1,browse_product,80,54,0.675,72647,50412,0.8507387080949838,0.865946268188555,0.9332336453594937,6.72873771709387,4.928696512539894,9.257838445257702,6.7483018851271925,4.974231636926769,9.311661303158912,0.11885805168694609,0.10529866585006209,0.13857763319756572,8,2,5.718931489381191,8.782484133960695,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,full,stable,B1,checkout,80,55,0.6875,72649,51407,0.7254292668380229,0.7313572015487428,0.9329257040312601,20.15685024825173,17.890858834778893,22.607013086097304,20.15685024825173,17.787643556776604,22.64309337520562,0.23419095809369275,0.21554373889947132,0.25395621057686035,8,2,16.8549794213114,24.835573213957428,"{""topology_ambiguous_target_fraction"": 25}"
opentelemetry_demo,current,full,stable,B2,add_to_cart,80,51,0.6375,72644,47947,0.8528918054619399,0.8764902740227043,0.9170018404300561,4.0511566407351784,3.4309002709548246,4.682672891230481,4.7871559274196605,4.327456722855509,5.250806583478664,0.10971272993689679,0.10530565728397666,0.1140878732535567,8,2,4.460050931804682,7.220005320044609,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,full,stable,B2,browse_product,80,54,0.675,72647,50412,0.8507387080949838,0.865946268188555,0.9186569581070093,5.271068991845423,3.399442209750096,7.845906706333269,5.753768878107824,4.163128463374126,8.055716571744618,0.11654368557504888,0.10447830734453274,0.1337753806838244,8,2,4.521862682627614,7.79638944610184,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,full,stable,B2,checkout,80,55,0.6875,72649,51407,0.7254292668380229,0.7313572015487428,0.9192431025509018,18.78859010021589,16.473961557728323,21.269887513010843,18.78859010021589,16.516422775653513,21.23124671016658,0.22888113891467535,0.21205943047143874,0.24628673698515424,8,2,15.283848588225313,24.835573213957428,"{""topology_ambiguous_target_fraction"": 25}"
opentelemetry_demo,current,full,stable,B3,add_to_cart,80,51,0.6375,72644,47947,0.8528918054619399,0.8764902740227043,0.927803641784669,5.131336776196483,4.4608323754976675,5.785622039732469,5.487678962559887,5.166599125026223,5.812634041508919,0.1103534629156739,0.1056660529911897,0.1151502522338279,8,2,4.953368564481098,7.805376089726634,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,full,stable,B3,browse_product,80,54,0.675,72647,50412,0.8507387080949838,0.865946268188555,0.9286597506312548,6.271348244269979,4.442715849337141,8.764407325078166,6.530732513172557,4.961355433455993,8.899502612048781,0.11744068589858467,0.10507998419045243,0.13482845157342868,8,2,5.0725327771178215,8.798736982508753,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,full,stable,B3,checkout,80,55,0.6875,72649,51407,0.7254292668380229,0.7313572015487428,0.92894523544218,19.75880338934371,17.530126125801637,22.073230110975167,19.75880338934371,17.483662333926823,22.13631472330266,0.2322871006327134,0.21543171418974136,0.25004751500764155,8,2,16.672285825033185,25.539406641814246,"{""topology_ambiguous_target_fraction"": 25}"
opentelemetry_demo,current,full,stable,B4,add_to_cart,80,51,0.6375,72644,47947,0.8528918054619399,0.8764902740227043,0.9195489740123413,4.305869998963704,3.604017422017945,5.019571782924001,4.882595952198498,4.324056606895933,5.446079923110168,0.10996621824614614,0.10531650072735596,0.11454578180631692,8,2,3.9207208315429454,7.30464874590745,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,full,stable,B4,browse_product,80,54,0.675,72647,50412,0.8507387080949838,0.865946268188555,0.9189321136031487,5.298584541459365,3.617238119331638,7.752706888266545,5.734703394258688,4.255759217488495,7.953249555660522,0.11617814520783872,0.10468693120449457,0.13253950764033814,8,2,4.751649007891546,7.977164373887482,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,full,stable,B4,checkout,80,55,0.6875,72649,51407,0.7254292668380229,0.7313572015487428,0.9177144429255059,18.6357241376763,16.53815774998693,20.927906591046746,18.6357241376763,16.518711266389985,20.88998494767693,0.22772371903922115,0.21296696929730463,0.2432097984452071,8,2,15.23304635511521,24.7177627264375,"{""topology_ambiguous_target_fraction"": 25}"
opentelemetry_demo,current,full,stable,proposed,add_to_cart,80,51,0.6375,72644,47947,0.8528918054619399,0.8764902740227043,0.927803641784669,5.131336776196483,4.469261951687776,5.790174973611816,5.487678962559887,5.159861738272279,5.80887692608361,0.1103534629156739,0.10565342039890259,0.11510342899405522,8,2,4.953368564481098,7.805376089726634,"{""topology_ambiguous_target_fraction"": 29}"
