profile,scope,mode,view,method,operation,source_placement,target_placement,failure_law,expected_campaigns,issued_campaigns,coverage,all_test_requests,issued_test_requests,observed_all,observed_issued,prediction,signed_error_pp,signed_error_pp_lower95,signed_error_pp_upper95,absolute_error_pp,absolute_error_pp_lower95,absolute_error_pp_upper95,brier_score,brier_score_lower95,brier_score_upper95,represented_strata,minimum_issued_campaigns_per_stratum,absolute_error_median_pp,absolute_error_p90_pp,absence_reasons
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_home_timeline,split,split,N,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_home_timeline,split,split,NC,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_home_timeline,split,split,NCD,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_home_timeline,split,split,ND,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_user_timeline,colocated,colocated,N,10,10,1.0,12000,12000,0.9178333333333333,0.9178333333333333,0.9663081445999551,4.8474811266621725,4.271820094723401,5.449349803015045,4.8474811266621725,4.270032806011631,5.456568316705686,0.07775988803604955,0.07217179193748585,0.08294833275740703,1,10,4.778850863282197,6.206859721249024,{}
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_user_timeline,colocated,colocated,NC,10,8,0.8,12000,9600,0.8729166666666666,0.8754166666666666,0.9316069990694872,5.619033240282049,3.901172253899052,7.258311493679834,5.619033240282049,3.790477123165643,7.204191794795906,0.11256228824505954,0.10209881164286289,0.12188752272517688,1,8,7.0441902685508815,7.757325703281322,"{""topology_ambiguous_target_fraction"": 2}"
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_user_timeline,colocated,colocated,NCD,10,7,0.7,12000,8400,0.79125,0.7933333333333333,0.8723311833408228,7.899785000748952,6.971768350567616,8.800053265701141,7.899785000748952,6.9687141406057,8.804520119522298,0.17009958438339187,0.16285421059875113,0.17747739359466333,1,7,7.981546262001659,9.401321580986856,"{""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_user_timeline,colocated,colocated,ND,10,10,1.0,12000,12000,0.8467499999999999,0.8467499999999999,0.8963952394917867,4.964523949178668,4.042229555139145,5.793839128921875,4.964523949178668,4.04843365283912,5.8133158582306255,0.1322979132395571,0.12815015051499623,0.13800690663647752,1,10,4.993734931949412,6.5279398563570625,{}
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_user_timeline,split,split,N,10,10,1.0,12000,12000,0.9150833333333332,0.9150833333333332,0.9726168118439098,5.753347851057655,4.931930831009335,6.5414628122515355,5.753347851057655,4.905803580655811,6.519802046797551,0.08098423696976424,0.07230907714690975,0.08866618688531151,1,10,6.015115393830422,7.0600561816079646,{}
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_user_timeline,split,split,NC,10,3,0.3,12000,3600,0.8593333333333334,0.8547222222222222,0.9418446793399128,8.712245711769055,6.725014303632437,10.62063950917761,8.712245711769055,6.725014303632437,10.62063950917761,0.1318373148983684,0.12190522062729497,0.14849577058061267,1,3,8.791083322497117,10.254728271841511,"{""topology_ambiguous_target_fraction"": 7}"
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_user_timeline,split,split,NCD,10,7,0.7,12000,8400,0.8248333333333333,0.8189285714285715,0.8975787993542182,7.865022792564681,4.756703091983447,11.152678445862987,7.865022792564681,4.709467625812191,11.154618740676256,0.15578875865133476,0.14057645252396042,0.1731462598776813,1,7,6.41264753228069,12.95209561215207,"{""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,B3,read_user_timeline,split,split,ND,10,10,1.0,12000,12000,0.8605833333333333,0.8605833333333333,0.9445017259581994,8.391839262486595,7.225591206565017,9.65891820731729,8.391839262486595,7.2285631985645145,9.636792030402649,0.1271512731080491,0.11840545711036485,0.13593678764133976,1,10,8.491536328447625,10.225346403905455,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,compose_post,colocated,colocated,N,10,0,0.0,12000,0,0.9514166666666666,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 10}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,compose_post,colocated,colocated,NC,10,0,0.0,12000,0,0.89875,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 8, ""topology_ambiguous_target_fraction"": 2}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,compose_post,colocated,colocated,NCD,10,0,0.0,12000,0,0.8193333333333334,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 7, ""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,compose_post,colocated,colocated,ND,10,0,0.0,12000,0,0.86725,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 10}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,compose_post,split,split,N,10,0,0.0,12000,0,0.9428333333333333,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 10}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,compose_post,split,split,NC,10,0,0.0,12000,0,0.884,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 3, ""topology_ambiguous_target_fraction"": 7}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,compose_post,split,split,NCD,10,0,0.0,12000,0,0.8634166666666667,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 7, ""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,compose_post,split,split,ND,10,0,0.0,12000,0,0.9059166666666666,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 10}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_home_timeline,colocated,colocated,N,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_home_timeline,colocated,colocated,NC,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_home_timeline,colocated,colocated,NCD,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_home_timeline,colocated,colocated,ND,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_home_timeline,split,split,N,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_home_timeline,split,split,NC,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_home_timeline,split,split,NCD,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_home_timeline,split,split,ND,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_user_timeline,colocated,colocated,N,10,0,0.0,12000,0,0.9178333333333333,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 10}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_user_timeline,colocated,colocated,NC,10,0,0.0,12000,0,0.8729166666666666,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 8, ""topology_ambiguous_target_fraction"": 2}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_user_timeline,colocated,colocated,NCD,10,0,0.0,12000,0,0.79125,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 7, ""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_user_timeline,colocated,colocated,ND,10,0,0.0,12000,0,0.8467499999999999,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 10}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_user_timeline,split,split,N,10,0,0.0,12000,0,0.9150833333333332,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 10}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_user_timeline,split,split,NC,10,0,0.0,12000,0,0.8593333333333334,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 3, ""topology_ambiguous_target_fraction"": 7}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_user_timeline,split,split,NCD,10,0,0.0,12000,0,0.8248333333333333,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 7, ""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,B4,read_user_timeline,split,split,ND,10,0,0.0,12000,0,0.8605833333333333,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 10}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,compose_post,colocated,colocated,N,10,10,1.0,12000,12000,0.9514166666666666,0.9514166666666666,0.9663081445999551,1.48914779332884,0.7474768270373564,2.193350066581765,1.6261818335648304,1.0150813108012642,2.239280420202402,0.0465151041214905,0.04125173370343708,0.05103729525186586,1,10,1.7756990377016557,2.892204664212481,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,compose_post,colocated,colocated,NC,10,8,0.8,12000,9600,0.89875,0.9007291666666667,0.9316069990694872,3.0877832402820493,1.574225655580619,4.468761931148663,3.213064557487949,1.8585334814686414,4.476147907468425,0.09058694919385402,0.0818723624512655,0.09917132812295854,1,8,4.157475230285989,4.93322981359801,"{""topology_ambiguous_target_fraction"": 2}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,compose_post,colocated,colocated,NCD,10,7,0.7,12000,8400,0.8193333333333334,0.819047619047619,0.8723311833408228,5.32835642932038,3.1868657737585946,7.416163704253681,5.32835642932038,3.161041798337813,7.416163704253681,0.15109307445069295,0.13651667757501446,0.16638880652754778,1,7,6.398212928668324,8.277241058985055,"{""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,compose_post,colocated,colocated,ND,10,10,1.0,12000,12000,0.86725,0.86725,0.8963952394917867,2.9145239491786668,1.851229964165341,3.888530777121671,2.9171173962078156,1.8542768778937235,3.899975484247008,0.11603341563975736,0.10919376494163946,0.12310973553244126,1,10,3.8443006811866463,4.237780136013657,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,compose_post,split,split,N,10,10,1.0,12000,12000,0.9428333333333333,0.9428333333333333,0.9726168118439098,2.9783478510576544,2.41376651986123,3.547983729758175,2.9783478510576544,2.416334634124812,3.5548070701298666,0.05478533437224864,0.0495868411503046,0.06024447238301891,1,10,2.88737631788622,3.9181853831180864,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,compose_post,split,split,NC,10,3,0.3,12000,3600,0.884,0.8891666666666667,0.9418446793399128,5.267801267324608,3.8916809702991046,6.041083322497109,5.267801267324608,3.8916809702991046,6.041083322497109,0.10140231848361453,0.09745826807745882,0.10650199638022727,1,3,5.870639509177611,6.00699455983321,"{""topology_ambiguous_target_fraction"": 7}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,compose_post,split,split,NCD,10,7,0.7,12000,8400,0.8634166666666667,0.8585714285714285,0.8975787993542182,3.9007370782789645,1.3752003750922717,6.4748307953931405,4.08045068520748,1.7375829663267448,6.502221676736315,0.1239083763914337,0.11473125291985987,0.13542799762815885,1,7,2.995980865614023,8.365909575352374,"{""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,compose_post,split,split,ND,10,10,1.0,12000,12000,0.9059166666666666,0.9059166666666666,0.9445017259581994,3.85850592915326,2.4055977780706894,5.137392714357186,4.001987363214732,2.7428319347609813,5.160368971050594,0.08699883188361353,0.07880455917669078,0.09506683202103512,1,10,4.324869661780956,6.081114188910878,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_home_timeline,colocated,colocated,N,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_home_timeline,colocated,colocated,NC,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_home_timeline,colocated,colocated,NCD,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_home_timeline,colocated,colocated,ND,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_home_timeline,split,split,N,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_home_timeline,split,split,NC,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_home_timeline,split,split,NCD,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_home_timeline,split,split,ND,10,10,1.0,12000,12000,1.0,1.0,0.9938271604938272,-0.6172839506172867,-0.6172839506172867,-0.6172839506172867,0.6172839506172867,0.6172839506172867,0.6172839506172867,3.8103947568968485e-05,3.8103947568968485e-05,3.8103947568968485e-05,1,10,0.6172839506172867,0.6172839506172867,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_user_timeline,colocated,colocated,N,10,10,1.0,12000,12000,0.9178333333333333,0.9178333333333333,0.9663081445999551,4.8474811266621725,4.278878133088191,5.455495710649253,4.8474811266621725,4.276733210598143,5.455632075787553,0.07775988803604955,0.07217820094055406,0.08298805797645906,1,10,4.778850863282197,6.206859721249024,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_user_timeline,colocated,colocated,NC,10,8,0.8,12000,9600,0.8729166666666666,0.8754166666666666,0.9316069990694872,5.619033240282049,3.8305520247983518,7.148892649675269,5.619033240282049,3.8541480434573536,7.212968944735561,0.11256228824505954,0.10208568730183551,0.1220429692395784,1,8,7.0441902685508815,7.757325703281322,"{""topology_ambiguous_target_fraction"": 2}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_user_timeline,colocated,colocated,NCD,10,7,0.7,12000,8400,0.79125,0.7933333333333333,0.8723311833408228,7.899785000748952,6.962295283692705,8.81670598220969,7.899785000748952,6.956671741803073,8.813651772247772,0.17009958438339187,0.16297283035730992,0.17724144242105963,1,7,7.981546262001659,9.401321580986856,"{""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_user_timeline,colocated,colocated,ND,10,10,1.0,12000,12000,0.8467499999999999,0.8467499999999999,0.8963952394917867,4.964523949178668,4.04879843650358,5.784639445146899,4.964523949178668,4.0434468543238165,5.793832166677869,0.1322979132395571,0.12808053765072658,0.13812018086266306,1,10,4.993734931949412,6.5279398563570625,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_user_timeline,split,split,N,10,10,1.0,12000,12000,0.9150833333333332,0.9150833333333332,0.9726168118439098,5.753347851057655,4.922572372749196,6.528253761674494,5.753347851057655,4.920986202017444,6.5283433975092695,0.08098423696976424,0.07248546310858595,0.08871366469472548,1,10,6.015115393830422,7.0600561816079646,{}
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_user_timeline,split,split,NC,10,3,0.3,12000,3600,0.8593333333333334,0.8547222222222222,0.9418446793399128,8.712245711769055,6.725014303632437,10.62063950917761,8.712245711769055,6.725014303632437,10.62063950917761,0.1318373148983684,0.12190522062729497,0.14849577058061267,1,3,8.791083322497117,10.254728271841511,"{""topology_ambiguous_target_fraction"": 7}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_user_timeline,split,split,NCD,10,7,0.7,12000,8400,0.8248333333333333,0.8189285714285715,0.8975787993542182,7.865022792564681,4.770999630546691,11.154618740676256,7.865022792564681,4.749497091754675,11.13609181352579,0.15578875865133476,0.14074483257007595,0.17267366007965404,1,7,6.41264753228069,12.95209561215207,"{""topology_ambiguous_target_fraction"": 3}"
deathstarbench_social_network,current,trace_only,all_sequence,proposed,read_user_timeline,split,split,ND,10,10,1.0,12000,12000,0.8605833333333333,0.8605833333333333,0.9445017259581994,8.391839262486595,7.197868443296639,9.652265067777636,8.391839262486595,7.211482195261099,9.66550525294516,0.1271512731080491,0.11860391312447159,0.13606159950901314,1,10,8.491536328447625,10.225346403905455,{}
deathstarbench_social_network,current,trace_only,stable,B0,compose_post,colocated,colocated,N,10,10,1.0,9853,9853,0.9763312270794522,0.9763312270794522,0.9468776019983347,-2.945362508111747,-4.094035117383058,-1.7720474826199388,2.945362508111747,1.7890752325271715,4.080622622572314,0.024246150501693174,0.019208123800175395,0.028603321018699557,1,10,2.8376028936728135,5.372149556645473,{}
deathstarbench_social_network,current,trace_only,stable,B0,compose_post,colocated,colocated,NC,10,10,1.0,8803,8803,0.9433122396223531,0.9433122396223531,0.8963363863447128,-4.697585327764033,-6.049368661728926,-3.3270885201508653,4.697585327764033,3.3355518981318095,6.020009743096025,0.05596837447971792,0.04927831457384968,0.0627635012524457,1,10,5.128662056349814,6.612363687812497,{}
deathstarbench_social_network,current,trace_only,stable,B0,compose_post,colocated,colocated,NCD,10,10,1.0,8458,8458,0.8496579765303991,0.8496579765303991,0.821482098251457,-2.817587827894196,-4.6731062749630405,-1.1427399075149163,2.891549319314822,1.3253252219478688,4.675155895380708,0.12884831030935767,0.12020219103900157,0.13770769017052278,1,10,1.9566775520084123,6.076693531613797,{}
deathstarbench_social_network,current,trace_only,stable,B0,compose_post,colocated,colocated,ND,10,10,1.0,9493,9493,0.8974727654928415,0.8974727654928415,0.8660283097418817,-3.1444455750959697,-4.424273375046297,-1.8781333175957917,3.1444455750959697,1.9087534510742106,4.414459716754161,0.09306610154684983,0.08482651290354412,0.10221770340071248,1,10,2.626267213180128,5.820987054182612,{}
deathstarbench_social_network,current,trace_only,stable,B0,compose_post,split,split,N,10,10,1.0,9673,9673,0.9694235319981159,0.9694235319981159,0.9547876769358867,-1.4635855062229097,-2.150123418077251,-0.8111775080136083,1.4645777708728358,0.8154623183693456,2.146934318148494,0.02990309425827282,0.025489913707259233,0.03483666458106214,1,10,1.3035056080524299,2.9792528029351795,{}
deathstarbench_social_network,current,trace_only,stable,B0,compose_post,split,split,NC,10,10,1.0,8619,8619,0.9295339191781571,0.9295339191781571,0.8982514571190674,-3.1282462059089546,-4.3169900401717145,-1.9210577661550212,3.168030077344651,1.9972580212253797,4.291453165569631,0.06655535532483496,0.058129277963000284,0.07515704245923467,1,10,3.2730453960878814,5.055278952248911,{}
deathstarbench_social_network,current,trace_only,stable,B0,compose_post,split,split,NCD,10,10,1.0,8304,8304,0.9081369778090769,0.9081369778090769,0.8489592006661116,-5.91777771429654,-8.201050361689406,-3.397002535990308,6.222731976028114,3.9727895236723514,8.208052615859968,0.08804811944406014,0.08022581131688115,0.09715820230385963,1,10,7.4907380326731,9.073912380769938,{}
deathstarbench_social_network,current,trace_only,stable,B0,compose_post,split,split,ND,10,10,1.0,9193,9193,0.9415839469065567,0.9415839469065567,0.9099916736053288,-3.1592273301227736,-4.7034170669741835,-1.7366111569477916,3.313183282579975,2.0536491910491246,4.7574564675544755,0.056312021459356265,0.04870426629359005,0.06451848106657526,1,10,3.0364215309343026,6.342245018330239,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_home_timeline,colocated,colocated,N,10,10,1.0,9863,9863,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.733221205476238e-07,1.733221205476238e-07,1,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_home_timeline,colocated,colocated,NC,10,10,1.0,8848,8848,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.7332212054762377e-07,1.7332212054762377e-07,1.733221205476238e-07,1,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_home_timeline,colocated,colocated,NCD,10,10,1.0,8452,8452,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.7332212054762377e-07,1.7332212054762383e-07,1,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_home_timeline,colocated,colocated,ND,10,10,1.0,9514,9514,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.733221205476238e-07,1.733221205476238e-07,1,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_home_timeline,split,split,N,10,10,1.0,9678,9678,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.733221205476238e-07,1.733221205476238e-07,1,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_home_timeline,split,split,NC,10,10,1.0,8509,8509,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.733221205476238e-07,1.7332212054762383e-07,1,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_home_timeline,split,split,NCD,10,10,1.0,8358,8358,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.7332212054762377e-07,1.733221205476238e-07,1,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_home_timeline,split,split,ND,10,10,1.0,9177,9177,1.0,1.0,0.9995836802664446,-0.04163197335553814,-0.04163197335553814,-0.04163197335553814,0.04163197335553814,0.04163197335553814,0.04163197335553814,1.733221205476238e-07,1.7332212054762377e-07,1.733221205476238e-07,1,10,0.04163197335553814,0.04163197335553814,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_user_timeline,colocated,colocated,N,10,10,1.0,9850,9850,0.945622493417417,0.945622493417417,0.9098251457119068,-3.579734770551022,-4.456419917065693,-2.7110392714042035,3.579734770551022,2.7058339749540834,4.444609002535936,0.05275829171840052,0.04611569197090275,0.05891197809560983,1,10,3.662926935917832,5.213182778243864,{}
deathstarbench_social_network,current,trace_only,stable,B0,read_user_timeline,colocated,colocated,NC,10,10,1.0,8822,8822,0.9131860153324028,0.9131860153324028,0.8674437968359701,-4.574221849643286,-5.844193020636103,-3.3950376397102433,4.574221849643286,3.418064298742242,5.8385473352001815,0.08156954049259876,0.07534410377255292,0.08766181345764171,1,10,3.6140962143302535,6.999836360449225,{}
