profile,case_id,phase,functional,lower_exact,upper_exact,status
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,initial,without_deadline_minus_execution,0,23/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,initial,without_selection,81/100,81/100,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,initial,without_selection_minus_execution,7/900,7/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,execution,0,204/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,reachability,219/239,219/239,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,reachability_minus_execution,15/239,219/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,selected,1481/1673,217/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,selected_minus_execution,53/1673,217/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,without_completion,204/239,1466/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,without_completion_minus_execution,0,1466/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,without_deadline,0,1481/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,without_deadline_minus_execution,0,53/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,without_selection,0,206/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,without_selection_minus_execution,0,2/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,execution,0,204/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,reachability,219/239,219/239,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,reachability_minus_execution,15/239,219/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,selected,1481/1673,217/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,selected_minus_execution,53/1673,217/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,without_completion,204/239,1466/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,without_completion_minus_execution,0,1466/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,without_deadline,0,1481/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,without_deadline_minus_execution,0,53/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,without_selection,0,206/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,without_selection_minus_execution,0,2/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,execution,361/450,361/450,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,reachability,193/225,193/225,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,reachability_minus_execution,1/18,1/18,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,selected,149/180,17/20,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,selected_minus_execution,23/900,43/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,without_completion,361/450,371/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,without_completion_minus_execution,0,1/45,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,without_deadline,361/450,149/180,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,without_deadline_minus_execution,0,23/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,without_selection,81/100,81/100,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,without_selection_minus_execution,7/900,7/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,execution,361/450,361/450,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,reachability,193/225,193/225,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,reachability_minus_execution,1/18,1/18,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,selected,149/180,17/20,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,selected_minus_execution,23/900,43/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,without_completion,361/450,371/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,without_completion_minus_execution,0,1/45,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,without_deadline,361/450,149/180,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,without_deadline_minus_execution,0,23/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,without_selection,81/100,81/100,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,without_selection_minus_execution,7/900,7/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,reachability,219/239,219/239,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,reachability_minus_execution,219/239,219/239,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,selected,1481/1673,217/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,selected_minus_execution,1481/1673,217/239,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,without_completion,204/239,1466/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,without_completion_minus_execution,204/239,1466/1673,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,without_deadline,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,without_selection,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,execution,1513/1712,1513/1712,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,reachability,1619/1712,1619/1712,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,reachability_minus_execution,53/856,53/856,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,selected,1571/1712,1607/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,selected_minus_execution,29/856,47/856,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,without_completion,1513/1712,1549/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,without_completion_minus_execution,0,9/428,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,without_deadline,1513/1712,1571/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,without_deadline_minus_execution,0,29/856,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,without_selection,1525/1712,1525/1712,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,without_selection_minus_execution,3/428,3/428,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,execution,761/900,761/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,reachability,271/300,271/300,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,reachability_minus_execution,13/225,13/225,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,selected,263/300,269/300,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,selected_minus_execution,7/225,23/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,without_completion,761/900,779/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,without_completion_minus_execution,0,1/50,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,without_deadline,761/900,263/300,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,without_deadline_minus_execution,0,7/225,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,without_selection,767/900,767/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,without_selection_minus_execution,1/150,1/150,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,execution,0,1513/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,reachability,1619/1712,1619/1712,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,reachability_minus_execution,53/856,1619/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,selected,1571/1712,1607/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,selected_minus_execution,29/856,1607/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,without_completion,1513/1712,1549/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,without_completion_minus_execution,0,1549/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,without_deadline,0,1571/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,without_deadline_minus_execution,0,29/856,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,without_selection,0,1525/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,without_selection_minus_execution,0,3/428,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,execution,0,1513/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,reachability,1619/1712,1619/1712,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,reachability_minus_execution,53/856,1619/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,selected,1571/1712,1607/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,selected_minus_execution,29/856,1607/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,without_completion,1513/1712,1549/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,without_completion_minus_execution,0,1549/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,without_deadline,0,1571/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,without_deadline_minus_execution,0,29/856,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,without_selection,0,1525/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,without_selection_minus_execution,0,3/428,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,execution,761/900,761/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,reachability,271/300,271/300,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,reachability_minus_execution,13/225,13/225,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,selected,263/300,269/300,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,selected_minus_execution,7/225,23/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,without_completion,761/900,779/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,without_completion_minus_execution,0,1/50,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,without_deadline,761/900,263/300,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,without_deadline_minus_execution,0,7/225,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,without_selection,767/900,767/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,without_selection_minus_execution,1/150,1/150,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,execution,761/900,761/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,reachability,271/300,271/300,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,reachability_minus_execution,13/225,13/225,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,selected,263/300,269/300,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,selected_minus_execution,7/225,23/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,without_completion,761/900,779/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,without_completion_minus_execution,0,1/50,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,without_deadline,761/900,263/300,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,without_deadline_minus_execution,0,7/225,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,without_selection,767/900,767/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,without_selection_minus_execution,1/150,1/150,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,reachability,1619/1712,1619/1712,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,reachability_minus_execution,1619/1712,1619/1712,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,selected,1571/1712,1607/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,selected_minus_execution,1571/1712,1607/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,without_completion,1513/1712,1549/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,without_completion_minus_execution,1513/1712,1549/1712,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,without_deadline,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,without_selection,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,reachability_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,selected_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,without_completion_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,without_deadline,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,without_selection,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,reachability_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,selected_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,without_completion_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,without_deadline,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,without_selection,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,reachability,1,1,singleton_given_empirical_observation_law
