profile,case_id,method,round,phase,status,total_ms,cpu_ms,key_check_ms,construction_ms,data_update_ms,inference_and_validation_ms,reconstructed,error
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,prepared_specialized,2,metadata,qualified,2.485172,2.487354,0.074029,0.0,0.0,2.410111,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,prepared_specialized,2,structure,qualified,3.481105,3.484928,0.07926,0.954746,0.0,2.445538,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,prepared_specialized,2,restore,qualified,4.126959,4.129121,0.08012,1.637428,0.0,2.407927,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_controls_first,2,initial,qualified,8.144021,8.151893,0.099437,5.062979,0.0,2.979322,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_controls_first,2,repeat,qualified,2.76041,2.76283,0.105899,0.0,0.0,2.653028,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_controls_first,2,counts,qualified,2.742106,2.744615,0.071905,0.0,0.0,2.668878,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_controls_first,2,masks,qualified,2.909029,2.911036,0.0744,0.0,0.0,2.833267,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_controls_first,2,metadata,qualified,2.733319,2.73657,0.073768,0.0,0.0,2.658358,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_controls_first,2,structure,qualified,7.891967,7.894722,0.078477,5.146316,0.0,2.665081,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_controls_first,2,restore,qualified,7.746143,7.74878,0.07466,4.856772,0.0,2.812308,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_sift_once,2,initial,qualified,9.435069,9.442863,0.119424,6.449366,0.0,2.864195,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_sift_once,2,repeat,qualified,2.73945,2.742241,0.081784,0.0,0.0,2.656304,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_sift_once,2,counts,qualified,2.705436,2.707606,0.075983,0.0,0.0,2.628222,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_sift_once,2,masks,qualified,2.833206,2.835295,0.072516,0.0,0.0,2.759397,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_sift_once,2,metadata,qualified,2.698063,2.700162,0.075842,0.0,0.0,2.621028,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_sift_once,2,structure,qualified,9.255571,9.258539,0.073608,6.349077,0.0,2.830892,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_sift_once,2,restore,qualified,9.174599,9.159483,0.070242,6.297019,0.0,2.805415,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,agrum_lazy,2,initial,qualified,137.069905,137.049298,0.098967,25.079562,0.011651,111.877151,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,agrum_lazy,2,repeat,qualified,111.811046,111.791784,0.098495,0.0,0.021701,111.688875,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,agrum_lazy,2,counts,qualified,111.369776,111.360609,0.07965,0.0,0.340069,110.948164,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,agrum_lazy,2,masks,qualified,130.09449,130.086266,0.081733,0.0,19.079361,110.931482,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,agrum_lazy,2,metadata,qualified,112.188545,112.169398,0.088917,0.0,0.018304,112.07939,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,agrum_lazy,2,structure,qualified,50.969728,50.972113,0.088557,7.514267,0.013074,43.351585,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,agrum_lazy,2,restore,qualified,136.332739,136.299328,0.088467,24.588879,0.013055,111.639673,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,storm_exact,2,initial,qualified,22.614608,22.620089,0.098966,11.868664,0.009979,10.634645,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,storm_exact,2,repeat,qualified,10.376138,10.378781,0.073729,0.0,0.005771,10.295146,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,storm_exact,2,counts,qualified,10.718121,10.720659,0.071916,0.0,0.308751,10.336022,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,storm_exact,2,masks,qualified,21.093898,21.096214,0.073068,0.0,10.694777,10.324691,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,storm_exact,2,metadata,qualified,10.443996,10.446327,0.071163,0.0,0.014197,10.357243,False,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,storm_exact,2,structure,qualified,19.167506,19.170027,0.088166,8.822096,0.004779,10.250251,True,
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,storm_exact,2,restore,qualified,21.186963,21.189118,0.076093,10.461779,0.005099,10.642058,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_controls_first,2,initial,qualified,5.455416,5.461589,0.065503,4.80789,0.0,0.580151,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_controls_first,2,repeat,qualified,0.468872,0.47102,0.046437,0.0,0.0,0.421363,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_controls_first,2,counts,qualified,0.45234,0.454409,0.041508,0.0,0.0,0.40982,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_controls_first,2,masks,qualified,0.508246,0.510293,0.044874,0.0,0.0,0.462129,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_controls_first,2,metadata,qualified,0.47877,0.480838,0.039424,0.0,0.0,0.438284,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_controls_first,2,structure,qualified,5.284115,5.286582,0.040155,4.795697,0.0,0.446559,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_controls_first,2,restore,qualified,5.088297,5.090737,0.041879,4.602052,0.0,0.442712,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_sift_once,2,initial,qualified,6.787211,6.793807,0.066865,6.090761,0.0,0.62741,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_sift_once,2,repeat,qualified,0.533693,0.535911,0.048151,0.0,0.0,0.48433,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_sift_once,2,counts,qualified,0.545225,0.547362,0.042209,0.0,0.0,0.501893,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_sift_once,2,masks,qualified,0.492937,0.495325,0.04298,0.0,0.0,0.449014,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_sift_once,2,metadata,qualified,0.468171,0.470318,0.039774,0.0,0.0,0.427464,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_sift_once,2,structure,qualified,6.484472,6.486592,0.046808,5.993047,0.0,0.442973,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_sift_once,2,restore,qualified,6.377841,6.380194,0.044123,5.883201,0.0,0.448593,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,agrum_lazy,2,initial,qualified,20.84491,20.850406,0.064401,6.624174,0.007143,14.147098,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,agrum_lazy,2,repeat,qualified,13.860509,13.863007,0.052068,0.0,0.009728,13.79688,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,agrum_lazy,2,counts,qualified,13.784025,13.786594,0.046878,0.0,0.258276,13.477237,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,agrum_lazy,2,masks,qualified,15.374365,15.377105,0.048241,0.0,1.794624,13.530027,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,agrum_lazy,2,metadata,qualified,13.856241,13.858549,0.048952,0.0,0.009397,13.796529,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,agrum_lazy,2,structure,qualified,9.405033,9.407507,0.049563,2.705357,0.007844,6.640346,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,agrum_lazy,2,restore,qualified,19.627351,19.630557,0.051186,5.871369,0.006412,13.69605,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,storm_exact,2,initial,qualified,4.160422,4.166981,0.074951,2.376558,0.002425,1.704404,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,storm_exact,2,repeat,qualified,1.571896,1.574761,0.06333,0.0,0.002946,1.504107,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,storm_exact,2,counts,qualified,1.629674,1.632428,0.044083,0.0,0.140865,1.443243,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,storm_exact,2,masks,qualified,3.590822,3.59338,0.046878,0.0,2.069561,1.472929,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,storm_exact,2,metadata,qualified,1.451849,1.454305,0.046367,0.0,0.002124,1.402056,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,storm_exact,2,structure,qualified,3.000582,3.003108,0.046107,1.760951,0.001934,1.189727,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,storm_exact,2,restore,qualified,3.26025,3.262702,0.046408,1.782401,0.002063,1.427515,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,prepared_specialized,2,initial,qualified,1.938965,1.944451,0.062988,1.418487,0.0,0.456038,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,prepared_specialized,2,repeat,qualified,0.460566,0.462745,0.044413,0.0,0.0,0.415021,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,prepared_specialized,2,counts,qualified,0.426171,0.428039,0.040686,0.0,0.0,0.384472,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,prepared_specialized,2,masks,qualified,0.426332,0.42826,0.045455,0.0,0.0,0.379764,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,prepared_specialized,2,metadata,qualified,0.444285,0.446073,0.041157,0.0,0.0,0.402086,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,prepared_specialized,2,structure,qualified,1.208772,1.210841,0.037741,0.772422,0.0,0.397478,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,prepared_specialized,2,restore,qualified,1.728269,1.730331,0.067346,1.237918,0.0,0.421833,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_sift_once,2,initial,qualified,6.815073,6.82248,0.061105,6.213863,0.0,0.538022,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_sift_once,2,repeat,qualified,0.549704,0.552091,0.120366,0.0,0.0,0.427945,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_sift_once,2,counts,qualified,0.450236,0.452495,0.036579,0.0,0.0,0.412596,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_sift_once,2,masks,qualified,0.461127,0.463245,0.037681,0.0,0.0,0.422224,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_sift_once,2,metadata,qualified,0.462259,0.464467,0.036108,0.0,0.0,0.425039,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_sift_once,2,structure,qualified,6.615268,6.61879,0.03196,6.128753,0.0,0.453052,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_sift_once,2,restore,qualified,6.408468,6.411402,0.056697,5.869526,0.0,0.480484,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,agrum_lazy,2,initial,qualified,19.633323,19.638262,0.059361,5.902848,0.007103,13.661976,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,agrum_lazy,2,repeat,qualified,13.409681,13.412105,0.039074,0.0,0.009337,13.359969,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,agrum_lazy,2,counts,qualified,13.444176,13.446669,0.071334,0.0,0.18597,13.18543,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,agrum_lazy,2,masks,qualified,14.838998,14.841855,0.054022,0.0,1.594688,13.188826,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,agrum_lazy,2,metadata,qualified,13.699817,13.702627,0.037341,0.0,0.008246,13.652687,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,agrum_lazy,2,structure,qualified,9.285928,9.288335,0.038493,2.61147,0.007374,6.626759,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,agrum_lazy,2,restore,qualified,18.63756,18.640128,0.040967,5.232238,0.006452,13.356191,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,storm_exact,2,initial,qualified,3.070453,3.076435,0.061325,2.094117,0.002695,0.910242,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,storm_exact,2,repeat,qualified,0.698022,0.700578,0.041007,0.0,0.003035,0.652748,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,storm_exact,2,counts,qualified,0.807468,0.809862,0.03687,0.0,0.13819,0.631016,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,storm_exact,2,masks,qualified,3.130987,3.133672,0.03722,0.0,1.821344,1.27099,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,storm_exact,2,metadata,qualified,1.283984,1.286743,0.038171,0.0,0.001893,1.242446,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,storm_exact,2,structure,qualified,3.082996,3.087225,0.035317,1.777171,0.002355,1.266,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,storm_exact,2,restore,qualified,2.550965,2.556483,0.041478,1.721486,0.003055,0.782402,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,prepared_specialized,2,initial,qualified,1.830933,1.824668,0.05869,1.271341,0.0,0.499189,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,prepared_specialized,2,repeat,qualified,0.447943,0.44996,0.036558,0.0,0.0,0.410381,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,prepared_specialized,2,counts,qualified,0.407376,0.409254,0.033594,0.0,0.0,0.37283,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,prepared_specialized,2,masks,qualified,0.423907,0.425845,0.033282,0.0,0.0,0.389733,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,prepared_specialized,2,metadata,qualified,0.404841,0.406689,0.0315,0.0,0.0,0.372389,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,prepared_specialized,2,structure,qualified,1.166022,1.168021,0.034114,0.729572,0.0,0.401275,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,prepared_specialized,2,restore,qualified,1.559071,1.560854,0.03211,1.145934,0.0,0.379864,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_controls_first,2,initial,qualified,5.494861,5.502205,0.063129,4.907858,0.0,0.521971,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_controls_first,2,repeat,qualified,0.569571,0.571867,0.119505,0.0,0.0,0.448674,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_controls_first,2,counts,qualified,0.465696,0.467893,0.035016,0.0,0.0,0.429478,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_controls_first,2,masks,qualified,0.4788,0.481219,0.033884,0.0,0.0,0.443634,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_controls_first,2,metadata,qualified,0.464403,0.466691,0.032491,0.0,0.0,0.43092,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_controls_first,2,structure,qualified,5.53148,5.534515,0.05293,5.032863,0.0,0.443694,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_controls_first,2,restore,qualified,5.249359,5.251877,0.037501,4.766342,0.0,0.443705,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,agrum_lazy,2,initial,qualified,36.409914,36.416843,0.124073,10.870127,0.008587,25.404411,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,agrum_lazy,2,repeat,qualified,25.265181,25.268365,0.083547,0.0,0.013054,25.166856,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,agrum_lazy,2,counts,qualified,24.869327,24.872926,0.084939,0.0,0.262644,24.519759,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,agrum_lazy,2,masks,qualified,29.3229,29.316834,0.116489,0.0,4.374715,24.829582,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,agrum_lazy,2,metadata,qualified,24.951592,24.955,0.095409,0.0,0.013325,24.841154,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,agrum_lazy,2,structure,qualified,13.310736,13.313401,0.10616,3.288863,0.008105,9.905534,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,agrum_lazy,2,restore,qualified,34.880679,34.874263,0.084639,10.074491,0.008496,24.710428,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,storm_exact,2,initial,qualified,6.266492,6.272122,0.097594,3.373483,0.003146,2.790055,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,storm_exact,2,repeat,qualified,2.579029,2.58128,0.072466,0.0,0.002635,2.502565,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,storm_exact,2,counts,qualified,2.744801,2.74727,0.069671,0.0,0.15429,2.519587,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,storm_exact,2,masks,qualified,5.387729,5.390165,0.069871,0.0,2.870688,2.445667,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,storm_exact,2,metadata,qualified,2.501704,2.504116,0.070352,0.0,0.002175,2.427804,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,storm_exact,2,structure,qualified,4.872381,4.875093,0.070272,2.577535,0.002345,2.220174,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,storm_exact,2,restore,qualified,5.354417,5.356993,0.074871,2.756062,0.002234,2.519226,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,prepared_specialized,2,initial,qualified,2.513265,2.518122,0.092955,1.752625,0.0,0.666013,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,prepared_specialized,2,repeat,qualified,0.66992,0.671975,0.074871,0.0,0.0,0.593936,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,prepared_specialized,2,counts,qualified,0.666513,0.668539,0.066355,0.0,0.0,0.599046,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,prepared_specialized,2,masks,qualified,0.690027,0.692473,0.076404,0.0,0.0,0.612411,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,prepared_specialized,2,metadata,qualified,0.72904,0.731135,0.070963,0.0,0.0,0.656915,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,prepared_specialized,2,structure,qualified,1.562748,1.564652,0.068219,0.884513,0.0,0.608724,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,prepared_specialized,2,restore,qualified,2.296147,2.298202,0.071264,1.625876,0.0,0.597844,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_controls_first,2,initial,qualified,6.053441,6.061459,0.160522,5.029666,0.0,0.861169,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_controls_first,2,repeat,qualified,0.799022,0.801847,0.082856,0.0,0.0,0.714423,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_controls_first,2,counts,qualified,0.727989,0.730094,0.077887,0.0,0.0,0.64891,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_controls_first,2,masks,qualified,0.774717,0.776931,0.068299,0.0,0.0,0.705166,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_controls_first,2,metadata,qualified,0.756573,0.758756,0.070442,0.0,0.0,0.685068,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_controls_first,2,structure,qualified,5.97306,5.97629,0.12272,5.191992,0.0,0.656395,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_controls_first,2,restore,qualified,5.549022,5.551616,0.06893,4.774437,0.0,0.704024,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_sift_once,2,initial,qualified,7.170171,7.177884,0.156644,6.231717,0.0,0.779586,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_sift_once,2,repeat,qualified,0.75554,0.757935,0.091021,0.0,0.0,0.663307,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_sift_once,2,counts,qualified,0.698774,0.701049,0.075923,0.0,0.0,0.621719,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_sift_once,2,masks,qualified,0.742977,0.745051,0.072336,0.0,0.0,0.669538,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_sift_once,2,metadata,qualified,0.705917,0.707862,0.072917,0.0,0.0,0.631918,False,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_sift_once,2,structure,qualified,7.097313,7.100198,0.072757,6.324411,0.0,0.698293,True,
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_sift_once,2,restore,qualified,7.009148,7.012264,0.068488,6.227619,0.0,0.711157,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,storm_exact,2,initial,qualified,4.174659,4.181378,0.073128,2.398179,0.002625,1.698373,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,storm_exact,2,repeat,qualified,1.483329,1.486326,0.053721,0.0,0.002886,1.425068,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,storm_exact,2,counts,qualified,1.641176,1.643539,0.044955,0.0,0.176281,1.418437,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,storm_exact,2,masks,qualified,3.32396,3.326252,0.044864,0.0,1.935129,1.342504,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,storm_exact,2,metadata,qualified,1.387559,1.390106,0.047289,0.0,0.001853,1.336984,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,storm_exact,2,structure,qualified,3.155242,3.157797,0.045245,1.87732,0.002114,1.22871,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,storm_exact,2,restore,qualified,3.231866,3.234219,0.045866,1.789655,0.002014,1.392498,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,prepared_specialized,2,initial,qualified,1.917184,1.923562,0.066666,1.38265,0.0,0.466086,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,prepared_specialized,2,repeat,qualified,0.443695,0.445832,0.04825,0.0,0.0,0.394271,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,prepared_specialized,2,counts,qualified,0.453152,0.45523,0.041258,0.0,0.0,0.410882,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,prepared_specialized,2,masks,qualified,0.423616,0.425655,0.045185,0.0,0.0,0.37745,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,prepared_specialized,2,metadata,qualified,0.427223,0.429031,0.04264,0.0,0.0,0.383551,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,prepared_specialized,2,structure,qualified,1.212239,1.214198,0.037431,0.772152,0.0,0.401474,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,prepared_specialized,2,restore,qualified,1.731436,1.733848,0.043682,1.250631,0.0,0.435749,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_controls_first,2,initial,qualified,5.537491,5.544184,0.071094,4.868673,0.0,0.59601,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_controls_first,2,repeat,qualified,0.503727,0.506175,0.050085,0.0,0.0,0.452711,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_controls_first,2,counts,qualified,0.457049,0.459047,0.046087,0.0,0.0,0.410102,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_controls_first,2,masks,qualified,0.479832,0.48196,0.04755,0.0,0.0,0.431442,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_controls_first,2,metadata,qualified,0.450086,0.452053,0.040346,0.0,0.0,0.408889,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_controls_first,2,structure,qualified,5.428486,5.431552,0.043862,4.949245,0.0,0.434216,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_controls_first,2,restore,qualified,5.298131,5.301399,0.044814,4.796208,0.0,0.455386,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_sift_once,2,initial,qualified,6.87213,6.865971,0.070032,6.130316,0.0,0.669819,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_sift_once,2,repeat,qualified,0.604506,0.606773,0.054692,0.0,0.0,0.54747,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_sift_once,2,counts,qualified,0.511182,0.513239,0.041448,0.0,0.0,0.468621,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_sift_once,2,masks,qualified,0.491254,0.493571,0.042169,0.0,0.0,0.447852,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_sift_once,2,metadata,qualified,0.470434,0.472723,0.040406,0.0,0.0,0.428987,False,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_sift_once,2,structure,qualified,6.621478,6.62461,0.043141,6.106992,0.0,0.469453,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_sift_once,2,restore,qualified,6.467359,6.469561,0.047038,5.955928,0.0,0.46255,True,
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,agrum_lazy,2,initial,qualified,21.247057,21.271661,0.068549,6.783574,0.007494,14.385246,True,
