profile,case_id,phase,method,paired_rounds,other_over_prepared_median,min_ratio,max_ratio
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_owners,structure,agrum_lazy,3,5.138716628559209,5.067811575647874,5.207504259050221
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_owners,structure,storm_exact,3,6.912576283453687,6.862177467581202,6.9155021097397915
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_owners,restore,cudd_controls_first,3,19.79776481156277,19.5545296701052,20.5146382603173
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_owners,restore,cudd_sift_once,3,24.969155346747012,23.842832749314148,25.388504666344993
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_owners,restore,agrum_lazy,3,14.019903993463386,13.602072526280864,14.209740144588649
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_owners,restore,storm_exact,3,5.340365641916045,5.265960718303134,5.648813721487457
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,initial,cudd_controls_first,3,10.03858394609828,10.001781800723569,10.802870111815775
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,initial,cudd_sift_once,3,12.619424378866897,12.423897824676434,12.96518326809745
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,initial,agrum_lazy,3,8.15833720026275,8.144443814583266,8.450572299655057
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,initial,storm_exact,3,4.321978960837032,4.1422588090660915,4.406060326833782
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,repeat,cudd_controls_first,3,1.2702164209128122,1.1741661258922778,1.314930966598429
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,repeat,cudd_sift_once,3,1.2845165476963012,1.1699117706691433,1.4629070264954371
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,repeat,agrum_lazy,3,13.11628872299528,12.967274497079819,13.366083049373108
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,repeat,storm_exact,3,1.941549111390675,1.8677671896767105,2.0027903958468527
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,counts,cudd_controls_first,3,1.1443251364613773,1.0757195688320624,1.179333708161043
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,counts,cudd_sift_once,3,1.0840373214527184,1.081037497849894,1.1582676297072283
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,counts,agrum_lazy,3,14.036738145748524,13.906007057396483,16.09084115608253
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,counts,storm_exact,3,1.7764840686361727,1.696993714506258,2.0603678114786996
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,cudd_controls_first,3,1.8381676740218051,1.7736914313625491,1.8705557549083507
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,cudd_sift_once,3,1.759687960901125,1.7067168521085787,1.9087021156620507
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,agrum_lazy,3,15.957069319529195,15.9443746094227,16.544015876619333
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,storm_exact,3,12.431649249741858,12.343391970808163,12.584972092888748
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,cudd_controls_first,3,1.1328049384597798,1.1159870303261492,1.528366323366132
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,cudd_sift_once,3,1.1687813469122095,1.1505931718481786,1.1881415996646725
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,agrum_lazy,3,14.756452412740797,14.625023928940617,14.814883969058416
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,storm_exact,3,3.3566599027527855,3.1418206759897878,3.390669464047301
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,cudd_controls_first,3,22.441288214872348,21.035429914583727,22.73664509358055
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,cudd_sift_once,3,27.43232901871611,25.98392830909358,27.851868029866637
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,agrum_lazy,3,5.521132784595294,5.000499485823417,5.6589032709463005
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,storm_exact,3,6.967172468077663,6.753413502906672,7.333215031600213
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,cudd_controls_first,3,21.178216727735617,19.899894375164386,21.356891948231663
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,cudd_sift_once,3,25.913952450198234,24.343468586004917,26.620780960322175
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,agrum_lazy,3,13.591472771947878,12.920722924764222,13.766414582292803
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,storm_exact,3,5.586120478945578,5.319224972550067,5.927634321804618
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,cudd_controls_first,3,2.726991111441997,2.579218215297829,2.8174530624613325
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,cudd_sift_once,3,3.242209063016881,3.1328789200352904,3.2553224808549857
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,agrum_lazy,3,17.19136990696182,17.020780461526158,17.647816454315105
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,storm_exact,3,2.943042385828462,2.913186089723024,2.978433672976028
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,cudd_controls_first,3,1.1034067482418661,1.1026894992540135,1.1148240204683255
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,cudd_sift_once,3,1.0936377215906152,1.0836256629370398,1.0937927279830106
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,agrum_lazy,3,34.05776096018219,33.64901750212198,34.32758025902343
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,storm_exact,3,2.8514011661492553,2.7737643607349693,2.8643846946748908
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,cudd_controls_first,3,1.0968686581638745,1.096095483091536,1.0991359488319699
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,cudd_sift_once,3,1.0769160070188708,1.070372917396202,1.0770498974139997
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,agrum_lazy,3,34.656906713694454,33.91884249664122,34.80262013900407
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,storm_exact,3,3.102898717608767,3.084090317339638,3.2000691915974397
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,cudd_controls_first,3,1.1469784990620326,1.102229189153559,1.157168661609856
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,cudd_sift_once,3,1.1434748440420328,1.1390421201809389,1.1481101829379654
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,agrum_lazy,3,38.716470962068534,37.80233197656694,39.584670231729056
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,storm_exact,3,6.317397211539375,6.208668748506596,6.538357930966642
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,cudd_controls_first,3,1.1026864646447516,1.0917938823899178,1.1197259051669994
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,cudd_sift_once,3,1.10292850057825,1.0976105707001582,1.105053445212827
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,agrum_lazy,3,35.731936535664765,34.78547484372561,35.89087859348808
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,storm_exact,3,2.883205400876857,2.8730755695381367,2.9441598915402243
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,cudd_controls_first,3,3.599601867265806,3.2899076426352516,3.6881049124633174
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,cudd_sift_once,3,4.283862115443869,4.030971706953947,4.43926962433499
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,agrum_lazy,3,11.153013934645697,10.651184942677208,13.19246068609926
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,storm_exact,3,3.192427220094374,3.018394389182725,3.227577094562345
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,cudd_controls_first,3,2.7474593229366793,2.052812343655695,2.877735101085435
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,cudd_sift_once,3,3.3924134388028016,3.3735442673207197,3.4700606589102816
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,agrum_lazy,3,18.834636577904252,18.812750561548853,24.64555748062816
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,storm_exact,3,3.195089213766611,3.1668736395405483,3.296138635824709
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,cudd_controls_first,3,2.6158257770417386,2.5757211803249795,2.7100469785409267
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,cudd_sift_once,3,3.112577341612214,3.0358436670258393,3.163501634969142
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,agrum_lazy,3,18.73466253240942,18.458368761064467,18.84476369266986
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,storm_exact,3,2.9096675615198446,2.846000347989192,2.9530350113700115
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,cudd_controls_first,3,1.1019385926329541,1.063445927693396,1.1299642728118626
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,cudd_sift_once,3,1.1035740545011719,1.0626687865745506,1.128347130285581
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,agrum_lazy,3,32.432711620999854,31.566085910138405,32.437169707274485
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,storm_exact,3,2.3737256034714793,2.311661315404426,2.4133002021632035
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,cudd_controls_first,3,1.0811924735548206,1.0776775330827897,1.093473468130966
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,cudd_sift_once,3,1.1019976541339844,1.0732232409912392,1.107543056553423
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,agrum_lazy,3,32.82783865339218,32.44737888006137,32.86262678638864
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,storm_exact,3,2.5649335546372534,2.5411721235759006,2.6586207037259197
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,cudd_controls_first,3,1.1222243065746749,1.122118481781933,1.1512639279196242
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,cudd_sift_once,3,1.1264974135583992,1.1239701500742583,1.165377608797653
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,agrum_lazy,3,36.337190307650424,35.94266408671439,36.45031867447448
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,storm_exact,3,5.303353243510655,5.25746092334614,5.311621696587949
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,cudd_controls_first,3,1.0849730923832352,1.0820774980738639,1.0859203809696734
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,cudd_sift_once,3,1.091961754474289,1.076554410177515,1.101833694970143
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,agrum_lazy,3,32.956294443938496,32.421706552457486,33.271255194384494
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,storm_exact,3,2.3884274968074752,2.385340590684565,2.4311384750094622
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,cudd_controls_first,3,3.350376336497583,3.217721292704765,3.3564045590521543
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,cudd_sift_once,3,3.96484682610498,3.9123199525913113,4.019217795776902
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,agrum_lazy,3,12.656136900858028,12.389525542732386,12.781297564248174
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,storm_exact,3,3.3995907965700063,3.3635393549175,3.4410255260625258
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,cudd_controls_first,3,2.711872014208989,2.089995978585525,2.879302381929143
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,cudd_sift_once,3,3.241184391264653,3.231579214385869,3.292506085268159
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,agrum_lazy,3,20.685596461963573,20.33476346831844,20.770312571969146
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,storm_exact,3,2.7558516150094685,2.726993097645012,2.7808475263872108
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,cudd_controls_first,3,12.605823545452775,12.396567597269888,13.106319240334615
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,cudd_sift_once,3,15.314681654198901,15.239752438977364,15.72130349247161
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,agrum_lazy,3,10.614603505391775,10.597672367254077,11.177146029334423
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,storm_exact,3,5.276247102592571,5.240381307198537,6.2276081633440015
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,cudd_controls_first,3,1.0250958756644015,0.7907685465073181,1.2029699322000589
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,cudd_sift_once,3,1.11937361232591,0.837086425447447,1.1740628377714455
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,agrum_lazy,3,11.573106595797169,8.677710421625717,13.23819028200845
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,storm_exact,3,1.65062571486241,1.1810173707489438,1.7973494153483345
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,cudd_controls_first,3,1.059477756286267,0.9856854118140028,1.1795261219133644
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,cudd_sift_once,3,1.1356287843967947,1.077205112088833,1.2036736862178876
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,agrum_lazy,3,13.637392050562562,12.545772174363146,13.79038521745502
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,storm_exact,3,2.0053940665268204,1.7172884238547714,2.009752003357247
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,cudd_controls_first,3,1.7571647775082908,1.650114202946993,1.772403882729181
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,cudd_sift_once,3,1.7772042341660714,1.700537589482187,1.9140685535565856
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,agrum_lazy,3,16.73156040221721,16.581214953931877,16.92995308603711
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,storm_exact,3,12.628669009553036,12.208789448761873,12.656809568757836
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,cudd_controls_first,3,1.1653863402919433,1.1593109444305272,1.2849384024374089
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,cudd_sift_once,3,1.2412387218321779,1.206819727153046,1.2944180015030724
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,agrum_lazy,3,14.807524175387469,14.630390752716172,14.900554073768438
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,storm_exact,3,3.1970940599165942,3.1256889891931774,3.204751181171899
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,cudd_controls_first,3,20.935906198636268,20.269047098351855,22.113218089159034
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,cudd_sift_once,3,25.24030903676219,25.0363625519394,27.731739837123072
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,agrum_lazy,3,5.0950178196553235,4.841941191673791,5.362612803277856
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,storm_exact,3,6.699877133883383,6.601852919541144,7.057480994869885
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,restore,cudd_controls_first,3,19.83134143786231,19.59086302236204,20.498601697908573
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,restore,cudd_sift_once,3,24.656129957313592,24.56287803849709,25.56584486118787
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,restore,agrum_lazy,3,13.896607683553613,13.675446348938655,14.053193655489945
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,restore,storm_exact,3,5.444198812378194,5.4383989816271265,5.473983475963731
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,initial,cudd_controls_first,3,10.46189703153989,9.990322956975321,10.662792224848962
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,initial,cudd_sift_once,3,12.650065708101423,12.565952785363027,12.892726392172314
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,initial,agrum_lazy,3,8.276709251719781,7.752929808286951,8.350320954820068
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,initial,storm_exact,3,4.158919825283301,4.090393089053803,4.255210385474126
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,repeat,cudd_controls_first,3,1.2747336426584754,1.1588365855914178,1.4165849217492772
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,repeat,cudd_sift_once,3,1.2680079244484623,1.1943840747248682,1.2988429346738857
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,repeat,agrum_lazy,3,12.792355087098407,11.793720521594377,13.08988067965488
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,repeat,storm_exact,3,1.8114737807184578,1.7315153056506059,1.939249230451533
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,counts,cudd_controls_first,3,1.0899015463344086,0.9987636844675498,1.1473163142634892
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,counts,cudd_sift_once,3,1.0924046056291021,1.0121962527276211,1.2478820451170356
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,counts,agrum_lazy,3,13.991068524149636,11.955369009278549,14.245049504950495
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,counts,storm_exact,3,1.7091445099566136,1.6974550444764513,1.7772717629587724
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,masks,cudd_controls_first,3,1.6866136137558618,1.527674605365523,1.733009847704111
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,masks,cudd_sift_once,3,1.6647772815756328,1.5451351419178356,1.726460139263891
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,masks,agrum_lazy,3,15.489533892283644,13.922283986247397,16.257242642848965
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,masks,storm_exact,3,12.063079697698386,11.255627776244134,12.28915731135427
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,metadata,cudd_controls_first,3,1.1666129007481143,1.1654007058218618,1.2455686825853949
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,metadata,cudd_sift_once,3,1.1808506617685963,1.1351521575495032,1.2636314768504453
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,metadata,agrum_lazy,3,14.632466247536245,14.365941782504516,15.120289721492542
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,metadata,storm_exact,3,3.3204525554173006,3.198728585785402,3.3219574140003174
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,structure,cudd_controls_first,3,23.261418293749916,22.49337213605625,23.29722865399458
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,structure,cudd_sift_once,3,28.730263068421362,25.78718080274535,29.249367293091378
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,structure,agrum_lazy,3,5.26231310466139,5.069495844968543,5.643001237595709
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,structure,storm_exact,3,7.1998456374634285,6.672160448137806,7.480916999487735
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,restore,cudd_controls_first,3,21.39632485098679,20.31077324655073,21.41271190442461
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,restore,cudd_sift_once,3,26.23242313298756,25.199766470484704,26.676740819780385
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,restore,agrum_lazy,3,13.172820426964073,12.981092579409472,13.243708209611189
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_vets,restore,storm_exact,3,5.706963386521398,5.5194667615851385,5.830673762742105
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,initial,cudd_controls_first,3,2.5720050033658213,2.5163813979427685,2.623595255894773
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,initial,cudd_sift_once,3,3.0770123537100136,3.0650314731045314,3.1105554320813043
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,initial,agrum_lazy,3,18.671784696825814,18.2756292738899,18.682979852958887
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,initial,storm_exact,3,2.989471001647081,2.9797626769037295,3.0318857212131007
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,cudd_controls_first,3,1.0943333613724242,1.048605121966719,1.1440519862042962
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,cudd_sift_once,3,1.0860833981159579,1.060334262344194,1.145883847076667
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,agrum_lazy,3,34.51246183525401,33.888795584323624,35.025132981093286
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,repeat,storm_exact,3,2.7674193273046694,2.695607927155865,2.7868838063158208
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,counts,cudd_controls_first,3,1.116687528810009,1.0594822795391605,1.130672779741805
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,counts,cudd_sift_once,3,1.1008654092805357,1.0782642401146962,1.1188270859225957
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,counts,agrum_lazy,3,35.658608785741485,34.97310151262545,35.969801324247854
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,counts,storm_exact,3,3.059311583207857,2.933193232180301,3.0731200444373297
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,cudd_controls_first,3,1.146550817489302,1.1016184252932082,1.1606742394930403
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,cudd_sift_once,3,1.1567254113980538,1.1179353283791926,1.159663630991224
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,agrum_lazy,3,39.47310626404024,38.61095484756909,39.66448347894887
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,masks,storm_exact,3,6.134120260486748,5.935107918373448,6.292601830365542
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,cudd_controls_first,3,1.097652237780643,1.0463358981939195,1.1083761960753673
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,cudd_sift_once,3,1.0874208631487132,1.0456485387433678,1.1008381341510127
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,agrum_lazy,3,35.263611104229355,34.8022638014181,35.424372107342016
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,metadata,storm_exact,3,2.815240453456652,2.7178275048119738,2.9793877694921456
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,cudd_controls_first,3,3.283933380247648,3.242447724171631,3.4412425578932235
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,cudd_sift_once,3,3.936261413974619,3.837536001424528,4.0598470036921785
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,agrum_lazy,3,11.41604405382455,11.385770145786358,11.442778767037357
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,structure,storm_exact,3,3.4624850145040966,3.4620876370799905,3.7052034575205597
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,cudd_controls_first,3,2.6729405149250387,2.468703500162809,2.730643040499694
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,cudd_sift_once,3,3.2012648510910795,2.981046639827571,3.248213327927873
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,agrum_lazy,3,19.84639239336922,19.00264272969142,19.989558614774747
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--owner_details_with_visits,restore,storm_exact,3,2.8005604511636304,2.679131011042577,2.8456295597360173
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,cudd_controls_first,3,2.6510761715896396,2.435716954484655,2.7762981943860066
