profile,placement,failure_law,repetition,method,actual_shared_learner_request_file_bytes,actual_health_input_bytes,minimal_endpoint_request_projection_bytes,learner_request_rows,health_ticks,trace_input_bytes_for_model,shared_parse_seconds_measured,shared_stability_episode_age_construction_seconds,method_fit_or_estimation_seconds,deployment_routing_knowledge_required,shared_acquisition_cost_recorded_separately,isolated_endpoint_io_time_measured
opentelemetry_demo,colocated,N,12,matched_stable_endpoint,944693,165518,,3840,900,0,0.0713024299999887,0.18728535700000748,3.349099999638838e-05,False,True,False
opentelemetry_demo,colocated,N,12,all_calibration_endpoint,944693,0,31521,1200,0,0,0.0713024299999887,0,0.0006070069999992711,False,True,False
opentelemetry_demo,colocated,N,13,learner_state_only,944693,165893,,3840,900,0,0.07236783000000457,0.1981905060000031,0.07126699599999142,True,True,False
opentelemetry_demo,colocated,N,13,temporal_logit_lower,944693,165893,,3840,900,0,0.07236783000000457,0.1981905060000031,0.26964339699999584,True,True,False
opentelemetry_demo,colocated,N,13,temporal_logit_midpoint,944693,165893,,3840,900,0,0.07236783000000457,0.1981905060000031,0.2688247719999879,True,True,False
opentelemetry_demo,colocated,N,13,temporal_logit_upper,944693,165893,,3840,900,0,0.07236783000000457,0.1981905060000031,0.28079563499998983,True,True,False
opentelemetry_demo,colocated,N,13,source_500ms_failover,944693,165893,,3840,900,0,0.07236783000000457,0.1981905060000031,0.0001842980000077432,True,True,False
opentelemetry_demo,colocated,N,13,matched_stable_endpoint,944693,165893,,3840,900,0,0.07236783000000457,0.1981905060000031,3.4220999992840007e-05,False,True,False
opentelemetry_demo,colocated,N,13,all_calibration_endpoint,944693,0,31541,1200,0,0,0.07236783000000457,0,0.0005996659999993881,False,True,False
opentelemetry_demo,colocated,N,14,learner_state_only,944693,165913,,3840,900,0,0.07372096299999953,0.19811317799999983,0.0480785770000125,True,True,False
opentelemetry_demo,colocated,N,14,temporal_logit_lower,944693,165913,,3840,900,0,0.07372096299999953,0.19811317799999983,0.2219299970000037,True,True,False
opentelemetry_demo,colocated,N,14,temporal_logit_midpoint,944693,165913,,3840,900,0,0.07372096299999953,0.19811317799999983,0.208717876999998,True,True,False
opentelemetry_demo,colocated,N,14,temporal_logit_upper,944693,165913,,3840,900,0,0.07372096299999953,0.19811317799999983,0.22311814900000115,True,True,False
opentelemetry_demo,colocated,N,14,source_500ms_failover,944693,165913,,3840,900,0,0.07372096299999953,0.19811317799999983,0.00016270599999756996,True,True,False
