application,placement,law,repetition,operation,affected_attempts,ambiguities_resolved,ambiguous_attempts,attempts,compatible_fraction,failure_excluded,fully_observed_states,hidden_native_coordinates,identified_lower,identified_upper,information,known_native_coordinates,lower_count,mechanism,missing_fraction_requested,partially_masked_attempts,point_identified_attempts,point_identified_fraction,revealed_attempts,revealed_native_coordinates,success_excluded,successes,upper_count,whole_attempt_boundary_partial_row,width
deathstarbench_social_network,split,N,2,read_user_timeline,550,128,336,1200,1.0,0,0,709,0.635,0.915,required_completions,7099,762,failure_associated_coordinates,0.1,550,864,0.72,232,246,0,1098,1098,False,0.28
deathstarbench_social_network,split,N,2,read_user_timeline,550,464,0,1200,1.0,0,0,709,0.915,0.915,all_native,7099,1098,failure_associated_coordinates,0.1,550,1200,1.0,550,709,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,948,0,846,1200,1.0,0,0,1774,0.21,0.915,none,7099,252,failure_associated_coordinates,0.25,915,354,0.295,0,0,0,1098,1098,False,0.705
deathstarbench_social_network,split,N,2,read_user_timeline,948,291,555,1200,1.0,0,0,1774,0.4525,0.915,selection_and_admission,7099,543,failure_associated_coordinates,0.25,915,645,0.5375,656,853,0,1098,1098,False,0.4625
deathstarbench_social_network,split,N,2,read_user_timeline,948,76,770,1200,1.0,0,0,1774,0.2733333333333333,0.915,entry_result,7099,328,failure_associated_coordinates,0.25,915,430,0.35833333333333334,292,292,0,1098,1098,False,0.6416666666666667
deathstarbench_social_network,split,N,2,read_user_timeline,948,172,674,1200,1.0,0,0,1774,0.35333333333333333,0.915,required_completions,7099,424,failure_associated_coordinates,0.25,915,526,0.43833333333333335,511,629,0,1098,1098,False,0.5616666666666666
deathstarbench_social_network,split,N,2,read_user_timeline,948,846,0,1200,1.0,0,0,1774,0.915,0.915,all_native,7099,1098,failure_associated_coordinates,0.25,915,1200,1.0,948,1774,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,1172,0,1070,1200,1.0,0,0,3549,0.023333333333333334,0.915,none,7099,28,failure_associated_coordinates,0.5,1060,130,0.10833333333333334,0,0,0,1098,1098,False,0.8916666666666667
deathstarbench_social_network,split,N,2,read_user_timeline,1172,154,916,1200,1.0,0,0,3549,0.15166666666666667,0.915,selection_and_admission,7099,182,failure_associated_coordinates,0.5,1060,284,0.23666666666666666,1037,1743,0,1098,1098,False,0.7633333333333333
deathstarbench_social_network,split,N,2,read_user_timeline,1172,25,1045,1200,1.0,0,0,3549,0.04416666666666667,0.915,entry_result,7099,53,failure_associated_coordinates,0.5,1060,155,0.12916666666666668,616,616,0,1098,1098,False,0.8708333333333333
deathstarbench_social_network,split,N,2,read_user_timeline,1172,60,1010,1200,1.0,0,0,3549,0.07333333333333333,0.915,required_completions,7099,88,failure_associated_coordinates,0.5,1060,190,0.15833333333333333,871,1190,0,1098,1098,False,0.8416666666666667
deathstarbench_social_network,split,N,2,read_user_timeline,1172,1070,0,1200,1.0,0,0,3549,0.915,0.915,all_native,7099,1098,failure_associated_coordinates,0.5,1060,1200,1.0,1172,3549,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,1199,0,1097,1200,1.0,0,0,5324,0.0008333333333333334,0.915,none,7099,1,failure_associated_coordinates,0.75,934,103,0.08583333333333333,0,0,0,1098,1098,False,0.9141666666666667
deathstarbench_social_network,split,N,2,read_user_timeline,1199,24,1073,1200,1.0,0,0,5324,0.020833333333333332,0.915,selection_and_admission,7099,25,failure_associated_coordinates,0.75,934,127,0.10583333333333333,1180,2627,0,1098,1098,False,0.8941666666666667
deathstarbench_social_network,split,N,2,read_user_timeline,1199,0,1097,1200,1.0,0,0,5324,0.0008333333333333334,0.915,entry_result,7099,1,failure_associated_coordinates,0.75,934,103,0.08583333333333333,925,925,0,1098,1098,False,0.9141666666666667
deathstarbench_social_network,split,N,2,read_user_timeline,1199,4,1093,1200,1.0,0,0,5324,0.004166666666666667,0.915,required_completions,7099,5,failure_associated_coordinates,0.75,934,107,0.08916666666666667,1115,1772,0,1098,1098,False,0.9108333333333334
deathstarbench_social_network,split,N,2,read_user_timeline,1199,1097,0,1200,1.0,0,0,5324,0.915,0.915,all_native,7099,1098,failure_associated_coordinates,0.75,934,1200,1.0,1199,5324,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,1200,0,1098,1200,1.0,0,0,7099,0.0,0.915,none,7099,0,failure_associated_coordinates,1,0,102,0.085,0,0,0,1098,1098,False,0.915
deathstarbench_social_network,split,N,2,read_user_timeline,1200,0,1098,1200,1.0,0,0,7099,0.0,0.915,selection_and_admission,7099,0,failure_associated_coordinates,1,0,102,0.085,1200,3499,0,1098,1098,False,0.915
deathstarbench_social_network,split,N,2,read_user_timeline,1200,0,1098,1200,1.0,0,0,7099,0.0,0.915,entry_result,7099,0,failure_associated_coordinates,1,0,102,0.085,1200,1200,0,1098,1098,False,0.915
deathstarbench_social_network,split,N,2,read_user_timeline,1200,0,1098,1200,1.0,0,0,7099,0.0,0.915,required_completions,7099,0,failure_associated_coordinates,1,0,102,0.085,1200,2400,0,1098,1098,False,0.915
deathstarbench_social_network,split,N,2,read_user_timeline,1200,1098,0,1200,1.0,0,0,7099,0.915,0.915,all_native,7099,1098,failure_associated_coordinates,1,0,1200,1.0,1200,7099,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,0,0,0,1200,1.0,0,0,0,0.915,0.915,none,7099,1098,whole_native_attempt,0,0,1200,1.0,0,0,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,0,0,0,1200,1.0,0,0,0,0.915,0.915,selection_and_admission,7099,1098,whole_native_attempt,0,0,1200,1.0,0,0,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,0,0,0,1200,1.0,0,0,0,0.915,0.915,entry_result,7099,1098,whole_native_attempt,0,0,1200,1.0,0,0,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,0,0,0,1200,1.0,0,0,0,0.915,0.915,required_completions,7099,1098,whole_native_attempt,0,0,1200,1.0,0,0,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,0,0,0,1200,1.0,0,0,0,0.915,0.915,all_native,7099,1098,whole_native_attempt,0,0,1200,1.0,0,0,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,120,0,112,1200,1.0,0,0,709,0.8216666666666667,0.915,none,7099,986,whole_native_attempt,0.1,1,1088,0.9066666666666666,0,0,0,1098,1098,True,0.09333333333333334
deathstarbench_social_network,split,N,2,read_user_timeline,120,0,112,1200,1.0,0,0,709,0.8216666666666667,0.915,selection_and_admission,7099,986,whole_native_attempt,0.1,1,1088,0.9066666666666666,120,351,0,1098,1098,True,0.09333333333333334
deathstarbench_social_network,split,N,2,read_user_timeline,120,0,112,1200,1.0,0,0,709,0.8216666666666667,0.915,entry_result,7099,986,whole_native_attempt,0.1,1,1088,0.9066666666666666,120,120,0,1098,1098,True,0.09333333333333334
deathstarbench_social_network,split,N,2,read_user_timeline,120,0,112,1200,1.0,0,0,709,0.8216666666666667,0.915,required_completions,7099,986,whole_native_attempt,0.1,1,1088,0.9066666666666666,119,238,0,1098,1098,True,0.09333333333333334
deathstarbench_social_network,split,N,2,read_user_timeline,120,112,0,1200,1.0,0,0,709,0.915,0.915,all_native,7099,1098,whole_native_attempt,0.1,1,1200,1.0,120,709,0,1098,1098,True,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,300,0,276,1200,1.0,0,0,1774,0.685,0.915,none,7099,822,whole_native_attempt,0.25,1,924,0.77,0,0,0,1098,1098,True,0.23
deathstarbench_social_network,split,N,2,read_user_timeline,300,0,276,1200,1.0,0,0,1774,0.685,0.915,selection_and_admission,7099,822,whole_native_attempt,0.25,1,924,0.77,300,875,0,1098,1098,True,0.23
deathstarbench_social_network,split,N,2,read_user_timeline,300,0,276,1200,1.0,0,0,1774,0.685,0.915,entry_result,7099,822,whole_native_attempt,0.25,1,924,0.77,300,300,0,1098,1098,True,0.23
deathstarbench_social_network,split,N,2,read_user_timeline,300,0,276,1200,1.0,0,0,1774,0.685,0.915,required_completions,7099,822,whole_native_attempt,0.25,1,924,0.77,300,599,0,1098,1098,True,0.23
deathstarbench_social_network,split,N,2,read_user_timeline,300,276,0,1200,1.0,0,0,1774,0.915,0.915,all_native,7099,1098,whole_native_attempt,0.25,1,1200,1.0,300,1774,0,1098,1098,True,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,600,0,554,1200,1.0,0,0,3549,0.4533333333333333,0.915,none,7099,544,whole_native_attempt,0.5,1,646,0.5383333333333333,0,0,0,1098,1098,True,0.46166666666666667
deathstarbench_social_network,split,N,2,read_user_timeline,600,0,554,1200,1.0,0,0,3549,0.4533333333333333,0.915,selection_and_admission,7099,544,whole_native_attempt,0.5,1,646,0.5383333333333333,599,1751,0,1098,1098,True,0.46166666666666667
deathstarbench_social_network,split,N,2,read_user_timeline,600,0,554,1200,1.0,0,0,3549,0.4533333333333333,0.915,entry_result,7099,544,whole_native_attempt,0.5,1,646,0.5383333333333333,599,599,0,1098,1098,True,0.46166666666666667
deathstarbench_social_network,split,N,2,read_user_timeline,600,1,553,1200,1.0,0,0,3549,0.45416666666666666,0.915,required_completions,7099,545,whole_native_attempt,0.5,1,647,0.5391666666666667,600,1199,0,1098,1098,True,0.4608333333333333
deathstarbench_social_network,split,N,2,read_user_timeline,600,554,0,1200,1.0,0,0,3549,0.915,0.915,all_native,7099,1098,whole_native_attempt,0.5,1,1200,1.0,600,3549,0,1098,1098,True,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,900,0,824,1200,1.0,0,0,5324,0.22833333333333333,0.915,none,7099,274,whole_native_attempt,0.75,0,376,0.31333333333333335,0,0,0,1098,1098,False,0.6866666666666666
deathstarbench_social_network,split,N,2,read_user_timeline,900,0,824,1200,1.0,0,0,5324,0.22833333333333333,0.915,selection_and_admission,7099,274,whole_native_attempt,0.75,0,376,0.31333333333333335,900,2624,0,1098,1098,False,0.6866666666666666
deathstarbench_social_network,split,N,2,read_user_timeline,900,0,824,1200,1.0,0,0,5324,0.22833333333333333,0.915,entry_result,7099,274,whole_native_attempt,0.75,0,376,0.31333333333333335,900,900,0,1098,1098,False,0.6866666666666666
deathstarbench_social_network,split,N,2,read_user_timeline,900,0,824,1200,1.0,0,0,5324,0.22833333333333333,0.915,required_completions,7099,274,whole_native_attempt,0.75,0,376,0.31333333333333335,900,1800,0,1098,1098,False,0.6866666666666666
deathstarbench_social_network,split,N,2,read_user_timeline,900,824,0,1200,1.0,0,0,5324,0.915,0.915,all_native,7099,1098,whole_native_attempt,0.75,0,1200,1.0,900,5324,0,1098,1098,False,0.0
deathstarbench_social_network,split,N,2,read_user_timeline,1200,0,1098,1200,1.0,0,0,7099,0.0,0.915,none,7099,0,whole_native_attempt,1,0,102,0.085,0,0,0,1098,1098,False,0.915
deathstarbench_social_network,split,N,2,read_user_timeline,1200,0,1098,1200,1.0,0,0,7099,0.0,0.915,selection_and_admission,7099,0,whole_native_attempt,1,0,102,0.085,1200,3499,0,1098,1098,False,0.915
deathstarbench_social_network,split,N,2,read_user_timeline,1200,0,1098,1200,1.0,0,0,7099,0.0,0.915,entry_result,7099,0,whole_native_attempt,1,0,102,0.085,1200,1200,0,1098,1098,False,0.915
deathstarbench_social_network,split,N,2,read_user_timeline,1200,0,1098,1200,1.0,0,0,7099,0.0,0.915,required_completions,7099,0,whole_native_attempt,1,0,102,0.085,1200,2400,0,1098,1098,False,0.915
deathstarbench_social_network,split,N,2,read_user_timeline,1200,1098,0,1200,1.0,0,0,7099,0.915,0.915,all_native,7099,1098,whole_native_attempt,1,0,1200,1.0,1200,7099,0,1098,1098,False,0.0
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,none,15899,660,uniform_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,selection_and_admission,15899,660,uniform_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,entry_result,15899,660,uniform_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,required_completions,15899,660,uniform_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,all_native,15899,660,uniform_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,890,0,932,1200,1.0,0,0,1589,0.11666666666666667,0.8933333333333333,none,15899,140,uniform_coordinates,0.1,887,268,0.22333333333333333,0,0,0,1070,1072,False,0.7766666666666666
deathstarbench_social_network,split,NC,0,compose_post,890,54,878,1200,1.0,0,0,1589,0.16166666666666665,0.8933333333333333,selection_and_admission,15899,194,uniform_coordinates,0.1,887,322,0.2683333333333333,205,229,0,1070,1072,False,0.7316666666666667
deathstarbench_social_network,split,NC,0,compose_post,890,18,914,1200,1.0,0,0,1589,0.13,0.8916666666666667,entry_result,15899,156,uniform_coordinates,0.1,887,286,0.23833333333333334,124,124,0,1070,1070,False,0.7616666666666667
deathstarbench_social_network,split,NC,0,compose_post,890,293,639,1200,1.0,0,0,1589,0.36083333333333334,0.8933333333333333,required_completions,15899,433,uniform_coordinates,0.1,887,561,0.4675,790,1236,0,1070,1072,False,0.5325
deathstarbench_social_network,split,NC,0,compose_post,890,522,410,1200,1.0,0,0,1589,0.55,0.8916666666666667,all_native,15899,660,uniform_coordinates,0.1,887,790,0.6583333333333333,890,1589,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,1162,0,1060,1200,1.0,0,0,3974,0.01,0.8933333333333333,none,15899,12,uniform_coordinates,0.25,1159,140,0.11666666666666667,0,0,0,1070,1072,False,0.8833333333333333
deathstarbench_social_network,split,NC,0,compose_post,1162,13,1047,1200,1.0,0,0,3974,0.020833333333333332,0.8933333333333333,selection_and_admission,15899,25,uniform_coordinates,0.25,1159,153,0.1275,425,541,0,1070,1072,False,0.8725
deathstarbench_social_network,split,NC,0,compose_post,1162,5,1055,1200,1.0,0,0,3974,0.0125,0.8916666666666667,entry_result,15899,15,uniform_coordinates,0.25,1159,145,0.12083333333333333,305,305,0,1070,1070,False,0.8791666666666667
deathstarbench_social_network,split,NC,0,compose_post,1162,196,864,1200,1.0,0,0,3974,0.17333333333333334,0.8933333333333333,required_completions,15899,208,uniform_coordinates,0.25,1159,336,0.28,1137,3128,0,1070,1072,False,0.72
deathstarbench_social_network,split,NC,0,compose_post,1162,650,410,1200,1.0,0,0,3974,0.55,0.8916666666666667,all_native,15899,660,uniform_coordinates,0.25,1159,790,0.6583333333333333,1162,3974,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,1192,0,1073,1200,1.0,0,0,7949,0.0,0.8941666666666667,none,15899,0,uniform_coordinates,0.5,1186,127,0.10583333333333333,0,0,0,1070,1073,False,0.8941666666666667
deathstarbench_social_network,split,NC,0,compose_post,1192,0,1073,1200,1.0,0,0,7949,0.0,0.8941666666666667,selection_and_admission,15899,0,uniform_coordinates,0.5,1186,127,0.10583333333333333,629,1050,0,1070,1073,False,0.8941666666666667
deathstarbench_social_network,split,NC,0,compose_post,1192,3,1070,1200,1.0,0,0,7949,0.0,0.8916666666666667,entry_result,15899,0,uniform_coordinates,0.5,1186,130,0.10833333333333334,608,608,0,1070,1070,False,0.8916666666666667
deathstarbench_social_network,split,NC,0,compose_post,1192,51,1022,1200,1.0,0,0,7949,0.0425,0.8941666666666667,required_completions,15899,51,uniform_coordinates,0.5,1186,178,0.14833333333333334,1182,6291,0,1070,1073,False,0.8516666666666667
deathstarbench_social_network,split,NC,0,compose_post,1192,663,410,1200,1.0,0,0,7949,0.55,0.8916666666666667,all_native,15899,660,uniform_coordinates,0.5,1186,790,0.6583333333333333,1192,7949,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,1196,0,1074,1200,1.0,0,0,11924,0.0,0.895,none,15899,0,uniform_coordinates,0.75,1146,126,0.105,0,0,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1196,0,1074,1200,1.0,0,0,11924,0.0,0.895,selection_and_admission,15899,0,uniform_coordinates,0.75,1146,126,0.105,727,1597,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1196,4,1070,1200,1.0,0,0,11924,0.0,0.8916666666666667,entry_result,15899,0,uniform_coordinates,0.75,1146,130,0.10833333333333334,921,921,0,1070,1070,False,0.8916666666666667
deathstarbench_social_network,split,NC,0,compose_post,1196,4,1070,1200,1.0,0,0,11924,0.0033333333333333335,0.895,required_completions,15899,4,uniform_coordinates,0.75,1146,130,0.10833333333333334,1182,9406,0,1070,1074,False,0.8916666666666667
deathstarbench_social_network,split,NC,0,compose_post,1196,664,410,1200,1.0,0,0,11924,0.55,0.8916666666666667,all_native,15899,660,uniform_coordinates,0.75,1146,790,0.6583333333333333,1196,11924,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,15899,0.0,0.895,none,15899,0,uniform_coordinates,1,0,126,0.105,0,0,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,15899,0.0,0.895,selection_and_admission,15899,0,uniform_coordinates,1,0,126,0.105,741,2142,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,4,1070,1200,1.0,0,0,15899,0.0,0.8916666666666667,entry_result,15899,0,uniform_coordinates,1,0,130,0.10833333333333334,1200,1200,0,1070,1070,False,0.8916666666666667
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,15899,0.0,0.895,required_completions,15899,0,uniform_coordinates,1,0,126,0.105,1182,12557,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,664,410,1200,1.0,0,0,15899,0.55,0.8916666666666667,all_native,15899,660,uniform_coordinates,1,0,790,0.6583333333333333,1200,15899,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,none,15899,660,failure_associated_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,selection_and_admission,15899,660,failure_associated_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,entry_result,15899,660,failure_associated_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,required_completions,15899,660,failure_associated_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,all_native,15899,660,failure_associated_coordinates,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,817,0,867,1200,1.0,0,0,1589,0.17083333333333334,0.8933333333333333,none,15899,205,failure_associated_coordinates,0.1,814,333,0.2775,0,0,0,1070,1072,False,0.7225
deathstarbench_social_network,split,NC,0,compose_post,817,52,815,1200,1.0,0,0,1589,0.21416666666666667,0.8933333333333333,selection_and_admission,15899,257,failure_associated_coordinates,0.1,814,385,0.32083333333333336,197,229,0,1070,1072,False,0.6791666666666667
deathstarbench_social_network,split,NC,0,compose_post,817,16,851,1200,1.0,0,0,1589,0.1825,0.8916666666666667,entry_result,15899,219,failure_associated_coordinates,0.1,814,349,0.29083333333333333,122,122,0,1070,1070,False,0.7091666666666666
deathstarbench_social_network,split,NC,0,compose_post,817,270,597,1200,1.0,0,0,1589,0.3958333333333333,0.8933333333333333,required_completions,15899,475,failure_associated_coordinates,0.1,814,603,0.5025,727,1238,0,1070,1072,False,0.4975
deathstarbench_social_network,split,NC,0,compose_post,817,457,410,1200,1.0,0,0,1589,0.55,0.8916666666666667,all_native,15899,660,failure_associated_coordinates,0.1,814,790,0.6583333333333333,817,1589,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,1136,0,1047,1200,1.0,0,0,3974,0.0225,0.895,none,15899,27,failure_associated_coordinates,0.25,1116,153,0.1275,0,0,0,1070,1074,False,0.8725
deathstarbench_social_network,split,NC,0,compose_post,1136,18,1029,1200,1.0,0,0,3974,0.0375,0.895,selection_and_admission,15899,45,failure_associated_coordinates,0.25,1116,171,0.1425,393,507,0,1070,1074,False,0.8575
deathstarbench_social_network,split,NC,0,compose_post,1136,11,1036,1200,1.0,0,0,3974,0.028333333333333332,0.8916666666666667,entry_result,15899,34,failure_associated_coordinates,0.25,1116,164,0.13666666666666666,315,315,0,1070,1070,False,0.8633333333333333
deathstarbench_social_network,split,NC,0,compose_post,1136,245,802,1200,1.0,0,0,3974,0.22666666666666666,0.895,required_completions,15899,272,failure_associated_coordinates,0.25,1116,398,0.33166666666666667,1089,3152,0,1070,1074,False,0.6683333333333333
deathstarbench_social_network,split,NC,0,compose_post,1136,637,410,1200,1.0,0,0,3974,0.55,0.8916666666666667,all_native,15899,660,failure_associated_coordinates,0.25,1116,790,0.6583333333333333,1136,3974,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,7949,0.0,0.895,none,15899,0,failure_associated_coordinates,0.5,1070,126,0.105,0,0,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,7949,0.0,0.895,selection_and_admission,15899,0,failure_associated_coordinates,0.5,1070,126,0.105,620,1023,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,4,1070,1200,1.0,0,0,7949,0.0,0.8916666666666667,entry_result,15899,0,failure_associated_coordinates,0.5,1070,130,0.10833333333333334,617,617,0,1070,1070,False,0.8916666666666667
deathstarbench_social_network,split,NC,0,compose_post,1200,69,1005,1200,1.0,0,0,7949,0.0575,0.895,required_completions,15899,69,failure_associated_coordinates,0.5,1070,195,0.1625,1182,6309,0,1070,1074,False,0.8375
deathstarbench_social_network,split,NC,0,compose_post,1200,664,410,1200,1.0,0,0,7949,0.55,0.8916666666666667,all_native,15899,660,failure_associated_coordinates,0.5,1070,790,0.6583333333333333,1200,7949,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,11924,0.0,0.895,none,15899,0,failure_associated_coordinates,0.75,1046,126,0.105,0,0,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,11924,0.0,0.895,selection_and_admission,15899,0,failure_associated_coordinates,0.75,1046,126,0.105,724,1580,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,4,1070,1200,1.0,0,0,11924,0.0,0.8916666666666667,entry_result,15899,0,failure_associated_coordinates,0.75,1046,130,0.10833333333333334,927,927,0,1070,1070,False,0.8916666666666667
deathstarbench_social_network,split,NC,0,compose_post,1200,7,1067,1200,1.0,0,0,11924,0.005833333333333334,0.895,required_completions,15899,7,failure_associated_coordinates,0.75,1046,133,0.11083333333333334,1182,9417,0,1070,1074,False,0.8891666666666667
deathstarbench_social_network,split,NC,0,compose_post,1200,664,410,1200,1.0,0,0,11924,0.55,0.8916666666666667,all_native,15899,660,failure_associated_coordinates,0.75,1046,790,0.6583333333333333,1200,11924,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,15899,0.0,0.895,none,15899,0,failure_associated_coordinates,1,0,126,0.105,0,0,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,15899,0.0,0.895,selection_and_admission,15899,0,failure_associated_coordinates,1,0,126,0.105,741,2142,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,4,1070,1200,1.0,0,0,15899,0.0,0.8916666666666667,entry_result,15899,0,failure_associated_coordinates,1,0,130,0.10833333333333334,1200,1200,0,1070,1070,False,0.8916666666666667
deathstarbench_social_network,split,NC,0,compose_post,1200,0,1074,1200,1.0,0,0,15899,0.0,0.895,required_completions,15899,0,failure_associated_coordinates,1,0,126,0.105,1182,12557,0,1070,1074,False,0.895
deathstarbench_social_network,split,NC,0,compose_post,1200,664,410,1200,1.0,0,0,15899,0.55,0.8916666666666667,all_native,15899,660,failure_associated_coordinates,1,0,790,0.6583333333333333,1200,15899,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,none,15899,660,whole_native_attempt,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,selection_and_admission,15899,660,whole_native_attempt,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,entry_result,15899,660,whole_native_attempt,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,required_completions,15899,660,whole_native_attempt,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,0,0,410,1200,1.0,0,0,0,0.55,0.8916666666666667,all_native,15899,660,whole_native_attempt,0,0,790,0.6583333333333333,0,0,0,1070,1070,False,0.3416666666666667
deathstarbench_social_network,split,NC,0,compose_post,121,0,479,1200,1.0,0,0,1589,0.49333333333333335,0.8925,none,15899,592,whole_native_attempt,0.1,1,721,0.6008333333333333,0,0,0,1070,1071,True,0.39916666666666667
deathstarbench_social_network,split,NC,0,compose_post,121,0,479,1200,1.0,0,0,1589,0.49333333333333335,0.8925,selection_and_admission,15899,592,whole_native_attempt,0.1,1,721,0.6008333333333333,76,219,0,1070,1071,True,0.39916666666666667
deathstarbench_social_network,split,NC,0,compose_post,121,1,478,1200,1.0,0,0,1589,0.49333333333333335,0.8916666666666667,entry_result,15899,592,whole_native_attempt,0.1,1,722,0.6016666666666667,120,120,0,1070,1070,True,0.3983333333333333
deathstarbench_social_network,split,NC,0,compose_post,121,0,479,1200,1.0,0,0,1589,0.49333333333333335,0.8925,required_completions,15899,592,whole_native_attempt,0.1,1,721,0.6008333333333333,118,1250,0,1070,1071,True,0.39916666666666667
deathstarbench_social_network,split,NC,0,compose_post,121,69,410,1200,1.0,0,0,1589,0.55,0.8916666666666667,all_native,15899,660,whole_native_attempt,0.1,1,790,0.6583333333333333,121,1589,0,1070,1070,True,0.3416666666666667
