application,repetition,multiplier,route,target,status,position,order,attempts,native_span_records,first_answer_seconds,first_cpu_seconds,first_peak_rss_mib,internal_pipeline_seconds,first_query_seconds,frequency_identification_seconds,interpretation_seconds,projection_seconds,read_seconds,representation_seconds,save_seconds,startup_dispatch_seconds,source_files_read,models,whole_process_seconds,whole_process_resource
deathstarbench_social_network,0,1,full_e,E,qualified,0,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",3600,53155,1.951119912,2.518322,206.375,1.1812626949999867,0.0016066809999983889,0.010159877999967648,0.7714281839951127,0.0,0.2238248209999938,0.17120272500483225,0.0006232490000002144,0.772274374000095,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 1200}}",2.121252426999945,"{""maximum_rss_bytes"": 216399872.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.1, ""user_seconds"": 2.55, ""wall_seconds"": 2.09}"
deathstarbench_social_network,0,1,full_r,R,qualified,1,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",3600,53155,1.942460722,2.5067820000000003,206.1875,1.1800032769999689,0.00014291099989804934,0.010193644999958451,0.7688268799944353,0.0,0.2268010109999068,0.17101729200555837,0.0006573059999936959,0.7648216770002494,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 1200}}",2.071612823999999,"{""maximum_rss_bytes"": 216203264.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.1, ""user_seconds"": 2.5, ""wall_seconds"": 2.04}"
deathstarbench_social_network,0,1,projected_r,R,qualified,2,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",3600,53155,1.941485074,2.5080620000000002,206.38671875,1.1804532039999458,8.884699980171717e-05,0.010324752999963493,0.8007738439983996,0.00013320000005023758,0.22439262000000326,0.142044451001766,0.00036206599997967714,0.7633652930000361,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}}",2.074509830000011,"{""maximum_rss_bytes"": 216412160.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.1, ""user_seconds"": 2.49, ""wall_seconds"": 2.03}"
deathstarbench_social_network,0,1,direct_r,R,qualified,3,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",3600,53155,1.837170245,2.41147,206.55078125,1.0733819969999558,9.905099989282462e-05,0.007573485000079927,0.7441086600041444,0.0,0.22644910299993626,0.09345807599572709,0.0008124869999619477,0.7646693830002576,"[""requests.json"", ""native.json"", ""declarations.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}}",1.968753602999982,"{""maximum_rss_bytes"": 216584192.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.1, ""user_seconds"": 2.4, ""wall_seconds"": 1.93}"
deathstarbench_social_network,0,2,full_r,R,qualified,0,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",7200,106310,3.317806929,3.890659,310.4765625,2.5506287560000374,0.0001582160000452859,0.02182096499996078,1.549542189986255,0.0,0.4622313500000246,0.5108863190137072,0.0006464719999712543,0.7725214170000361,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 2400}}",3.474418740000033,"{""maximum_rss_bytes"": 325558272.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.16, ""user_seconds"": 3.85, ""wall_seconds"": 3.44}"
deathstarbench_social_network,0,2,projected_r,R,qualified,1,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",7200,106310,3.307765567,3.878201,310.7734375,2.5437221519999866,9.503900002982846e-05,0.021500225000067985,1.5425101909989962,0.00014591800004382094,0.46275506699998914,0.5111094400008369,0.00035641699992083886,0.7692932700001154,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}}",3.4742025829999648,"{""maximum_rss_bytes"": 325869568.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.13, ""user_seconds"": 3.86, ""wall_seconds"": 3.43}"
deathstarbench_social_network,0,2,direct_r,R,qualified,2,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",7200,106310,3.103276069,3.673686,310.5234375,2.3420093660000703,0.0001032840000334545,0.014506544000028043,1.580906615994195,0.0,0.464602252000077,0.27962179700580236,0.0003763550000712712,0.763159220999793,"[""requests.json"", ""native.json"", ""declarations.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}}",3.272377980999977,"{""maximum_rss_bytes"": 325607424.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.14, ""user_seconds"": 3.65, ""wall_seconds"": 3.22}"
deathstarbench_social_network,0,2,full_e,E,qualified,3,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",7200,106310,3.316799655,3.888179,310.83203125,2.5513338089999706,0.001626790999921468,0.020143573999916953,1.6853518209887852,0.0,0.46373055199990176,0.3743716860112727,0.0006384529999650113,0.770936778000237,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 2400}}",3.5234807520000686,"{""maximum_rss_bytes"": 325931008.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.13, ""user_seconds"": 3.91, ""wall_seconds"": 3.48}"
deathstarbench_social_network,0,4,projected_r,R,qualified,0,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",14400,212620,6.200525985,6.773235000000001,519.07421875,5.428149451999957,0.00010158400016280211,0.03911910199997237,3.6364352129918416,0.0003731019999122509,0.9584534509999685,0.7814102580081226,0.00036329299996396003,0.7842699820000556,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}}",6.380060407999963,"{""maximum_rss_bytes"": 544288768.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.25, ""user_seconds"": 6.69, ""wall_seconds"": 6.37}"
deathstarbench_social_network,0,4,direct_r,R,qualified,1,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",14400,212620,5.494842156,6.068209,519.15625,4.732770061999986,0.00011099100004230422,0.02889435700001286,3.1740364460183628,0.0,0.9310778500000652,0.5944300039817563,0.00038908499993794976,0.7659034229998225,"[""requests.json"", ""native.json"", ""declarations.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}}",5.6775270419999515,"{""maximum_rss_bytes"": 544374784.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.26, ""user_seconds"": 5.98, ""wall_seconds"": 5.66}"
deathstarbench_social_network,0,4,full_e,E,qualified,2,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",14400,212620,6.168499987,6.734282,519.1796875,5.406470081999942,0.0016375609999386143,0.03956000400012272,3.63913593496477,0.0,0.9400785509999423,0.7738578550350894,0.0006328279999934239,0.7735972530001431,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 4800}}",6.432117011000059,"{""maximum_rss_bytes"": 544399360.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.23, ""user_seconds"": 6.71, ""wall_seconds"": 6.38}"
deathstarbench_social_network,0,4,full_r,R,qualified,3,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",14400,212620,6.195619263,6.768708,519.34765625,5.429161254000064,0.00017508099995211523,0.03924119300017992,3.6539301939886855,0.0,0.9430429290000575,0.7802277290112443,0.000677252000059525,0.7783248849998214,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 4800}}",6.378705620999995,"{""maximum_rss_bytes"": 544575488.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.24, ""user_seconds"": 6.7, ""wall_seconds"": 6.37}"
deathstarbench_social_network,1,2,projected_r,R,qualified,0,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",7200,106310,3.317958806,3.8864660000000004,310.48828125,2.5498682910000525,9.866599998531456e-05,0.0214520370000173,1.5458660950034755,0.00015048700004172133,0.4681648829999858,0.5084134179965076,0.00036392900005921547,0.7734492909999275,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}}",3.4728909269999804,"{""maximum_rss_bytes"": 325570560.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.15, ""user_seconds"": 3.85, ""wall_seconds"": 3.44}"
deathstarbench_social_network,1,2,direct_r,R,qualified,1,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",7200,106310,3.089808597,3.663412,310.47265625,2.322755161000032,0.00011188999997102655,0.01459881799996765,1.559618385008207,0.0,0.4663613930000565,0.27968439999176553,0.00039379299994379835,0.7690399180000886,"[""requests.json"", ""native.json"", ""declarations.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}}",3.2213857499999676,"{""maximum_rss_bytes"": 325554176.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.13, ""user_seconds"": 3.64, ""wall_seconds"": 3.21}"
deathstarbench_social_network,1,2,full_e,E,qualified,2,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",7200,106310,3.302512004,3.8758,310.36328125,2.5412842599999976,0.001611202999924899,0.021435863000078825,1.5473258350067454,0.0,0.4610814740000251,0.5039082579933165,0.0006377169999041143,0.7665116540000052,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 2400}}",3.4721676759999127,"{""maximum_rss_bytes"": 325439488.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.15, ""user_seconds"": 3.88, ""wall_seconds"": 3.46}"
deathstarbench_social_network,1,2,full_r,R,qualified,3,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",7200,106310,3.300933071,3.86798,310.71875,2.5371278459999758,0.00016258400000879192,0.021654089999856296,1.539225544007536,0.0,0.4608289689999765,0.5092084609925678,0.0006521249999877909,0.7692012980000671,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 2400}}",3.4723635380000815,"{""maximum_rss_bytes"": 325812224.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.15, ""user_seconds"": 3.83, ""wall_seconds"": 3.42}"
deathstarbench_social_network,1,4,direct_r,R,qualified,0,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",14400,212620,5.468192231,6.040329,519.203125,4.700360765000028,0.00011330600000292179,0.0288540340001191,3.135595086005992,0.0,0.9395811140000205,0.5914333879937885,0.00037722100000792125,0.7722380820000687,"[""requests.json"", ""native.json"", ""declarations.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}}",5.67807954500006,"{""maximum_rss_bytes"": 544423936.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.24, ""user_seconds"": 5.97, ""wall_seconds"": 5.64}"
deathstarbench_social_network,1,4,full_e,E,qualified,1,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",14400,212620,6.185699346,6.759035,519.6796875,5.424293583000008,0.00162404399998195,0.03969037400008801,3.652065642007301,0.0,0.9365795040000648,0.7816365009928177,0.0006547759999193659,0.773448504999827,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 4800}}",6.430084961000034,"{""maximum_rss_bytes"": 544923648.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.24, ""user_seconds"": 6.73, ""wall_seconds"": 6.4}"
deathstarbench_social_network,1,4,full_r,R,qualified,2,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",14400,212620,6.223067528,6.794074,519.18359375,5.455140624000023,0.00020606800001132797,0.04004094599997643,3.676786587984111,0.0,0.9421504650000543,0.7828718520158873,0.0006928259999767761,0.7803187829999825,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 4800}}",6.4332869130000745,"{""maximum_rss_bytes"": 544403456.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.24, ""user_seconds"": 6.73, ""wall_seconds"": 6.4}"
deathstarbench_social_network,1,4,projected_r,R,qualified,3,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",14400,212620,6.1863385,6.759481999999999,518.6640625,5.420896024999934,0.00011006299996552116,0.03906403500002398,3.6483281290094283,0.00042297100003452215,0.9402749539999604,0.7802526449906964,0.0003644769999482378,0.7775212259999424,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}}",6.379884406999963,"{""maximum_rss_bytes"": 543858688.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.23, ""user_seconds"": 6.7, ""wall_seconds"": 6.36}"
deathstarbench_social_network,1,1,full_r,R,qualified,0,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",3600,53155,1.958711835,2.531172,206.44921875,1.1912344830000166,0.00015102300005764846,0.010277287999770124,0.772431333009763,0.0,0.23008857500008162,0.17534555499037197,0.0006248629999845434,0.769793197999971,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 1200}}",2.069700062999914,"{""maximum_rss_bytes"": 216477696.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.09, ""user_seconds"": 2.53, ""wall_seconds"": 2.05}"
deathstarbench_social_network,1,1,projected_r,R,qualified,1,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",3600,53155,1.957612479,2.524981,206.578125,1.1923902920000273,9.21489998972902e-05,0.010262004000082925,0.7783723240041809,0.00013744099999257742,0.2272904760000074,0.17345228899569065,0.00036504600006992405,0.7676407500000784,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}}",2.0695104489999494,"{""maximum_rss_bytes"": 216612864.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.09, ""user_seconds"": 2.52, ""wall_seconds"": 2.05}"
deathstarbench_social_network,1,1,direct_r,R,qualified,2,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",3600,53155,1.849309074,2.422899,206.5859375,1.08281048799995,9.859600004347158e-05,0.007591899000090052,0.7498462680022158,0.0,0.22997351099991192,0.09406369099781386,0.00035921400001370785,0.7673758949999112,"[""requests.json"", ""native.json"", ""declarations.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}}",1.968999042000064,"{""maximum_rss_bytes"": 216621056.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.11, ""user_seconds"": 2.4, ""wall_seconds"": 1.94}"
deathstarbench_social_network,1,1,full_e,E,qualified,3,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",3600,53155,1.956220506,2.5301810000000002,206.1640625,1.1912437729999965,0.0015726900001027388,0.010967804999950204,0.7739045999989003,0.0,0.22821135300000606,0.17345544300110305,0.0006274889999531297,0.7674811259999845,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 1200}}",2.119040246000054,"{""maximum_rss_bytes"": 216178688.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.09, ""user_seconds"": 2.57, ""wall_seconds"": 2.09}"
deathstarbench_social_network,2,4,full_e,E,qualified,0,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",14400,212620,6.204378924,6.777775,519.21875,5.4337986169999795,0.001730704000010519,0.039561307999974815,3.6385527610020745,0.0,0.9544256919999725,0.7870225679979512,0.0006639870000526571,0.782421903999964,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 4800}}",6.430179788999908,"{""maximum_rss_bytes"": 544440320.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.22, ""user_seconds"": 6.77, ""wall_seconds"": 6.42}"
deathstarbench_social_network,2,4,full_r,R,qualified,1,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",14400,212620,6.200366069,6.77381,518.91015625,5.435482903999969,0.00017706199992062466,0.03977266499998677,3.650934474988617,0.0,0.9548779890000105,0.777136865011471,0.0006540660000382559,0.7768129469999563,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 4800}}",6.432198507999942,"{""maximum_rss_bytes"": 544116736.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.24, ""user_seconds"": 6.71, ""wall_seconds"": 6.38}"
deathstarbench_social_network,2,4,projected_r,R,qualified,2,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",14400,212620,6.195753488,6.769121999999999,519.1484375,5.430284891000042,0.0001025060000756639,0.03941875500004244,3.65719137300232,0.0004008230000636104,0.9417543350000415,0.7788729609976599,0.0003788679999843225,0.7776338669998131,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}}",6.380100721999952,"{""maximum_rss_bytes"": 544366592.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.23, ""user_seconds"": 6.71, ""wall_seconds"": 6.37}"
deathstarbench_social_network,2,4,direct_r,R,qualified,3,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",14400,212620,5.511678202,6.085637,518.9375,4.743647271999976,0.00011474500013264333,0.029649724000023525,3.1880697030024976,0.0,0.9310383329999468,0.5905639549974921,0.0003814279999687642,0.7718603139999383,"[""requests.json"", ""native.json"", ""declarations.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 4800}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}}",5.728338554000061,"{""maximum_rss_bytes"": 544145408.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.22, ""user_seconds"": 6.03, ""wall_seconds"": 5.68}"
deathstarbench_social_network,2,1,projected_r,R,qualified,0,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",3600,53155,1.972997271,2.5463240000000003,206.41796875,1.2046680600000172,9.300199997142045e-05,0.010204406999946514,0.7760734389951267,0.00013486699992881768,0.23527891600008388,0.18011846900481032,0.0003633929999296015,0.7707307780002028,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}}",2.1246658280000474,"{""maximum_rss_bytes"": 216444928.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.11, ""user_seconds"": 2.54, ""wall_seconds"": 2.07}"
deathstarbench_social_network,2,1,direct_r,R,qualified,1,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",3600,53155,1.840151021,2.4026270000000003,206.5625,1.07620805199997,0.00010120299987192993,0.007489710999834642,0.7479783060059617,0.0,0.224932360999901,0.09449071199412629,0.0003704430000652792,0.7647882850002392,"[""requests.json"", ""native.json"", ""declarations.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}}",1.9696897389999322,"{""maximum_rss_bytes"": 216596480.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.1, ""user_seconds"": 2.38, ""wall_seconds"": 1.93}"
deathstarbench_social_network,2,1,full_e,E,qualified,2,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",3600,53155,1.970891368,2.54195,206.484375,1.1978617720000102,0.0015833340000881435,0.010477103999960491,0.7791427110000768,0.0,0.22971323900003426,0.17390553799998543,0.0006349719999434456,0.7754344699999114,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 1200}}",2.1218745439999793,"{""maximum_rss_bytes"": 216514560.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.08, ""user_seconds"": 2.6, ""wall_seconds"": 2.11}"
deathstarbench_social_network,2,1,full_r,R,qualified,3,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",3600,53155,1.973409835,2.540574,206.28515625,1.200947178999968,0.00014673399982712,0.010316412999941349,0.7822761460042784,0.0,0.22813034800003607,0.17690336799580564,0.0006610249999994267,0.774975801000112,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 1200}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 1200}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 1200}}",2.119601251000063,"{""maximum_rss_bytes"": 216305664.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.11, ""user_seconds"": 2.52, ""wall_seconds"": 2.07}"
deathstarbench_social_network,2,2,direct_r,R,qualified,0,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",7200,106310,3.119921754,3.6937900000000004,310.52734375,2.349898539000037,0.0001097830000844624,0.01494758000001184,1.5707777190075376,0.0,0.4678204660000347,0.29390932799242364,0.0004047850000006292,0.7719520929999071,"[""requests.json"", ""native.json"", ""declarations.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}}",3.271770622999952,"{""maximum_rss_bytes"": 325611520.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.14, ""user_seconds"": 3.67, ""wall_seconds"": 3.24}"
