application,repetition,multiplier,route,target,operation,query_repetition,nanoseconds
spring_petclinic_microservices,0,1,projected_r,R,create_visit,16,5620
spring_petclinic_microservices,0,1,projected_r,R,list_owners,16,4369
spring_petclinic_microservices,0,1,projected_r,R,list_vets,16,4198
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,16,5921
spring_petclinic_microservices,0,1,projected_r,R,create_visit,17,5841
spring_petclinic_microservices,0,1,projected_r,R,list_owners,17,4328
spring_petclinic_microservices,0,1,projected_r,R,list_vets,17,4188
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,17,5911
spring_petclinic_microservices,0,1,projected_r,R,create_visit,18,5620
spring_petclinic_microservices,0,1,projected_r,R,list_owners,18,4158
spring_petclinic_microservices,0,1,projected_r,R,list_vets,18,4078
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,18,5880
spring_petclinic_microservices,0,1,projected_r,R,create_visit,19,5941
spring_petclinic_microservices,0,1,projected_r,R,list_owners,19,4528
spring_petclinic_microservices,0,1,projected_r,R,list_vets,19,4428
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,19,5991
spring_petclinic_microservices,0,1,projected_r,R,create_visit,20,6001
spring_petclinic_microservices,0,1,projected_r,R,list_owners,20,4279
spring_petclinic_microservices,0,1,projected_r,R,list_vets,20,4078
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,20,5841
spring_petclinic_microservices,0,1,projected_r,R,create_visit,21,5771
spring_petclinic_microservices,0,1,projected_r,R,list_owners,21,4198
spring_petclinic_microservices,0,1,projected_r,R,list_vets,21,4107
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,21,5791
spring_petclinic_microservices,0,1,projected_r,R,create_visit,22,5720
spring_petclinic_microservices,0,1,projected_r,R,list_owners,22,4128
spring_petclinic_microservices,0,1,projected_r,R,list_vets,22,4188
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,22,5691
spring_petclinic_microservices,0,1,projected_r,R,create_visit,23,5751
spring_petclinic_microservices,0,1,projected_r,R,list_owners,23,4158
spring_petclinic_microservices,0,1,projected_r,R,list_vets,23,4108
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,23,5731
spring_petclinic_microservices,0,1,projected_r,R,create_visit,24,5801
spring_petclinic_microservices,0,1,projected_r,R,list_owners,24,4118
spring_petclinic_microservices,0,1,projected_r,R,list_vets,24,4319
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,24,5921
spring_petclinic_microservices,0,1,projected_r,R,create_visit,25,5811
spring_petclinic_microservices,0,1,projected_r,R,list_owners,25,4257
spring_petclinic_microservices,0,1,projected_r,R,list_vets,25,4118
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,25,5631
spring_petclinic_microservices,0,1,projected_r,R,create_visit,26,5690
spring_petclinic_microservices,0,1,projected_r,R,list_owners,26,4117
spring_petclinic_microservices,0,1,projected_r,R,list_vets,26,4068
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,26,5741
spring_petclinic_microservices,0,1,projected_r,R,create_visit,27,5780
spring_petclinic_microservices,0,1,projected_r,R,list_owners,27,4138
spring_petclinic_microservices,0,1,projected_r,R,list_vets,27,4187
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,27,5851
spring_petclinic_microservices,0,1,projected_r,R,create_visit,28,5631
spring_petclinic_microservices,0,1,projected_r,R,list_owners,28,4117
spring_petclinic_microservices,0,1,projected_r,R,list_vets,28,4097
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,28,5631
spring_petclinic_microservices,0,1,projected_r,R,create_visit,29,5721
spring_petclinic_microservices,0,1,projected_r,R,list_owners,29,4077
spring_petclinic_microservices,0,1,projected_r,R,list_vets,29,4117
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,29,6101
spring_petclinic_microservices,0,1,projected_r,R,create_visit,30,5841
spring_petclinic_microservices,0,1,projected_r,R,list_owners,30,4207
spring_petclinic_microservices,0,1,projected_r,R,list_vets,30,4168
spring_petclinic_microservices,0,1,projected_r,R,owner_details_with_visits,30,6282
spring_petclinic_microservices,0,1,direct_r,R,create_visit,0,17553
spring_petclinic_microservices,0,1,direct_r,R,list_owners,0,7534
spring_petclinic_microservices,0,1,direct_r,R,list_vets,0,5250
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,0,8035
spring_petclinic_microservices,0,1,direct_r,R,create_visit,1,7413
spring_petclinic_microservices,0,1,direct_r,R,list_owners,1,4909
spring_petclinic_microservices,0,1,direct_r,R,list_vets,1,4739
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,1,6632
spring_petclinic_microservices,0,1,direct_r,R,create_visit,2,6541
spring_petclinic_microservices,0,1,direct_r,R,list_owners,2,4909
spring_petclinic_microservices,0,1,direct_r,R,list_vets,2,4198
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,2,6682
spring_petclinic_microservices,0,1,direct_r,R,create_visit,3,5961
spring_petclinic_microservices,0,1,direct_r,R,list_owners,3,4398
spring_petclinic_microservices,0,1,direct_r,R,list_vets,3,4148
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,3,5850
spring_petclinic_microservices,0,1,direct_r,R,create_visit,4,5581
spring_petclinic_microservices,0,1,direct_r,R,list_owners,4,4077
spring_petclinic_microservices,0,1,direct_r,R,list_vets,4,4077
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,4,6001
spring_petclinic_microservices,0,1,direct_r,R,create_visit,5,5941
spring_petclinic_microservices,0,1,direct_r,R,list_owners,5,4498
spring_petclinic_microservices,0,1,direct_r,R,list_vets,5,4257
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,5,6152
spring_petclinic_microservices,0,1,direct_r,R,create_visit,6,6011
spring_petclinic_microservices,0,1,direct_r,R,list_owners,6,4298
spring_petclinic_microservices,0,1,direct_r,R,list_vets,6,4077
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,6,5811
spring_petclinic_microservices,0,1,direct_r,R,create_visit,7,5560
spring_petclinic_microservices,0,1,direct_r,R,list_owners,7,4237
spring_petclinic_microservices,0,1,direct_r,R,list_vets,7,4058
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,7,5931
spring_petclinic_microservices,0,1,direct_r,R,create_visit,8,5601
spring_petclinic_microservices,0,1,direct_r,R,list_owners,8,4328
spring_petclinic_microservices,0,1,direct_r,R,list_vets,8,4268
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,8,5751
spring_petclinic_microservices,0,1,direct_r,R,create_visit,9,5520
spring_petclinic_microservices,0,1,direct_r,R,list_owners,9,4118
spring_petclinic_microservices,0,1,direct_r,R,list_vets,9,4048
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,9,5691
spring_petclinic_microservices,0,1,direct_r,R,create_visit,10,5420
spring_petclinic_microservices,0,1,direct_r,R,list_owners,10,24676
spring_petclinic_microservices,0,1,direct_r,R,list_vets,10,4338
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,10,6202
spring_petclinic_microservices,0,1,direct_r,R,create_visit,11,5881
spring_petclinic_microservices,0,1,direct_r,R,list_owners,11,4568
spring_petclinic_microservices,0,1,direct_r,R,list_vets,11,5310
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,11,16150
spring_petclinic_microservices,0,1,direct_r,R,create_visit,12,12112
spring_petclinic_microservices,0,1,direct_r,R,list_owners,12,7353
spring_petclinic_microservices,0,1,direct_r,R,list_vets,12,7744
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,12,11772
spring_petclinic_microservices,0,1,direct_r,R,create_visit,13,11932
spring_petclinic_microservices,0,1,direct_r,R,list_owners,13,4609
spring_petclinic_microservices,0,1,direct_r,R,list_vets,13,4128
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,13,6092
spring_petclinic_microservices,0,1,direct_r,R,create_visit,14,6131
spring_petclinic_microservices,0,1,direct_r,R,list_owners,14,4167
spring_petclinic_microservices,0,1,direct_r,R,list_vets,14,4048
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,14,5771
spring_petclinic_microservices,0,1,direct_r,R,create_visit,15,5721
spring_petclinic_microservices,0,1,direct_r,R,list_owners,15,4078
spring_petclinic_microservices,0,1,direct_r,R,list_vets,15,4058
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,15,5671
spring_petclinic_microservices,0,1,direct_r,R,create_visit,16,5480
spring_petclinic_microservices,0,1,direct_r,R,list_owners,16,4068
spring_petclinic_microservices,0,1,direct_r,R,list_vets,16,3937
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,16,5610
spring_petclinic_microservices,0,1,direct_r,R,create_visit,17,5481
spring_petclinic_microservices,0,1,direct_r,R,list_owners,17,4027
spring_petclinic_microservices,0,1,direct_r,R,list_vets,17,3907
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,17,5700
spring_petclinic_microservices,0,1,direct_r,R,create_visit,18,5721
spring_petclinic_microservices,0,1,direct_r,R,list_owners,18,4068
spring_petclinic_microservices,0,1,direct_r,R,list_vets,18,4067
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,18,5751
spring_petclinic_microservices,0,1,direct_r,R,create_visit,19,5561
spring_petclinic_microservices,0,1,direct_r,R,list_owners,19,4087
spring_petclinic_microservices,0,1,direct_r,R,list_vets,19,3977
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,19,5811
spring_petclinic_microservices,0,1,direct_r,R,create_visit,20,5610
spring_petclinic_microservices,0,1,direct_r,R,list_owners,20,4167
spring_petclinic_microservices,0,1,direct_r,R,list_vets,20,4088
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,20,5751
spring_petclinic_microservices,0,1,direct_r,R,create_visit,21,5720
spring_petclinic_microservices,0,1,direct_r,R,list_owners,21,4087
spring_petclinic_microservices,0,1,direct_r,R,list_vets,21,4128
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,21,6092
spring_petclinic_microservices,0,1,direct_r,R,create_visit,22,6142
spring_petclinic_microservices,0,1,direct_r,R,list_owners,22,4308
spring_petclinic_microservices,0,1,direct_r,R,list_vets,22,3997
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,22,5841
spring_petclinic_microservices,0,1,direct_r,R,create_visit,23,5630
spring_petclinic_microservices,0,1,direct_r,R,list_owners,23,4068
spring_petclinic_microservices,0,1,direct_r,R,list_vets,23,3937
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,23,5871
spring_petclinic_microservices,0,1,direct_r,R,create_visit,24,5531
spring_petclinic_microservices,0,1,direct_r,R,list_owners,24,4008
spring_petclinic_microservices,0,1,direct_r,R,list_vets,24,4288
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,24,6342
spring_petclinic_microservices,0,1,direct_r,R,create_visit,25,5841
spring_petclinic_microservices,0,1,direct_r,R,list_owners,25,4188
spring_petclinic_microservices,0,1,direct_r,R,list_vets,25,3998
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,25,5801
spring_petclinic_microservices,0,1,direct_r,R,create_visit,26,5991
spring_petclinic_microservices,0,1,direct_r,R,list_owners,26,4619
spring_petclinic_microservices,0,1,direct_r,R,list_vets,26,4128
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,26,5991
spring_petclinic_microservices,0,1,direct_r,R,create_visit,27,5780
spring_petclinic_microservices,0,1,direct_r,R,list_owners,27,4638
spring_petclinic_microservices,0,1,direct_r,R,list_vets,27,4178
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,27,5952
spring_petclinic_microservices,0,1,direct_r,R,create_visit,28,5791
spring_petclinic_microservices,0,1,direct_r,R,list_owners,28,4158
spring_petclinic_microservices,0,1,direct_r,R,list_vets,28,4228
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,28,6281
spring_petclinic_microservices,0,1,direct_r,R,create_visit,29,5881
spring_petclinic_microservices,0,1,direct_r,R,list_owners,29,4138
spring_petclinic_microservices,0,1,direct_r,R,list_vets,29,4078
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,29,6102
spring_petclinic_microservices,0,1,direct_r,R,create_visit,30,5771
spring_petclinic_microservices,0,1,direct_r,R,list_owners,30,4218
spring_petclinic_microservices,0,1,direct_r,R,list_vets,30,3977
spring_petclinic_microservices,0,1,direct_r,R,owner_details_with_visits,30,5951
spring_petclinic_microservices,0,2,full_r,R,create_visit,0,31859
spring_petclinic_microservices,0,2,full_r,R,list_owners,0,10359
spring_petclinic_microservices,0,2,full_r,R,list_vets,0,7474
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,0,16390
spring_petclinic_microservices,0,2,full_r,R,create_visit,1,14848
spring_petclinic_microservices,0,2,full_r,R,list_owners,1,6792
spring_petclinic_microservices,0,2,full_r,R,list_vets,1,5941
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,1,14407
spring_petclinic_microservices,0,2,full_r,R,create_visit,2,13696
spring_petclinic_microservices,0,2,full_r,R,list_owners,2,6072
spring_petclinic_microservices,0,2,full_r,R,list_vets,2,5470
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,2,13566
spring_petclinic_microservices,0,2,full_r,R,create_visit,3,13005
spring_petclinic_microservices,0,2,full_r,R,list_owners,3,5881
spring_petclinic_microservices,0,2,full_r,R,list_vets,3,5310
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,3,13486
spring_petclinic_microservices,0,2,full_r,R,create_visit,4,13636
spring_petclinic_microservices,0,2,full_r,R,list_owners,4,5861
spring_petclinic_microservices,0,2,full_r,R,list_vets,4,5330
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,4,13325
spring_petclinic_microservices,0,2,full_r,R,create_visit,5,13035
spring_petclinic_microservices,0,2,full_r,R,list_owners,5,5721
spring_petclinic_microservices,0,2,full_r,R,list_vets,5,5650
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,5,13555
spring_petclinic_microservices,0,2,full_r,R,create_visit,6,12924
spring_petclinic_microservices,0,2,full_r,R,list_owners,6,5761
spring_petclinic_microservices,0,2,full_r,R,list_vets,6,5410
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,6,13194
spring_petclinic_microservices,0,2,full_r,R,create_visit,7,12774
spring_petclinic_microservices,0,2,full_r,R,list_owners,7,5550
spring_petclinic_microservices,0,2,full_r,R,list_vets,7,5730
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,7,13385
spring_petclinic_microservices,0,2,full_r,R,create_visit,8,13244
spring_petclinic_microservices,0,2,full_r,R,list_owners,8,5641
spring_petclinic_microservices,0,2,full_r,R,list_vets,8,5410
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,8,12924
spring_petclinic_microservices,0,2,full_r,R,create_visit,9,12994
spring_petclinic_microservices,0,2,full_r,R,list_owners,9,5470
spring_petclinic_microservices,0,2,full_r,R,list_vets,9,5220
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,9,33773
spring_petclinic_microservices,0,2,full_r,R,create_visit,10,13615
spring_petclinic_microservices,0,2,full_r,R,list_owners,10,6121
spring_petclinic_microservices,0,2,full_r,R,list_vets,10,6121
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,10,13926
spring_petclinic_microservices,0,2,full_r,R,create_visit,11,13765
spring_petclinic_microservices,0,2,full_r,R,list_owners,11,6211
spring_petclinic_microservices,0,2,full_r,R,list_vets,11,5530
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,11,13425
spring_petclinic_microservices,0,2,full_r,R,create_visit,12,13154
spring_petclinic_microservices,0,2,full_r,R,list_owners,12,5670
spring_petclinic_microservices,0,2,full_r,R,list_vets,12,5290
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,12,12874
spring_petclinic_microservices,0,2,full_r,R,create_visit,13,12724
spring_petclinic_microservices,0,2,full_r,R,list_owners,13,5600
spring_petclinic_microservices,0,2,full_r,R,list_vets,13,5319
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,13,12944
spring_petclinic_microservices,0,2,full_r,R,create_visit,14,12624
spring_petclinic_microservices,0,2,full_r,R,list_owners,14,5300
spring_petclinic_microservices,0,2,full_r,R,list_vets,14,5290
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,14,12543
spring_petclinic_microservices,0,2,full_r,R,create_visit,15,12533
spring_petclinic_microservices,0,2,full_r,R,list_owners,15,5390
spring_petclinic_microservices,0,2,full_r,R,list_vets,15,5039
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,15,12803
spring_petclinic_microservices,0,2,full_r,R,create_visit,16,12534
spring_petclinic_microservices,0,2,full_r,R,list_owners,16,5540
spring_petclinic_microservices,0,2,full_r,R,list_vets,16,5129
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,16,12683
spring_petclinic_microservices,0,2,full_r,R,create_visit,17,12352
spring_petclinic_microservices,0,2,full_r,R,list_owners,17,5330
spring_petclinic_microservices,0,2,full_r,R,list_vets,17,4999
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,17,12333
spring_petclinic_microservices,0,2,full_r,R,create_visit,18,14247
spring_petclinic_microservices,0,2,full_r,R,list_owners,18,5771
spring_petclinic_microservices,0,2,full_r,R,list_vets,18,5259
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,18,12984
spring_petclinic_microservices,0,2,full_r,R,create_visit,19,12533
spring_petclinic_microservices,0,2,full_r,R,list_owners,19,5390
spring_petclinic_microservices,0,2,full_r,R,list_vets,19,5159
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,19,12563
spring_petclinic_microservices,0,2,full_r,R,create_visit,20,12323
spring_petclinic_microservices,0,2,full_r,R,list_owners,20,5390
spring_petclinic_microservices,0,2,full_r,R,list_vets,20,5140
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,20,12604
spring_petclinic_microservices,0,2,full_r,R,create_visit,21,12202
spring_petclinic_microservices,0,2,full_r,R,list_owners,21,5410
spring_petclinic_microservices,0,2,full_r,R,list_vets,21,5049
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,21,12513
spring_petclinic_microservices,0,2,full_r,R,create_visit,22,12142
spring_petclinic_microservices,0,2,full_r,R,list_owners,22,5250
spring_petclinic_microservices,0,2,full_r,R,list_vets,22,4990
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,22,12664
spring_petclinic_microservices,0,2,full_r,R,create_visit,23,12433
spring_petclinic_microservices,0,2,full_r,R,list_owners,23,5370
spring_petclinic_microservices,0,2,full_r,R,list_vets,23,5120
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,23,12584
spring_petclinic_microservices,0,2,full_r,R,create_visit,24,12273
spring_petclinic_microservices,0,2,full_r,R,list_owners,24,5280
spring_petclinic_microservices,0,2,full_r,R,list_vets,24,5080
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,24,12493
spring_petclinic_microservices,0,2,full_r,R,create_visit,25,12373
spring_petclinic_microservices,0,2,full_r,R,list_owners,25,5390
spring_petclinic_microservices,0,2,full_r,R,list_vets,25,4989
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,25,12543
spring_petclinic_microservices,0,2,full_r,R,create_visit,26,12363
spring_petclinic_microservices,0,2,full_r,R,list_owners,26,5340
spring_petclinic_microservices,0,2,full_r,R,list_vets,26,5120
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,26,12754
spring_petclinic_microservices,0,2,full_r,R,create_visit,27,12563
spring_petclinic_microservices,0,2,full_r,R,list_owners,27,5440
spring_petclinic_microservices,0,2,full_r,R,list_vets,27,5640
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,27,13064
spring_petclinic_microservices,0,2,full_r,R,create_visit,28,12844
spring_petclinic_microservices,0,2,full_r,R,list_owners,28,5640
spring_petclinic_microservices,0,2,full_r,R,list_vets,28,5590
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,28,12944
spring_petclinic_microservices,0,2,full_r,R,create_visit,29,12543
spring_petclinic_microservices,0,2,full_r,R,list_owners,29,5381
spring_petclinic_microservices,0,2,full_r,R,list_vets,29,5140
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,29,12694
spring_petclinic_microservices,0,2,full_r,R,create_visit,30,12683
spring_petclinic_microservices,0,2,full_r,R,list_owners,30,5510
spring_petclinic_microservices,0,2,full_r,R,list_vets,30,5130
spring_petclinic_microservices,0,2,full_r,R,owner_details_with_visits,30,12764
spring_petclinic_microservices,0,2,projected_r,R,create_visit,0,18234
spring_petclinic_microservices,0,2,projected_r,R,list_owners,0,8115
spring_petclinic_microservices,0,2,projected_r,R,list_vets,0,5621
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,0,8195
spring_petclinic_microservices,0,2,projected_r,R,create_visit,1,7634
spring_petclinic_microservices,0,2,projected_r,R,list_owners,1,5250
spring_petclinic_microservices,0,2,projected_r,R,list_vets,1,4678
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,1,6722
spring_petclinic_microservices,0,2,projected_r,R,create_visit,2,6402
spring_petclinic_microservices,0,2,projected_r,R,list_owners,2,4900
spring_petclinic_microservices,0,2,projected_r,R,list_vets,2,4489
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,2,6332
spring_petclinic_microservices,0,2,projected_r,R,create_visit,3,6171
spring_petclinic_microservices,0,2,projected_r,R,list_owners,3,4218
spring_petclinic_microservices,0,2,projected_r,R,list_vets,3,4018
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,3,6072
spring_petclinic_microservices,0,2,projected_r,R,create_visit,4,5851
spring_petclinic_microservices,0,2,projected_r,R,list_owners,4,4208
spring_petclinic_microservices,0,2,projected_r,R,list_vets,4,4128
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,4,6252
spring_petclinic_microservices,0,2,projected_r,R,create_visit,5,6372
spring_petclinic_microservices,0,2,projected_r,R,list_owners,5,4489
spring_petclinic_microservices,0,2,projected_r,R,list_vets,5,4339
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,5,5991
spring_petclinic_microservices,0,2,projected_r,R,create_visit,6,6492
spring_petclinic_microservices,0,2,projected_r,R,list_owners,6,4258
spring_petclinic_microservices,0,2,projected_r,R,list_vets,6,4138
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,6,6132
spring_petclinic_microservices,0,2,projected_r,R,create_visit,7,6282
spring_petclinic_microservices,0,2,projected_r,R,list_owners,7,4729
spring_petclinic_microservices,0,2,projected_r,R,list_vets,7,4168
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,7,6222
spring_petclinic_microservices,0,2,projected_r,R,create_visit,8,5931
spring_petclinic_microservices,0,2,projected_r,R,list_owners,8,4669
spring_petclinic_microservices,0,2,projected_r,R,list_vets,8,4208
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,8,6251
spring_petclinic_microservices,0,2,projected_r,R,create_visit,9,5911
spring_petclinic_microservices,0,2,projected_r,R,list_owners,9,4117
spring_petclinic_microservices,0,2,projected_r,R,list_vets,9,4137
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,9,5841
spring_petclinic_microservices,0,2,projected_r,R,create_visit,10,5761
spring_petclinic_microservices,0,2,projected_r,R,list_owners,10,4358
spring_petclinic_microservices,0,2,projected_r,R,list_vets,10,4137
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,10,5971
spring_petclinic_microservices,0,2,projected_r,R,create_visit,11,5901
spring_petclinic_microservices,0,2,projected_r,R,list_owners,11,4137
spring_petclinic_microservices,0,2,projected_r,R,list_vets,11,4048
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,11,5791
spring_petclinic_microservices,0,2,projected_r,R,create_visit,12,5650
spring_petclinic_microservices,0,2,projected_r,R,list_owners,12,4268
spring_petclinic_microservices,0,2,projected_r,R,list_vets,12,4178
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,12,5891
spring_petclinic_microservices,0,2,projected_r,R,create_visit,13,5710
spring_petclinic_microservices,0,2,projected_r,R,list_owners,13,4298
spring_petclinic_microservices,0,2,projected_r,R,list_vets,13,4118
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,13,5931
spring_petclinic_microservices,0,2,projected_r,R,create_visit,14,6051
spring_petclinic_microservices,0,2,projected_r,R,list_owners,14,4117
spring_petclinic_microservices,0,2,projected_r,R,list_vets,14,4118
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,14,5821
spring_petclinic_microservices,0,2,projected_r,R,create_visit,15,6212
spring_petclinic_microservices,0,2,projected_r,R,list_owners,15,4288
spring_petclinic_microservices,0,2,projected_r,R,list_vets,15,4087
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,15,5831
spring_petclinic_microservices,0,2,projected_r,R,create_visit,16,5620
spring_petclinic_microservices,0,2,projected_r,R,list_owners,16,4148
spring_petclinic_microservices,0,2,projected_r,R,list_vets,16,4108
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,16,5801
spring_petclinic_microservices,0,2,projected_r,R,create_visit,17,5770
spring_petclinic_microservices,0,2,projected_r,R,list_owners,17,4147
spring_petclinic_microservices,0,2,projected_r,R,list_vets,17,4108
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,17,5891
spring_petclinic_microservices,0,2,projected_r,R,create_visit,18,5841
spring_petclinic_microservices,0,2,projected_r,R,list_owners,18,4087
spring_petclinic_microservices,0,2,projected_r,R,list_vets,18,4018
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,18,5581
spring_petclinic_microservices,0,2,projected_r,R,create_visit,19,5631
spring_petclinic_microservices,0,2,projected_r,R,list_owners,19,4248
spring_petclinic_microservices,0,2,projected_r,R,list_vets,19,3968
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,19,5821
spring_petclinic_microservices,0,2,projected_r,R,create_visit,20,5691
spring_petclinic_microservices,0,2,projected_r,R,list_owners,20,3987
spring_petclinic_microservices,0,2,projected_r,R,list_vets,20,4038
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,20,5771
spring_petclinic_microservices,0,2,projected_r,R,create_visit,21,5610
spring_petclinic_microservices,0,2,projected_r,R,list_owners,21,4098
spring_petclinic_microservices,0,2,projected_r,R,list_vets,21,4068
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,21,5721
spring_petclinic_microservices,0,2,projected_r,R,create_visit,22,5660
spring_petclinic_microservices,0,2,projected_r,R,list_owners,22,4038
spring_petclinic_microservices,0,2,projected_r,R,list_vets,22,4058
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,22,5641
spring_petclinic_microservices,0,2,projected_r,R,create_visit,23,5760
spring_petclinic_microservices,0,2,projected_r,R,list_owners,23,4167
spring_petclinic_microservices,0,2,projected_r,R,list_vets,23,4128
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,23,5841
spring_petclinic_microservices,0,2,projected_r,R,create_visit,24,5560
spring_petclinic_microservices,0,2,projected_r,R,list_owners,24,4047
spring_petclinic_microservices,0,2,projected_r,R,list_vets,24,4158
spring_petclinic_microservices,0,2,projected_r,R,owner_details_with_visits,24,6543
spring_petclinic_microservices,0,2,projected_r,R,create_visit,25,5991
spring_petclinic_microservices,0,2,projected_r,R,list_owners,25,4208
spring_petclinic_microservices,0,2,projected_r,R,list_vets,25,3977
