application,repetition,multiplier,route,target,calls,first_query_seconds,frequency_identification_seconds,interpretation_seconds,operation,projection_seconds,representation_seconds,total_identification_seconds,categories,coordinates,samples
opentelemetry_demo,1,4,full_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",5.712699999094184e-05,0.01612590099995259,0.8647072109965848,browse_product,0.0,0.19258542300343606,1.0734185349999734,5,9,4800
opentelemetry_demo,1,4,full_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 57600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",8.054099998844322e-05,0.021356668000009904,6.507633896992672,checkout,0.0,0.5100084770073181,7.038999042,12,18,4800
opentelemetry_demo,1,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 24000, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",4.7217999963322654e-05,0.015884437000011076,2.6018403249991024,add_to_cart,0.0002557069999511441,0.8125166780008612,3.4302414399999748,2,2,4800
opentelemetry_demo,1,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",3.24609999893255e-05,0.014992011000003913,0.8660164939981883,browse_product,0.0002211329999681766,0.1909771630017758,1.071985667999968,2,2,4800
opentelemetry_demo,1,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 57600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",3.263100001049679e-05,0.021513313000014023,6.564208722001808,checkout,0.00021136399999477362,0.5086132129981706,7.094335247999993,3,2,4800
opentelemetry_demo,1,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 6000, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",6.289699996386844e-05,0.0068407119999847055,0.4915341340025634,add_to_cart,0.0,0.18045092499744442,0.6788257709999925,5,11,1200
opentelemetry_demo,1,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",4.422199998543874e-05,0.0038555169999767713,0.2197799850004003,browse_product,0.0,0.04706479699962074,0.2707002989999978,5,9,1200
opentelemetry_demo,1,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",6.437999996933286e-05,0.008125823999989734,1.6487258389998942,checkout,0.0,0.12797914800012222,1.7848308110000062,12,18,1200
opentelemetry_demo,1,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 6000, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",3.789099997675294e-05,0.004237074000002394,0.6004747140010522,add_to_cart,4.8870999989958364e-05,0.06694138499892688,0.6716531729999815,2,2,1200
opentelemetry_demo,1,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",2.6198999989901495e-05,0.003807443000027888,0.21444910200068534,browse_product,4.2669999970712524e-05,0.0461501349992659,0.26440667999997913,2,2,1200
opentelemetry_demo,1,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",2.740200000062032e-05,0.005821029000003364,1.6357380490052265,checkout,8.903499997359177e-05,0.12804722299478044,1.7696063010000103,3,2,1200
opentelemetry_demo,1,1,direct_r,R,"{""logical_completion"": 6000, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",3.641700004664017e-05,0.0026414669999894613,0.5575747999989744,add_to_cart,0.0,0.04268506700100261,0.6029013339999665,2,2,1200
opentelemetry_demo,1,1,direct_r,R,"{""logical_completion"": 3600, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",3.176899997470173e-05,0.0021742960000210587,0.1835165109999366,browse_product,0.0,0.027152909000051295,0.21284371600000895,2,2,1200
opentelemetry_demo,1,1,direct_r,R,"{""logical_completion"": 14400, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",2.8672999974332924e-05,0.003718857000023945,1.5818831929988164,checkout,0.0,0.08798334500119154,1.673585395000032,3,2,1200
opentelemetry_demo,1,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 6000, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.0005836290000047484,0.00680389000001469,0.48869767399776265,add_to_cart,0.0,0.19464237900223225,0.6901439430000096,5,11,1200
opentelemetry_demo,1,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.00045524900002646973,0.003721100000007027,0.2185296660001086,browse_product,0.0,0.046058087999881536,0.26830885399999715,5,9,1200
opentelemetry_demo,1,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.0022924459999558167,0.007472647000042798,1.6460956700005909,checkout,0.0,0.12698245199936764,1.7805507690000013,12,18,1200
opentelemetry_demo,2,4,full_e,E,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 24000, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",0.0006522900000049958,0.015730924000024515,2.6228062299996964,add_to_cart,0.0,0.8294311630002653,3.467968316999986,5,11,4800
opentelemetry_demo,2,4,full_e,E,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",0.0005109640000000581,0.01502568699999074,0.8616137119999507,browse_product,0.0,0.1902847500000462,1.0669241489999877,5,9,4800
opentelemetry_demo,2,4,full_e,E,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 57600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",0.002420697999980348,0.021590519000028507,6.5240265050008475,checkout,0.0,0.5095507249990874,7.055167748999963,12,18,4800
opentelemetry_demo,2,4,full_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 24000, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",6.985999999642445e-05,0.016466706000016984,2.628498707998972,add_to_cart,0.0,0.8153610750010216,3.4603264890000105,5,11,4800
opentelemetry_demo,2,4,full_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",5.224799997449736e-05,0.0157274260000122,0.8721389039997121,browse_product,0.0,0.1913515540002777,1.079217884000002,5,9,4800
opentelemetry_demo,2,4,full_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 57600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",7.803600004763211e-05,0.02110711400001719,6.58620301100575,checkout,0.0,0.517897515994207,7.1252076409999745,12,18,4800
opentelemetry_demo,2,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 24000, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",4.252899998391513e-05,0.016199921000009,2.6060453959984216,add_to_cart,0.00014925900001117043,0.8142915770015406,3.436536893999971,2,2,4800
opentelemetry_demo,2,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",3.728000001501641e-05,0.01601777100000845,0.8803606640049111,browse_product,0.0001396810000073856,0.1940268239951024,1.090405259000022,2,2,4800
opentelemetry_demo,2,4,projected_r,R,"{""align_probe"": 4800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 57600, ""native_admissions"": 4800, ""request_evidence"": 4800, ""timestamp_ns"": 1800}",3.0767999987801886e-05,0.021275067999965813,6.505010984998307,checkout,0.00044471000001067296,0.5103582490017402,7.036644302000013,3,2,4800
opentelemetry_demo,2,4,direct_r,R,"{""logical_completion"": 24000, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",4.133700002739715e-05,0.010052557999983947,2.4637309810013335,add_to_cart,0.0,0.7085511649987097,3.182334704000027,2,2,4800
opentelemetry_demo,2,4,direct_r,R,"{""logical_completion"": 14400, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",3.570699999499993e-05,0.008291070999973726,0.7583305049973319,browse_product,0.0,0.114409627002658,0.8810312029999636,2,2,4800
opentelemetry_demo,2,4,direct_r,R,"{""logical_completion"": 57600, ""reduced_category_identification"": 1, ""request_evidence"": 4800}",3.35120000158895e-05,0.01402016200000844,6.324078763990428,checkout,0.0,0.3499652480095392,6.688064173999976,3,2,4800
opentelemetry_demo,2,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 6000, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",3.6617999967347714e-05,0.006790532000024996,0.4783905909997088,add_to_cart,4.8961000004510424e-05,0.17907882000025666,0.6642599429999905,2,2,1200
opentelemetry_demo,2,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",2.5186999948800803e-05,0.003717407000010553,0.21471736399968222,browse_product,4.321099999060607e-05,0.04492668700032709,0.26336145800001987,2,2,1200
opentelemetry_demo,2,1,projected_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",2.8282999949169607e-05,0.00759886900004858,1.6098783629990976,checkout,9.436600004164575e-05,0.1261507020008139,1.74362793399996,3,2,1200
opentelemetry_demo,2,1,direct_r,R,"{""logical_completion"": 6000, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",3.930299999410636e-05,0.002649394000002303,0.550799582999332,add_to_cart,0.0,0.04238329700064014,0.5958322739999744,2,2,1200
opentelemetry_demo,2,1,direct_r,R,"{""logical_completion"": 3600, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",3.1189000026188296e-05,0.0021876520000319033,0.18118592100120168,browse_product,0.0,0.026266164998787644,0.20963973800002123,2,2,1200
opentelemetry_demo,2,1,direct_r,R,"{""logical_completion"": 14400, ""reduced_category_identification"": 1, ""request_evidence"": 1200}",2.8874000008727307e-05,0.0034773790000031113,1.5745153169984292,checkout,0.0,0.08726564800156211,1.6652583439999944,3,2,1200
opentelemetry_demo,2,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 6000, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.0006176649999929396,0.005856759999971928,0.4972993310031484,add_to_cart,0.0,0.17623843899690428,0.6793945300000246,5,11,1200
opentelemetry_demo,2,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.00047136099999534053,0.003972759000021142,0.22221226000334582,browse_product,0.0,0.046760539996625994,0.27294555899999295,5,9,1200
opentelemetry_demo,2,1,full_e,E,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",0.002471361999994315,0.007742900000039299,1.6831159670007878,checkout,0.0,0.1279284579991895,1.8187873250000166,12,18,1200
opentelemetry_demo,2,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 6000, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",5.975100003752232e-05,0.006919272000004639,0.4771959329981996,add_to_cart,0.0,0.18359760400181813,0.6677128090000224,5,11,1200
opentelemetry_demo,2,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",4.2178999990483135e-05,0.0037499179999826993,0.21252764699625004,browse_product,0.0,0.04494613600377306,0.2612237010000058,5,9,1200
opentelemetry_demo,2,1,full_r,R,"{""align_probe"": 1200, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 14400, ""native_admissions"": 1200, ""request_evidence"": 1200, ""timestamp_ns"": 1800}",6.304700002601749e-05,0.007933915999956298,1.6180760240053473,checkout,0.0,0.12468242699469556,1.7506923669999992,12,18,1200
opentelemetry_demo,2,2,direct_r,R,"{""logical_completion"": 12000, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",4.1586999998344254e-05,0.005279434999977184,0.881735852002123,add_to_cart,0.0,0.3551243129979298,1.24213960000003,2,2,2400
opentelemetry_demo,2,2,direct_r,R,"{""logical_completion"": 7200, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",3.641799997922135e-05,0.004400434999979552,0.7025318020018858,browse_product,0.0,0.054914675998134044,0.7618469129999994,2,2,2400
opentelemetry_demo,2,2,direct_r,R,"{""logical_completion"": 28800, ""reduced_category_identification"": 1, ""request_evidence"": 2400}",3.177899998263456e-05,0.007018219999963549,2.8163534010077456,checkout,0.0,0.1757640659923254,2.9991356870000345,3,2,2400
opentelemetry_demo,2,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 12000, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.0006385209999848485,0.008144440000023678,0.9579470909925476,add_to_cart,0.0,0.40868746300742487,1.3747789939999961,5,11,2400
opentelemetry_demo,2,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.0004811179999819615,0.0071506350000163366,0.7759276190013793,browse_product,0.0,0.0953289759985978,0.8784072299999934,5,9,2400
opentelemetry_demo,2,2,full_e,E,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 28800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",0.002367409000044063,0.01140727000000652,2.90073684399772,checkout,0.0,0.2577068010022572,3.1698509149999836,12,18,2400
opentelemetry_demo,2,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 12000, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",8.048999995935446e-05,0.008190554999998767,0.9682721280036048,add_to_cart,0.0,0.4075442899963946,1.3840069729999982,5,11,2400
opentelemetry_demo,2,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",4.6556999961921974e-05,0.007052863000012621,0.7824269920009783,browse_product,0.0,0.09383140599902617,0.8833112610000171,5,9,2400
opentelemetry_demo,2,2,full_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 28800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",9.878400004481591e-05,0.011033640999983163,2.9551736850015686,checkout,0.0,0.25794563999846787,3.2241529660000197,12,18,2400
opentelemetry_demo,2,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 12000, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",4.487399996833119e-05,0.008083911000028365,0.9536090330026354,add_to_cart,6.670499999472668e-05,0.4042995699973062,1.36599251399997,2,2,2400
opentelemetry_demo,2,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",3.2250000003841706e-05,0.007147124000027816,0.7758019950019275,browse_product,5.995200001507328e-05,0.09564969799805567,0.878598817000011,2,2,2400
opentelemetry_demo,2,2,projected_r,R,"{""align_probe"": 2400, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 28800, ""native_admissions"": 2400, ""request_evidence"": 2400, ""timestamp_ns"": 1800}",3.281200002902551e-05,0.01095010500000626,2.926163766998968,checkout,0.0007090629999879638,0.2545149510009992,3.1916288229999736,3,2,2400
spring_petclinic_microservices,0,1,full_e,E,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 1800, ""native_admissions"": 900, ""request_evidence"": 900, ""timestamp_ns"": 1802}",0.0008032079999935604,0.00269286099999988,0.13870520500016426,create_visit,0.0,0.05317335399982426,0.1945714199999884,6,8,900
spring_petclinic_microservices,0,1,full_e,E,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 1800, ""request_evidence"": 900, ""timestamp_ns"": 1802}",6.390900000496913e-05,0.0019819049999938443,0.3395354099994137,list_owners,0.0,0.026192007000588546,0.36770932199999606,1,4,900
spring_petclinic_microservices,0,1,full_e,E,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 900, ""request_evidence"": 900, ""timestamp_ns"": 1802}",5.005300000959778e-05,0.0017785860000003595,0.05242227100067964,list_vets,0.0,0.015398249999321934,0.06959910700000194,1,3,900
spring_petclinic_microservices,0,1,full_e,E,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 900, ""request_evidence"": 900, ""timestamp_ns"": 1802}",0.0008640209999981607,0.0027799129999976913,0.21005550099941672,owner_details_with_visits,0.0,0.03984334000058709,0.2526787540000015,5,10,900
spring_petclinic_microservices,0,1,full_r,R,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 1800, ""native_admissions"": 900, ""request_evidence"": 900, ""timestamp_ns"": 1802}",5.7036000001176035e-05,0.0027057140000010804,0.14047305899943296,create_visit,0.0,0.05984581800055366,0.2030245909999877,6,8,900
spring_petclinic_microservices,0,1,full_r,R,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 1800, ""request_evidence"": 900, ""timestamp_ns"": 1802}",3.3512000001678643e-05,0.0020520949999962568,0.3465785019993035,list_owners,0.0,0.026715072000712325,0.3753456690000121,1,4,900
spring_petclinic_microservices,0,1,full_r,R,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 900, ""request_evidence"": 900, ""timestamp_ns"": 1802}",2.4414999998612075e-05,0.0018088629999937211,0.05289263600053573,list_vets,0.0,0.01545707199947799,0.07015857100000744,1,3,900
spring_petclinic_microservices,0,1,full_r,R,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 900, ""request_evidence"": 900, ""timestamp_ns"": 1802}",3.860200000360692e-05,0.0027979259999995065,0.2122873250004318,owner_details_with_visits,0.0,0.0417881929995616,0.2568734439999929,5,10,900
spring_petclinic_microservices,0,1,projected_r,R,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 1800, ""native_admissions"": 900, ""request_evidence"": 900, ""timestamp_ns"": 1802}",3.6027000007266e-05,0.0026724599999994325,0.1413622580001288,create_visit,4.7428000002014414e-05,0.06779816699987862,0.21183288500000685,3,2,900
spring_petclinic_microservices,0,1,projected_r,R,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 1800, ""request_evidence"": 900, ""timestamp_ns"": 1802}",2.5427000011291057e-05,0.002022879999998395,0.35072982399981356,list_owners,3.0467000001976885e-05,0.02743281300018907,0.380185517000001,1,2,900
spring_petclinic_microservices,0,1,projected_r,R,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 900, ""request_evidence"": 900, ""timestamp_ns"": 1802}",2.2392000005311274e-05,0.0018788719999918158,0.05366214899940758,list_vets,2.3443000003453562e-05,0.016368164000596153,0.07190918499999555,1,2,900
spring_petclinic_microservices,0,1,projected_r,R,"{""align_probe"": 900, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 900, ""request_evidence"": 900, ""timestamp_ns"": 1802}",2.4555999999620326e-05,0.002734856999992985,0.21254702600026576,owner_details_with_visits,4.030499999885251e-05,0.04172489099974541,0.25700677400000416,3,2,900
spring_petclinic_microservices,0,1,direct_r,R,"{""logical_completion"": 1800, ""reduced_category_identification"": 1, ""request_evidence"": 900}",3.585700000030556e-05,0.001639865999990775,0.1410868759997186,create_visit,0.0,0.015373523000292266,0.15810026500000163,3,2,900
spring_petclinic_microservices,0,1,direct_r,R,"{""logical_completion"": 1800, ""reduced_category_identification"": 1, ""request_evidence"": 900}",2.7962999993746962e-05,0.0015064480000006597,0.33070146799968825,list_owners,0.0,0.017792366000321636,0.35000028200001054,1,2,900
spring_petclinic_microservices,0,1,direct_r,R,"{""logical_completion"": 900, ""reduced_category_identification"": 1, ""request_evidence"": 900}",2.1981000003279405e-05,0.0014206869999924265,0.045146353999996336,list_vets,0.0,0.009393280000011828,0.05596032100000059,1,2,900
spring_petclinic_microservices,0,1,direct_r,R,"{""logical_completion"": 3600, ""reduced_category_identification"": 1, ""request_evidence"": 900}",2.6017999999794483e-05,0.0017677539999993996,0.18675308200063512,owner_details_with_visits,0.0,0.02320984899935752,0.21173068499999204,3,2,900
spring_petclinic_microservices,0,2,full_r,R,"{""align_probe"": 1800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1800, ""request_evidence"": 1800, ""timestamp_ns"": 1802}",6.119400001125541e-05,0.0052039079999985915,0.277204421999798,create_visit,0.0,0.1312691950002005,0.4136775249999971,6,8,1800
spring_petclinic_microservices,0,2,full_r,R,"{""align_probe"": 1800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""request_evidence"": 1800, ""timestamp_ns"": 1802}",3.641800000764306e-05,0.0038559560000095416,0.6861044140009938,list_owners,0.0,0.054791225998997106,0.7447515960000004,1,4,1800
spring_petclinic_microservices,0,2,full_r,R,"{""align_probe"": 1800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 1800, ""request_evidence"": 1800, ""timestamp_ns"": 1802}",3.277100000786959e-05,0.0033787470000135045,0.22653109600022958,list_vets,0.0,0.031066047999757984,0.26097589100000107,1,3,1800
spring_petclinic_microservices,0,2,full_r,R,"{""align_probe"": 1800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 1800, ""request_evidence"": 1800, ""timestamp_ns"": 1802}",3.9033000007293595e-05,0.00535190400000829,0.4236861280002131,owner_details_with_visits,0.0,0.08190625599978318,0.5109442880000046,5,10,1800
spring_petclinic_microservices,0,2,projected_r,R,"{""align_probe"": 1800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1800, ""request_evidence"": 1800, ""timestamp_ns"": 1802}",4.061499998897489e-05,0.00517227299999945,0.27610690399995974,create_visit,5.293900001390739e-05,0.13978678200004424,0.42106595900000343,3,2,1800
spring_petclinic_microservices,0,2,projected_r,R,"{""align_probe"": 1800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""request_evidence"": 1800, ""timestamp_ns"": 1802}",2.6359999992564553e-05,0.003823066999999014,0.6773104229997244,list_owners,2.9244999993238707e-05,0.053389594000265106,0.7345230839999886,1,2,1800
spring_petclinic_microservices,0,2,projected_r,R,"{""align_probe"": 1800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 1800, ""request_evidence"": 1800, ""timestamp_ns"": 1802}",2.177100000722021e-05,0.003430864999998562,0.2230826519995901,list_vets,2.6970999996933642e-05,0.03118761200040865,0.2577011289999973,1,2,1800
spring_petclinic_microservices,0,2,projected_r,R,"{""align_probe"": 1800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 7200, ""native_admissions"": 1800, ""request_evidence"": 1800, ""timestamp_ns"": 1802}",2.8463000006695438e-05,0.005421095999992076,0.42314704199961284,owner_details_with_visits,5.5643999999688276e-05,0.08483361100039133,0.5134017489999962,3,2,1800
spring_petclinic_microservices,0,2,direct_r,R,"{""logical_completion"": 3600, ""reduced_category_identification"": 1, ""request_evidence"": 1800}",3.9203000000043176e-05,0.0032302219999991166,0.23237094700014893,create_visit,0.0,0.10721721399984574,0.3428183829999938,3,2,1800
spring_petclinic_microservices,0,2,direct_r,R,"{""logical_completion"": 3600, ""reduced_category_identification"": 1, ""request_evidence"": 1800}",2.8753999998798463e-05,0.003097203999999465,0.6557995440006721,list_owners,0.0,0.03786001799932137,0.6967567659999929,1,2,1800
spring_petclinic_microservices,0,2,direct_r,R,"{""logical_completion"": 1800, ""reduced_category_identification"": 1, ""request_evidence"": 1800}",2.13299999956007e-05,0.0028262390000008963,0.09063398799992228,list_vets,0.0,0.019060103000086315,0.1125203300000095,1,2,1800
spring_petclinic_microservices,0,2,direct_r,R,"{""logical_completion"": 7200, ""reduced_category_identification"": 1, ""request_evidence"": 1800}",2.6458999997203136e-05,0.0036137270000011767,0.37695182200044997,owner_details_with_visits,0.0,0.16650111099954756,0.5470666599999987,3,2,1800
spring_petclinic_microservices,0,2,full_e,E,"{""align_probe"": 1800, ""declared_probe_layer"": 1, ""full_category_identification"": 1, ""logical_completion"": 3600, ""native_admissions"": 1800, ""request_evidence"": 1800, ""timestamp_ns"": 1802}",0.000822885000005158,0.005222735999993233,0.27446917199903,create_visit,0.0,0.1409314850009764,0.4206233929999996,6,8,1800
