profile,case_id,functional,lower_exact,upper_exact,status,model_sha256
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--browse_product,selected,49/50,79/80,ambiguous,9818479a6fbeeb09c5b35e0811720df086e535d3978c0277ff4db6dd3356494d
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--browse_product,selected_minus_execution,3/16,39/200,ambiguous,9818479a6fbeeb09c5b35e0811720df086e535d3978c0277ff4db6dd3356494d
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--browse_product,without_completion,317/400,479/600,ambiguous,9818479a6fbeeb09c5b35e0811720df086e535d3978c0277ff4db6dd3356494d
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--browse_product,without_completion_minus_execution,0,7/1200,ambiguous,9818479a6fbeeb09c5b35e0811720df086e535d3978c0277ff4db6dd3356494d
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--browse_product,without_deadline,317/400,479/600,ambiguous,9818479a6fbeeb09c5b35e0811720df086e535d3978c0277ff4db6dd3356494d
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--browse_product,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,9818479a6fbeeb09c5b35e0811720df086e535d3978c0277ff4db6dd3356494d
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--browse_product,without_selection,159/200,961/1200,ambiguous,9818479a6fbeeb09c5b35e0811720df086e535d3978c0277ff4db6dd3356494d
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--browse_product,without_selection_minus_execution,1/400,1/120,ambiguous,9818479a6fbeeb09c5b35e0811720df086e535d3978c0277ff4db6dd3356494d
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,execution,757/1200,763/1200,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,reachability,1187/1200,1187/1200,singleton_given_empirical_observation_law,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,reachability_minus_execution,53/150,43/120,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,selected,93/100,589/600,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,selected_minus_execution,359/1200,421/1200,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,without_completion,757/1200,191/300,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,without_completion_minus_execution,0,7/1200,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,without_deadline,757/1200,191/300,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,without_deadline_minus_execution,0,1/1200,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,without_selection,761/1200,767/1200,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r3--checkout,without_selection_minus_execution,1/300,1/120,ambiguous,a0050506d72ea2d170fdc4540c1c516e4c1e30a8e21480b511776ad95a9f7e34
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,execution,653/1200,193/240,ambiguous,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,reachability,1193/1200,1193/1200,singleton_given_empirical_observation_law,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,reachability_minus_execution,19/100,9/20,ambiguous,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,selected,273/400,397/400,ambiguous,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,selected_minus_execution,83/600,269/600,ambiguous,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,without_completion,653/1200,121/150,ambiguous,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,without_completion_minus_execution,0,21/80,ambiguous,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,without_deadline,109/200,161/200,ambiguous,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,without_deadline_minus_execution,1/1200,1/1200,singleton_given_empirical_observation_law,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,without_selection,653/1200,193/240,ambiguous,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--add_to_cart,without_selection_minus_execution,0,13/50,ambiguous,40a7dfcae3ee753cdd01f910eb2c668498406cbbb140d9c5a6f64365f7aa2cab
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,execution,667/1200,62/75,ambiguous,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,reachability,397/400,397/400,singleton_given_empirical_observation_law,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,reachability_minus_execution,199/1200,131/300,ambiguous,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,selected,267/400,1187/1200,ambiguous,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,selected_minus_execution,67/600,13/30,ambiguous,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,without_completion,667/1200,331/400,ambiguous,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,without_completion_minus_execution,0,163/600,ambiguous,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,without_deadline,167/300,331/400,ambiguous,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,without_deadline_minus_execution,1/1200,1/1200,singleton_given_empirical_observation_law,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,without_selection,223/400,497/600,ambiguous,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--browse_product,without_selection_minus_execution,1/600,109/400,ambiguous,8a353dc5986766a89f0d13f267c9d9b1a2e347fbfd58db3d840316423cdbdccf
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,execution,517/1200,261/400,ambiguous,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,reachability,1189/1200,1189/1200,singleton_given_empirical_observation_law,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,reachability_minus_execution,203/600,14/25,ambiguous,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,selected,47/75,49/50,ambiguous,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,selected_minus_execution,3/16,659/1200,ambiguous,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,without_completion,527/1200,49/75,ambiguous,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,without_completion_minus_execution,0,89/400,ambiguous,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,without_deadline,517/1200,261/400,ambiguous,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,without_selection,263/600,33/50,ambiguous,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r4--checkout,without_selection_minus_execution,3/400,53/240,ambiguous,ca58df4633cebeeb7cd144345299a2449c4f130a0d2891b2979b1e70fcf78d5b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,execution,941/1200,473/600,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,reachability,299/300,299/300,singleton_given_empirical_observation_law,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,reachability_minus_execution,5/24,17/80,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,selected,197/200,149/150,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,selected_minus_execution,241/1200,251/1200,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,without_completion,941/1200,947/1200,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,without_completion_minus_execution,0,1/200,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,without_deadline,941/1200,947/1200,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,without_deadline_minus_execution,0,1/1200,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,without_selection,59/75,949/1200,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--add_to_cart,without_selection_minus_execution,1/400,1/150,ambiguous,fc9827759f9219aee08077d1a0eeefe0b49a2f0049c30a406cdc837903978844
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,execution,187/240,473/600,ambiguous,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,reachability,1199/1200,1199/1200,singleton_given_empirical_observation_law,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,reachability_minus_execution,253/1200,11/50,ambiguous,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,selected,393/400,1193/1200,ambiguous,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,selected_minus_execution,61/300,43/200,ambiguous,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,without_completion,187/240,79/100,ambiguous,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,without_completion_minus_execution,0,13/1200,ambiguous,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,without_deadline,187/240,473/600,ambiguous,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,without_selection,469/600,949/1200,ambiguous,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--browse_product,without_selection_minus_execution,1/400,7/600,ambiguous,55ea8f3c0a22ba9344064827951381ed3245fc4638593f5a9eb313f1a86360e8
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,execution,46/75,739/1200,ambiguous,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,reachability,399/400,399/400,singleton_given_empirical_observation_law,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,reachability_minus_execution,229/600,461/1200,ambiguous,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,selected,183/200,79/80,ambiguous,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,selected_minus_execution,359/1200,449/1200,ambiguous,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,without_completion,739/1200,371/600,ambiguous,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,without_completion_minus_execution,0,1/200,ambiguous,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,without_deadline,737/1200,371/600,ambiguous,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,without_deadline_minus_execution,1/1200,1/400,ambiguous,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,without_selection,371/600,149/240,ambiguous,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r5--checkout,without_selection_minus_execution,1/200,1/200,singleton_given_empirical_observation_law,4eed50fee6eba1e8a0831d630323ab451ca27ece552ee98941d16f2151e9720b
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,execution,149/400,71/120,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,reachability,589/600,589/600,singleton_given_empirical_observation_law,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,reachability_minus_execution,39/100,731/1200,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,selected,521/1200,47/48,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,selected_minus_execution,37/600,91/150,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,without_completion,149/400,89/150,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,without_completion_minus_execution,0,53/240,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,without_deadline,149/400,237/400,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,without_deadline_minus_execution,0,1/1200,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,without_selection,149/400,71/120,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--add_to_cart,without_selection_minus_execution,0,263/1200,ambiguous,cace07a7b9bb19493c5259544536148797e7acd7c6d7799df74831fd8c095f25
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,execution,139/400,667/1200,ambiguous,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,reachability,79/80,79/80,singleton_given_empirical_observation_law,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,reachability_minus_execution,259/600,16/25,ambiguous,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,selected,253/600,1183/1200,ambiguous,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,selected_minus_execution,89/1200,383/600,ambiguous,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,without_completion,139/400,67/120,ambiguous,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,without_completion_minus_execution,0,253/1200,ambiguous,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,without_deadline,139/400,667/1200,ambiguous,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,without_selection,209/600,167/300,ambiguous,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--browse_product,without_selection_minus_execution,1/1200,251/1200,ambiguous,e45ad0094ba32355b57ab8b2fab52932ee06d28010f6132a937fce7e7b5f126e
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,execution,121/400,9/20,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,reachability,1189/1200,1189/1200,singleton_given_empirical_observation_law,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,reachability_minus_execution,649/1200,413/600,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,selected,127/300,593/600,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,selected_minus_execution,29/240,823/1200,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,without_completion,121/400,9/20,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,without_completion_minus_execution,0,59/400,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,without_deadline,121/400,541/1200,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,without_deadline_minus_execution,0,1/1200,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,without_selection,73/240,271/600,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r6--checkout,without_selection_minus_execution,1/600,179/1200,ambiguous,999197408651c9e099cb9fa58f7bfa7a8afb10d6eeabe52a3a9c32c08b768b57
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,execution,983/1200,983/1200,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,reachability,1193/1200,1193/1200,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,reachability_minus_execution,7/40,7/40,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,selected,119/120,119/120,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,selected_minus_execution,69/400,69/400,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,without_completion,983/1200,983/1200,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,without_deadline,983/1200,983/1200,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,without_selection,41/50,41/50,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--add_to_cart,without_selection_minus_execution,1/1200,1/1200,singleton_given_empirical_observation_law,159679df379739a9343bcf09188dfc99ff794ad20b6753dff168fea08c714979
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,execution,33/40,33/40,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,reachability,399/400,399/400,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,reachability_minus_execution,69/400,69/400,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,selected,299/300,299/300,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,selected_minus_execution,103/600,103/600,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,without_completion,33/40,33/40,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,without_deadline,33/40,33/40,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,without_selection,991/1200,991/1200,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
