profile,case_id,method,execution_status,cold_ratio_specialized_over_bdd_median,cold_ratio_min,cold_ratio_max,warm_ratio_specialized_over_bdd_median,warm_ratio_min,warm_ratio_max,specialized_cold_median_ms,bdd_cold_median_ms,specialized_warm_median_ms,bdd_warm_median_ms
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--create_visit,structural,singleton_given_empirical_observation_law,0.3317718653774016,0.3279421066428731,0.3374606370933215,1.179839034655682,1.16801219088189,1.1981633814827666,2.181728,6.521368,2.108042,1.780347
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--create_visit,sift_once,singleton_given_empirical_observation_law,0.2833294141898141,0.2791060635484253,0.2865691601916273,1.1768966097220568,1.1429592974714888,1.2006825755836836,2.181728,7.67949,2.108042,1.795546
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--list_owners,controls_first,singleton_given_empirical_observation_law,0.04336761613651505,0.04005209468965693,0.048421722003279696,1.2448449273412272,1.2294764270010585,1.3072719947625522,0.205895,4.651652,0.150992,0.119142
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--list_owners,structural,singleton_given_empirical_observation_law,0.042942735441506466,0.039749157940179324,0.048400027762634634,1.243694443044143,1.2278650657879178,1.2696618820581385,0.205895,4.653737,0.150992,0.119022
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--list_owners,sift_once,singleton_given_empirical_observation_law,0.03607041241623148,0.03271056467592037,0.03944102005469957,1.287229326513214,1.262716563307714,1.324638543970063,0.205895,5.708141,0.150992,0.1173
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--list_vets,controls_first,singleton_given_empirical_observation_law,0.04318182352060591,0.041026653496041475,0.0517195849964494,1.2104598178987438,1.1256748322671244,1.2616240825370448,0.19284,4.682711,0.145763,0.122679
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--list_vets,structural,singleton_given_empirical_observation_law,0.0405468483887653,0.03918072882283205,0.0431119085006199,1.1528508268940263,1.1387700661373574,1.2582337041712917,0.19284,4.690305,0.145763,0.126437
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--list_vets,sift_once,singleton_given_empirical_observation_law,0.033315072582597076,0.03208880228363383,0.03562410899207139,1.2594075192306062,1.2258006966273043,1.2756797913585325,0.19284,5.676156,0.145763,0.11771
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--owner_details_with_visits,controls_first,singleton_given_empirical_observation_law,0.35792133827979766,0.35188492815561256,0.36422332520045064,1.1503618063679668,1.1479091107944572,1.1672161048867653,2.43464,6.819809,2.375412,2.060909
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--owner_details_with_visits,structural,singleton_given_empirical_observation_law,0.35410828530832555,0.3452515091701147,0.36822150956325383,1.1562205445912939,1.1450875586966487,1.1573986064102395,2.43464,6.875411,2.375412,2.056074
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r1--owner_details_with_visits,sift_once,singleton_given_empirical_observation_law,0.3027574400118982,0.3018029161013126,0.3219288854672735,1.1354129201362233,1.121175978050474,1.1632029052732942,2.43464,7.951507,2.375412,2.088043
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r2--create_visit,controls_first,singleton_given_empirical_observation_law,0.37675765507103387,0.36753801552980997,0.38206797882032745,1.1898219856908425,1.1845910025867925,1.214888701514345,2.607988,6.903626,2.437888,2.040791
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r2--create_visit,structural,singleton_given_empirical_observation_law,0.37819141628363584,0.3643729085871462,0.3873171466297684,1.1767353029120124,1.151698620921628,1.200934326132172,2.607988,6.900228,2.437888,2.063487
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r2--create_visit,sift_once,singleton_given_empirical_observation_law,0.3243205858633838,0.31625765873271583,0.3281969684175661,1.174112807142415,1.1713131369427898,1.2076470180921546,2.607988,8.023031,2.437888,2.068096
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r2--list_owners,controls_first,singleton_given_empirical_observation_law,0.046613195627094435,0.04290109271817977,0.04849227413213103,1.1698037106749126,1.1597166595988628,1.256559890952462,0.217216,4.690541,0.147676,0.126446
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r2--list_owners,structural,singleton_given_empirical_observation_law,0.04606814444311067,0.04349120372973146,0.04850722794057275,1.185869016218643,1.1582042906052705,1.2581018912932356,0.217216,4.689095,0.147676,0.124733
