profile,case_id,method,round,status,execution_status,cold_ms,cold_cpu_ms,warm_1_ms,warm_2_ms,warm_3_ms,warm_median_ms,warm_cpu_median_ms,build_ms,reorder_ms,evaluated_states,cudd_execution_nodes,cudd_manager_bytes,witnesses_verified_first_query,category_extrema_sha256,exact_estimates_sha256
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.199995,0.217417,0.156413,0.148507,0.146624,0.148507,0.150191,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r5--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,2.713575,2.716731,2.674292,2.642552,2.624819,2.642552,2.647121,0.0,0.0,42,,,4,fe6c9e4b4dc542824dc6f1d315840d9f9a2f89862230505915224bc0a7b779e7,a676142c3a7ccc41be5d13dd7e1173ada80b23d918b55ef38880d6d24de2d126
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r6--compose_post,specialized,0,qualified,ambiguous,6.126697,6.131104,6.048732,6.018215,6.057168,6.048732,6.051265,0.0,0.0,119,,,110,475eebcfb932d3dd775bc0a3892110ff4c4b6e4f72f42f6ba4c510606d63bdfd,0782e89091c7fd081f8ad137eb9863babc11db4739ce904c8a99a7644948f695
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r6--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.229459,0.233966,0.157995,0.147596,0.145482,0.147596,0.149238,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r7--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.199854,0.20328,0.172512,0.148047,0.144059,0.148047,0.149749,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r8--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,2.959484,2.963772,2.942563,2.879906,2.879344,2.879906,2.88241,0.0,0.0,41,,,12,ace607f8e40beff11494a54593ff06f5d22cc3ff5ebcf4e9078e76f80e51d0df,d662fdf0c1274001b8082fef706f957798c92ea933b6c98261f89a1bbc418144
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r8--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.205715,0.209661,0.253834,0.154599,0.148117,0.154599,0.156362,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r8--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,2.762536,2.766914,2.6521,2.621032,2.597918,2.621032,2.623738,0.0,0.0,47,,,12,b71079be9c828e94f88b726f50194038240f4cd97523290e36549e703c06a10b,75a7671707909d710d1c584f7ff9188a4fd6006c3a049f27e107050f0e1a6788
deathstarbench_social_network,deathstarbench_social_network--split--NCD--r9--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.216345,0.222215,0.156082,0.166862,0.145973,0.156082,0.158055,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.393516,1.39835,1.239247,1.215854,1.206045,1.215854,1.218154,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,c4168ae9c91b2d347e8b8ae6f06772540978b47fc8a6507cebf00af138af9164
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.246962,0.25166,0.156282,0.146073,0.162374,0.156282,0.158136,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.771092,0.774756,0.733432,0.728853,0.703586,0.728853,0.730824,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,15fb317d794aea3ef21205424e7b4b1556426fa7a70b16fe86dd94eef2a1526a
deathstarbench_social_network,deathstarbench_social_network--split--ND--r1--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.296053,1.299595,1.246111,1.223037,1.203,1.223037,1.225267,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,2d2fc7a490e2c359ddad8ffe0fcdd44357ad401a7580ff9fe1c5a67ef34ec1c8
deathstarbench_social_network,deathstarbench_social_network--split--ND--r1--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.190767,0.194223,0.180648,0.14966,0.143588,0.14966,0.151373,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r1--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.769198,0.772262,0.708806,0.714928,0.715679,0.714928,0.717058,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,d736bb57312e95ae8ab8e426034a9c6e02ebafc5f92825b88f5f2fd7a7649611
deathstarbench_social_network,deathstarbench_social_network--split--ND--r2--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.157875,1.162179,1.068087,1.051016,1.050044,1.051016,1.053386,0.0,0.0,14,,,8,dc16bceb6d4e618c072f305579db6be24238d43adc3c32e4283f43f5902ca527,259b2f2f93ff640ed612cf155cf20cb29631b45137bff58836f1a3b84da6eb40
deathstarbench_social_network,deathstarbench_social_network--split--ND--r2--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.20295,0.207347,0.156542,0.163045,0.145983,0.156542,0.158385,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r2--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.65793,0.661365,0.624949,0.616293,0.608549,0.616293,0.618264,0.0,0.0,6,,,0,a349959a0a35d0f3d26d80def80da425fdd9f909ca3cae2388cefa28ecb41ee3,175a863aedab6c628918f2e83c2315c0d6d2c0eff808d26467f8679d39ff5257
deathstarbench_social_network,deathstarbench_social_network--split--ND--r3--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.281727,1.285469,1.234548,1.226484,1.232686,1.232686,1.234875,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,649e74f4e12053d5531a241d46efb9207cda59475bcdf108c030806bac271c24
deathstarbench_social_network,deathstarbench_social_network--split--ND--r3--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.1926,0.195916,0.155371,0.146424,0.146785,0.146785,0.148628,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r3--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.768928,0.77183,0.729535,0.703847,0.726318,0.726318,0.72844,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,47e6e01d099b00b0bb806c8dbf0c13016944b2504bf14b234a9525308c715264
deathstarbench_social_network,deathstarbench_social_network--split--ND--r4--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.154809,1.158703,1.077785,1.057548,1.054151,1.057548,1.059688,0.0,0.0,14,,,8,50ea4c35ac9b2eb3079ef5063c00b6bfb888ad23f56cdecf6f4c62a929d03506,244eba13749547b8b3c1d877335a57542548666300b264c049ed5c22abdd00fa
deathstarbench_social_network,deathstarbench_social_network--split--ND--r4--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.218619,0.222225,0.156813,0.148788,0.163726,0.156813,0.158746,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r4--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.669291,0.673327,0.62054,0.599,0.601024,0.601024,0.602845,0.0,0.0,6,,,0,a349959a0a35d0f3d26d80def80da425fdd9f909ca3cae2388cefa28ecb41ee3,c79a777d60e2c34c0c84e2d5446c36d54edc6edbbbd5010d2d52f8a16fd9f6c4
deathstarbench_social_network,deathstarbench_social_network--split--ND--r5--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.134462,1.138285,1.08543,1.06967,1.067657,1.06967,1.072202,0.0,0.0,14,,,8,50ea4c35ac9b2eb3079ef5063c00b6bfb888ad23f56cdecf6f4c62a929d03506,0bd2ec497888a8ab1d3e742151f1b67a29f16cec1d30120ac7139c1991649506
deathstarbench_social_network,deathstarbench_social_network--split--ND--r5--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.200925,0.204221,0.156473,0.148918,0.145903,0.148918,0.150852,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r5--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.669252,0.673116,0.611914,0.589613,0.588731,0.589613,0.591534,0.0,0.0,6,,,0,a349959a0a35d0f3d26d80def80da425fdd9f909ca3cae2388cefa28ecb41ee3,cde6027e3133ae4e4d2e67e26359ad1879e9ad424a70d734e4ab37fcd95a6057
deathstarbench_social_network,deathstarbench_social_network--split--ND--r6--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.151753,1.155487,1.08576,1.078818,1.064972,1.078818,1.081158,0.0,0.0,14,,,8,dc16bceb6d4e618c072f305579db6be24238d43adc3c32e4283f43f5902ca527,0bac154d38abc4d00472026a3235ba9a5343d805f322b43354beb451e62c9afb
deathstarbench_social_network,deathstarbench_social_network--split--ND--r6--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.189264,0.192359,0.173976,0.14975,0.146254,0.14975,0.151372,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r6--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.774098,0.77706,0.717261,0.732049,0.725226,0.725226,0.727087,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,425e47593944703061659bde292bf4a341bf31a4b374e175e4ca50face6a8063
deathstarbench_social_network,deathstarbench_social_network--split--ND--r7--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.300792,1.304084,1.25136,1.237024,1.215063,1.237024,1.239183,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,bf6bed077c6c53abbd119191cc625a7d6ea667ca4dd916690971f56fab34a225
deathstarbench_social_network,deathstarbench_social_network--split--ND--r7--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.189044,0.192019,0.180638,0.150451,0.145662,0.150451,0.152094,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r7--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.784116,0.787039,0.718033,0.725897,0.72206,0.72206,0.724081,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,0723aa9bc6b70d67ff795fe39b38dadbbd9d564b04dc89562d26c6982922732a
deathstarbench_social_network,deathstarbench_social_network--split--ND--r8--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.135874,1.139066,1.079679,1.055063,1.054933,1.055063,1.057363,0.0,0.0,14,,,8,50ea4c35ac9b2eb3079ef5063c00b6bfb888ad23f56cdecf6f4c62a929d03506,e36b533e4ab21f2897308f52e3cbd507fd353368177c6fcf99c47f0133d888d2
deathstarbench_social_network,deathstarbench_social_network--split--ND--r8--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.207338,0.211565,0.17632,0.14965,0.145031,0.14965,0.151303,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r8--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.697906,0.701679,0.642341,0.610361,0.611544,0.611544,0.613456,0.0,0.0,6,,,0,a349959a0a35d0f3d26d80def80da425fdd9f909ca3cae2388cefa28ecb41ee3,34970516f4050151b2d97b3c028f8bc441073c82ea4eb5f3da8d963d6733bcd9
deathstarbench_social_network,deathstarbench_social_network--split--ND--r9--compose_post,specialized,0,qualified,singleton_given_empirical_observation_law,1.314689,1.318532,1.231904,1.216865,1.219692,1.219692,1.222021,0.0,0.0,16,,,8,a3c55d76b8aa2e429c4b9013181c1355bfe285db2223860078e2aa07c42e9374,adc848373b6cb8f24b0427056fec06860c41d1ac0bc7b48312ef8f1f1c9cb41e
deathstarbench_social_network,deathstarbench_social_network--split--ND--r9--read_home_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.194854,0.198741,0.159027,0.151213,0.149931,0.151213,0.152835,0.0,0.0,1,,,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--split--ND--r9--read_user_timeline,specialized,0,qualified,singleton_given_empirical_observation_law,0.883773,0.888388,0.768277,0.706061,0.726188,0.726188,0.7284,0.0,0.0,8,,,0,306e81470b16ddb61b14e1da683f448e81d660156ddc5e7b63bd7c285f04ed34,f0f375045bce965816132788eb377557bede6237bda87047c51953ad00a32a36
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.978109,5.976526,0.668019,0.645808,0.610963,0.645808,0.648631,5.0671670000213,0.0,,20,16835816.0,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,023330aa90253554d6f4d7e1c2b66bedf21935f671af970fb37023d3a8cf8d20
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.782725,4.789379,0.131626,0.145613,0.133118,0.133118,0.134952,4.6044110000025285,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--read_user_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.954595,4.960819,0.349083,0.356747,0.351006,0.351006,0.352978,4.53833800000325,0.0,,11,16814536.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,6782e6645b46cce0dba5a44b2a5e8fbf9f8a6d4898e34e18fe9b9f8ffb2eef76
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r1--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.092573,5.098757,0.371304,0.357138,0.35808,0.35808,0.360032,4.628064999991466,0.0,,20,16835816.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,4540aa67edbd1463f14fac86a3b67da61a010641ba84e4e8285d6d7a7f80be70
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r1--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.734664,4.740318,0.130544,0.119293,0.11794,0.119293,0.121026,4.549838999992062,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r1--read_user_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,7.05314,7.059166,0.354713,0.339083,0.354674,0.354674,0.356585,6.536202999996021,0.0,,11,16814536.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,6ec8fd641f9c09b409131dbea0b2996602c5f26e8bd15ed9f7be5cd1a01bcb17
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r2--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.398175,5.403656,0.646839,0.638665,0.608528,0.638665,0.641126,4.631550999988576,0.0,,20,16835816.0,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,7e3d1ab7f46986a8cb8db43ffeeac6c8aa159a1d90a630fcdecdcc2a9d5dfdd4
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r2--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.71637,4.721312,0.12812,0.141845,0.121087,0.12812,0.130052,4.548836999987316,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r2--read_user_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.934659,4.93945,0.345106,0.348482,0.329046,0.345106,0.347498,4.522006000001966,0.0,,11,16814536.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,3836faa6252d55f0e7f33e46fd8dd1665a9266480f43b3812aeacceb7230168a
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r3--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.386773,5.392235,0.649744,0.638424,0.601796,0.638424,0.640916,4.633105000010573,0.0,,20,16835816.0,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,ea6256017effb594dca332e163cd0d4f1f343d04e55d46f212482ddc7ca904ae
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r3--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.682918,4.687759,0.126928,0.119473,0.120415,0.120415,0.122318,4.518550000000232,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r3--read_user_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.993349,4.99853,0.368269,0.335708,0.332943,0.335708,0.337911,4.557011999992255,0.0,,11,16814536.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,3836faa6252d55f0e7f33e46fd8dd1665a9266480f43b3812aeacceb7230168a
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.412051,5.417892,0.641339,0.605342,0.597307,0.605342,0.607755,4.671406999989358,0.0,,20,16835816.0,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,b085a45bf428b912b9b0a5da5d0272127a69697683914039ab77fe41ffb07dc5
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.681204,4.686608,0.148598,0.119514,0.13375,0.13375,0.135533,4.514593000010336,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r4--read_user_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.99401,4.999923,0.349524,0.336689,0.33722,0.33722,0.339143,4.55834400000299,0.0,,11,16814536.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,8376f1dd09cdfca096d8174fd6c003830e6edc7214cbf208d8c7c0608b8102f3
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.403806,5.409136,0.642652,0.601746,0.613918,0.613918,0.61633,4.636040000008279,0.0,,20,16835816.0,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,dcb279e7ff7f27c3db6af672cb508602a99cabe8a8141fc1ae34822cbd862d38
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.693266,4.69819,0.126666,0.139571,0.119132,0.126666,0.12867,4.517147000001387,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r5--read_user_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.970476,4.976378,0.344815,0.347951,0.328865,0.344815,0.347058,4.56278300001145,0.0,,11,16814536.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,f21e2f57af705fa2390f7d087cb03f54dfbb0253ab8d00295a666584367b296f
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r6--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.314028,5.318878,0.611683,0.625049,0.626331,0.625049,0.627651,4.555388999989418,0.0,,20,16835816.0,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,0d486b86b1e42619c083dc9f794de9e3f05cb2413884526b75e72dad3077b614
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r6--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.744913,4.750838,0.131867,0.122569,0.1172,0.122569,0.124402,4.574103999999579,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r6--read_user_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,5.064892,5.071496,0.350345,0.351628,0.330278,0.350345,0.352618,4.644065000007913,0.0,,11,16814536.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,dcca3a0abe491649c8f8febaa5736883189950189bb93446494598d57baaff7e
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r7--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.344625,5.349555,0.614179,0.627874,0.623015,0.623015,0.625417,4.594332000010581,0.0,,20,16835816.0,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,83f0ad982451cc1cd3a71184e36cd1d4ec2238ecf95fcb3453281a0275f9b5af
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r7--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.673961,4.678994,0.128591,0.120826,0.121197,0.121197,0.12307,4.509613999999829,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r7--read_user_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.894864,4.898773,0.348472,0.334726,0.332371,0.334726,0.336618,4.470890999982657,0.0,,11,16814536.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,d832acc20b88bcaf9b375ef369b2cf4e343a6dc073db6ca0fd1c8e44461c07a8
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r8--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.334076,5.339016,0.620891,0.623446,0.625299,0.623446,0.625919,4.578321999986201,0.0,,20,16835816.0,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,98cec673a40bdf5c9a2c8a93e1c6c5d389b3e621c7d865d668223882e420a9c2
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r8--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.644526,4.648456,0.128791,0.141244,0.118141,0.128791,0.130754,4.482862999992676,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r8--read_user_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,5.012935,5.018067,0.365413,0.329937,0.327532,0.329937,0.331789,4.585515999991685,0.0,,11,16814536.0,0,534afbed588b342a7f8047f21b3645634c12857f9651c624265d58992ac0e9b2,3836faa6252d55f0e7f33e46fd8dd1665a9266480f43b3812aeacceb7230168a
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r9--compose_post,controls_first,0,qualified,singleton_given_empirical_observation_law,5.359132,5.365074,0.638795,0.60424,0.623225,0.623225,0.626169,4.605792999996083,0.0,,20,16835816.0,8,a241cb8815d49c65220ccb373896e78f1c0a795bcce1596bbf190cf1c59e6bae,a30fc96582c18e480dafd8af57e67810d9575984d43bde641607d41c1c4fbf03
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r9--read_home_timeline,controls_first,0,qualified,singleton_given_empirical_observation_law,4.682006,4.687469,0.129762,0.11773,0.120174,0.120174,0.122047,4.519872999992458,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
