campaign_id,job_role,attempt_id,method,overlaps_native_parse,seconds,stage,operation,overlaps_native_projection,compiler,derived_jar_sha256,once_per_campaign_shared_across_operations_and_variants,resource_record
v3-main-771601/deathstarbench_social_network/colocated/N/4,pmx,1,PMX_shared_variants,,1.7190372430000025,native_projection,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,pmx,1,PMX_shared_variants,,9.104672592,input_and_projection_process_total,,True,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,pmx,1,PMX_shared_variants,,21.03,derived_binary_build,,,javac 11.0.32,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6,True,"{""maximum_rss_bytes"": 225542144.0, ""path"": ""build-resource-usage.txt"", ""system_seconds"": 0.33, ""user_seconds"": 7.06, ""wall_seconds"": 21.03}"
v3-main-771601/deathstarbench_social_network/colocated/N/4,pmx,1,PMX_shared_variants,,30.654649003000003,independent_pmx_extraction_process,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,pmx,1,PMX_shared_variants,,22.783627849,independent_pmx_extraction_process,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/4,pmx,1,PMX_shared_variants,,22.834664271999998,independent_pmx_extraction_process,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,acquisition,1,shared_acquisition,True,2059.604785808,acquisition_and_export_process_total,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,acquisition,1,shared_native_pool,,2.084640715000205,native_parse,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,B0,,0.006042927999999392,identification,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,shared_graph_family,,0.676151529000002,extraction,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,shared_graph_family,,0.005866105999999149,identification,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,shared_graph_family,,0.001074447999997119,solve,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,G0,,0.0006180279999981053,identification,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,G0,,9.105199999481783e-05,solve,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,shared_graph_family,,0.13840895299999545,extraction,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,shared_graph_family,,0.0027125499999982594,identification,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,shared_graph_family,,0.0001574309999980983,solve,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,G0,,0.00016714199999512402,identification,read_home_timeline,,,,,
