campaign_id,job_role,attempt_id,case_id,qualified,elapsed_seconds,startup_seconds,internal_watchdog_seconds,exit_code,started_at,finished_at,jar_sha256
v3-main-771601/deathstarbench_social_network/colocated/N/7,pmx,1,campaign-9be7ffa2c31b83a78d5d--read_user_timeline,True,22.52338015400001,20,1800,0,2026-09-10T17:37:20.389851+00:00,2026-09-10T17:37:42.913232+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/N/8,pmx,1,campaign-3f1287793d9f9d3d9753--compose_post,True,27.247465638999998,20,1800,0,2026-09-10T17:36:50.838388+00:00,2026-09-10T17:37:18.085854+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/N/8,pmx,1,campaign-3f1287793d9f9d3d9753--read_home_timeline,True,22.883197371999998,20,1800,0,2026-09-10T17:37:18.444979+00:00,2026-09-10T17:37:41.328176+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/N/8,pmx,1,campaign-3f1287793d9f9d3d9753--read_user_timeline,True,22.930941960000013,20,1800,0,2026-09-10T17:37:41.524824+00:00,2026-09-10T17:38:04.455766+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/N/9,pmx,1,campaign-7d5c6173fab1822a3ae3--compose_post,True,28.304088882000002,20,1800,0,2026-09-10T17:36:51.831101+00:00,2026-09-10T17:37:20.135188+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/N/9,pmx,1,campaign-7d5c6173fab1822a3ae3--read_home_timeline,True,23.03173787100002,20,1800,0,2026-09-10T17:37:20.493314+00:00,2026-09-10T17:37:43.525052+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/N/9,pmx,1,campaign-7d5c6173fab1822a3ae3--read_user_timeline,True,23.03063809599999,20,1800,0,2026-09-10T17:37:43.721166+00:00,2026-09-10T17:38:06.751805+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/0,pmx,1,campaign-23d1cbbf30c58d1ab272--compose_post,True,26.597958382,20,1800,0,2026-09-10T17:36:45.041572+00:00,2026-09-10T17:37:11.639529+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/0,pmx,1,campaign-23d1cbbf30c58d1ab272--read_home_timeline,True,22.784843885000015,20,1800,0,2026-09-10T17:37:11.986269+00:00,2026-09-10T17:37:34.771111+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/0,pmx,1,campaign-23d1cbbf30c58d1ab272--read_user_timeline,True,22.881011134999994,20,1800,0,2026-09-10T17:37:34.962447+00:00,2026-09-10T17:37:57.843458+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--compose_post,True,29.009866957,20,1800,0,2026-09-10T17:36:51.387878+00:00,2026-09-10T17:37:20.397744+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_home_timeline,True,23.434213324000012,20,1800,0,2026-09-10T17:37:20.874044+00:00,2026-09-10T17:37:44.308252+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/1,pmx,1,campaign-9da47bc90bfe5273b073--read_user_timeline,True,23.389526415999995,20,1800,0,2026-09-10T17:37:44.522671+00:00,2026-09-10T17:38:07.912196+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--compose_post,True,27.857933748999997,20,1800,0,2026-09-10T17:36:50.797658+00:00,2026-09-10T17:37:18.655591+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
