profile,case_id,method,representation,round,phase,status,total_ms,kernel_ms,cpu_ms,conversion_ms,key_check_ms,construction_ms,update_ms,query_including_update_ms,inference_ms,reconstructed,error
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_conditioned,completion_projected,2,counts,qualified,14.059582,13.743437,14.061921,0.316145,0.035025,0.0,0.002234,13.706668,13.704434,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_conditioned,completion_projected,2,masks,qualified,15.986787,15.656366,15.980041,0.330421,0.036268,0.0,4.765874,15.618453,10.852579,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_conditioned,completion_projected,2,metadata,qualified,10.880443,10.559669,10.882789,0.320774,0.033133,0.0,0.002123,10.524894,10.522771,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_conditioned,completion_projected,2,structure,qualified,16.133973,15.782742,16.137183,0.351231,0.035617,4.791742,0.002164,10.9531,10.950936,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_conditioned,completion_projected,2,restore,qualified,19.236057,18.915084,19.238551,0.320973,0.032852,4.994674,0.002134,13.885354,13.88322,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,original,2,initial,qualified,12.573347,12.572415,12.578453,0.000932,0.05308,6.243603,0.002555,6.273418,6.270863,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,original,2,repeat,qualified,3.981699,3.975868,3.984415,0.005831,0.036378,0.0,0.002705,3.937977,3.935272,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,original,2,counts,qualified,3.954367,3.947604,3.956513,0.006763,0.035036,0.0,0.002435,3.911106,3.908671,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,original,2,masks,qualified,8.253211,8.25245,8.255676,0.000761,0.033893,0.0,2.305757,8.217124,5.911367,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,original,2,metadata,qualified,3.967,3.965998,3.969418,0.001002,0.037862,0.0,0.002254,3.926595,3.924341,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,original,2,structure,qualified,11.979971,11.979169,11.971801,0.000802,0.034495,6.101305,0.002154,5.841345,5.839191,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,original,2,restore,qualified,12.005048,12.003986,12.007487,0.001062,0.035126,6.153173,0.002164,5.813643,5.811479,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,completion_projected,2,initial,qualified,12.109324,11.738236,12.114657,0.371088,0.049213,5.349321,0.002425,6.337299,6.334874,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,completion_projected,2,repeat,qualified,4.406067,4.086937,4.408587,0.31913,0.035587,0.0,0.002594,4.049656,4.047062,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,completion_projected,2,counts,qualified,4.304605,3.9881,4.307138,0.316505,0.034495,0.0,0.002224,3.951942,3.949718,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,completion_projected,2,masks,qualified,10.049661,9.720652,10.052028,0.329009,0.034355,0.0,4.747408,9.684775,4.937367,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,completion_projected,2,metadata,qualified,3.467632,3.116682,3.469985,0.35095,0.033563,0.0,0.002134,3.081525,3.079391,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,completion_projected,2,structure,qualified,10.297045,9.90617,10.29973,0.390875,0.039935,4.889746,0.001933,4.974025,4.972092,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,agrum_joint,completion_projected,2,restore,qualified,11.182972,10.852281,11.185614,0.330691,0.032021,5.057091,0.001994,5.760955,5.758961,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,original,2,initial,qualified,8.525344,8.524101,8.530489,0.001243,0.053911,4.941213,0.003557,3.526483,3.522926,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,original,2,repeat,qualified,3.285369,3.278967,3.288427,0.006402,0.038222,0.0,0.003266,3.239052,3.235786,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,original,2,counts,qualified,3.438968,3.432656,3.441462,0.006312,0.034405,0.0,0.184206,3.396768,3.212562,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,original,2,masks,qualified,8.361806,8.360934,8.364429,0.000872,0.034695,0.0,4.674351,8.324627,3.650276,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,original,2,metadata,qualified,3.634416,3.633505,3.636746,0.000911,0.034375,0.0,0.002575,3.597606,3.595031,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,original,2,structure,qualified,7.823393,7.822631,7.825954,0.000762,0.034565,4.101994,0.002344,3.684079,3.681735,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,original,2,restore,qualified,6.629718,6.628906,6.632126,0.000812,0.033222,3.333309,0.002525,3.260482,3.257957,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,completion_projected,2,initial,qualified,7.958267,7.565078,7.964082,0.393189,0.053311,4.394795,0.003257,3.114417,3.11116,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,completion_projected,2,repeat,qualified,3.236668,2.919361,3.239296,0.317307,0.038843,0.0,0.003276,2.878644,2.875368,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,completion_projected,2,counts,qualified,3.402038,3.068701,3.404464,0.333337,0.04241,0.0,0.17008,3.024568,2.854488,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,completion_projected,2,masks,qualified,6.926977,6.580045,6.929371,0.346932,0.036108,0.0,3.768227,6.542174,2.773947,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,completion_projected,2,metadata,qualified,3.125779,2.786661,3.128178,0.339118,0.033794,0.0,0.002285,2.751155,2.74887,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,completion_projected,2,structure,qualified,6.835235,6.519482,6.837791,0.315753,0.034375,3.357505,0.002214,3.125458,3.123244,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_sparse,completion_projected,2,restore,qualified,7.109942,6.541604,7.113274,0.568338,0.035978,3.090151,0.002755,3.412908,3.410153,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,original,2,initial,qualified,7.097709,7.096607,7.103065,0.001102,0.056797,5.571167,0.003357,1.466147,1.46279,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,original,2,repeat,qualified,1.481867,1.475555,1.484461,0.006312,0.053871,0.0,0.004097,1.419751,1.415654,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,original,2,counts,qualified,1.400414,1.393892,1.402898,0.006522,0.035927,0.0,0.155282,1.356291,1.201009,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,original,2,masks,qualified,7.389127,7.388346,7.391333,0.000781,0.035397,0.0,6.033257,7.351205,1.317948,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,original,2,metadata,qualified,1.337575,1.336743,1.340041,0.000832,0.054743,0.0,0.002505,1.280277,1.277772,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,original,2,structure,qualified,5.71092,5.710088,5.713311,0.000832,0.043181,4.37051,0.002144,1.294334,1.29219,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,original,2,restore,qualified,5.342257,5.341376,5.344724,0.000881,0.03758,4.013899,0.002114,1.288042,1.285928,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,completion_projected,2,initial,qualified,6.89641,6.538597,6.90198,0.357813,0.052178,5.00311,0.002945,1.480655,1.47771,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,completion_projected,2,repeat,qualified,1.56837,1.254671,1.571152,0.313699,0.039064,0.0,0.003076,1.213583,1.210507,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,completion_projected,2,counts,qualified,1.688917,1.379796,1.691466,0.309121,0.034434,0.0,0.151976,1.343747,1.191771,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,completion_projected,2,masks,qualified,6.31139,5.989504,6.314062,0.321886,0.041207,0.0,4.743361,5.945432,1.202071,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,completion_projected,2,metadata,qualified,1.562529,1.231917,1.565061,0.330612,0.034215,0.0,0.002394,1.195839,1.193445,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,completion_projected,2,structure,qualified,4.649294,4.246927,4.65167,0.402367,0.034996,3.036561,0.001954,1.173347,1.171393,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,storm_compact,completion_projected,2,restore,qualified,5.086377,4.75829,5.088896,0.328087,0.032591,3.468263,0.001983,1.255191,1.253208,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,original,2,initial,qualified,2.195109,2.194197,2.200095,0.000912,0.049022,0.002204,0.0,2.141207,2.141207,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,original,2,repeat,qualified,2.016893,2.010681,2.019018,0.006212,0.035366,0.0,0.0,1.973822,1.973822,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,original,2,counts,qualified,1.965356,1.959655,1.967321,0.005701,0.032562,0.0,0.0,1.925813,1.925813,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,original,2,masks,qualified,2.226307,2.225556,2.228278,0.000751,0.036068,0.0,0.0,2.188286,2.188286,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,original,2,metadata,qualified,2.303953,2.303221,2.306084,0.000732,0.030988,0.0,0.0,2.270821,2.270821,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,original,2,structure,qualified,2.365358,2.364606,2.367478,0.000752,0.033874,0.000901,0.0,2.328419,2.328419,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,original,2,restore,qualified,1.955678,1.954967,1.957623,0.000711,0.030477,0.000821,0.0,1.922405,1.922405,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,completion_projected,2,initial,qualified,2.002606,1.616831,2.007116,0.385775,0.047859,0.002444,0.0,1.564723,1.564723,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,completion_projected,2,repeat,qualified,1.779236,1.460857,1.781254,0.318379,0.033793,0.0,0.0,1.425561,1.425561,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,completion_projected,2,counts,qualified,1.757746,1.443274,1.759794,0.314472,0.032942,0.0,0.0,1.40882,1.40882,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,completion_projected,2,masks,qualified,2.161485,1.828469,2.163677,0.333016,0.036098,0.0,0.0,1.791008,1.791008,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,completion_projected,2,metadata,qualified,2.111201,1.762936,2.113233,0.348265,0.030246,0.0,0.0,1.731236,1.731236,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,completion_projected,2,structure,qualified,2.217441,1.891407,2.219542,0.326034,0.030608,0.001042,0.0,1.858456,1.858456,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_direct,completion_projected,2,restore,qualified,1.75979,1.428487,1.761657,0.331303,0.028644,0.000992,0.0,1.397558,1.397558,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_prepared,original,2,initial,qualified,1.974374,1.973472,1.979624,0.000902,0.046878,1.203113,0.0,0.721407,0.721407,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_prepared,original,2,repeat,qualified,0.703052,0.697181,0.705256,0.005871,0.037881,0.0,0.0,0.657656,0.657656,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_prepared,original,2,counts,qualified,0.683516,0.677695,0.685629,0.005821,0.0319,0.0,0.0,0.644392,0.644392,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_prepared,original,2,masks,qualified,0.684497,0.683716,0.686501,0.000781,0.031119,0.0,0.0,0.651285,0.651285,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_prepared,original,2,metadata,qualified,0.671162,0.67034,0.673166,0.000822,0.028574,0.0,0.0,0.640585,0.640585,False,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_prepared,original,2,structure,qualified,1.816907,1.816256,1.819045,0.000651,0.034255,1.166003,0.0,0.614666,0.614666,True,
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/2/read_user_timeline,ours_prepared,original,2,restore,qualified,1.766322,1.765421,1.76834,0.000901,0.030958,1.108505,0.0,0.624635,0.624635,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,original,0,initial,qualified,0.840447,0.839666,0.845016,0.000781,0.056244,0.002694,0.0,0.779325,0.779325,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,original,0,repeat,qualified,0.714628,0.710462,0.716115,0.004166,0.034792,0.0,0.0,0.674899,0.674899,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,original,0,counts,qualified,0.686516,0.6827,0.687933,0.003816,0.03355,0.0,0.0,0.64835,0.64835,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,original,0,masks,qualified,0.725225,0.724744,0.72653,0.000481,0.031297,0.0,0.0,0.692797,0.692797,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,original,0,metadata,qualified,0.72905,0.72855,0.730456,0.0005,0.032188,0.0,0.0,0.695671,0.695671,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,original,0,structure,qualified,0.733327,0.732856,0.734472,0.000471,0.029064,0.000651,0.0,0.702521,0.702521,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,original,0,restore,qualified,0.669561,0.66904,0.670707,0.000521,0.037126,0.0005,0.0,0.630793,0.630793,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,completion_projected,0,initial,qualified,0.883742,0.658515,0.889082,0.225227,0.050045,0.002394,0.0,0.604804,0.604804,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,completion_projected,0,repeat,qualified,0.738695,0.553358,0.74026,0.185337,0.036184,0.0,0.0,0.516292,0.516292,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,completion_projected,0,counts,qualified,0.704864,0.529722,0.706581,0.175142,0.030686,0.0,0.0,0.498305,0.498305,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,completion_projected,0,masks,qualified,0.752715,0.573227,0.754171,0.179488,0.030565,0.0,0.0,0.54188,0.54188,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,completion_projected,0,metadata,qualified,0.767719,0.575292,0.769014,0.192427,0.028502,0.0,0.0,0.546076,0.546076,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,completion_projected,0,structure,qualified,0.774708,0.587859,0.776164,0.186849,0.029023,0.000791,0.0,0.557363,0.557363,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_direct,completion_projected,0,restore,qualified,0.731154,0.516573,0.73278,0.214581,0.029324,0.00063,0.0,0.485926,0.485926,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,original,0,initial,qualified,1.43108,1.430269,1.435544,0.000811,0.054591,1.008678,0.0,0.365527,0.365527,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,original,0,repeat,qualified,0.352768,0.348942,0.355559,0.003826,0.034732,0.0,0.0,0.313348,0.313348,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,original,0,counts,qualified,0.346768,0.343113,0.348007,0.003655,0.03285,0.0,0.0,0.309623,0.309623,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,original,0,masks,qualified,0.329262,0.328731,0.330481,0.000531,0.030756,0.0,0.0,0.297305,0.297305,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,original,0,metadata,qualified,0.336503,0.335942,0.337842,0.000561,0.028092,0.0,0.0,0.3071,0.3071,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,original,0,structure,qualified,1.278993,1.278372,1.280574,0.000621,0.027101,0.928158,0.0,0.322342,0.322342,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,original,0,restore,qualified,1.275968,1.275477,1.277339,0.000491,0.028864,0.934467,0.0,0.311305,0.311305,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,completion_projected,0,initial,qualified,1.445482,1.247767,1.450136,0.197715,0.048863,0.847668,0.0,0.349884,0.349884,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,completion_projected,0,repeat,qualified,0.512847,0.328772,0.514385,0.184075,0.035403,0.0,0.0,0.292457,0.292457,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,completion_projected,0,counts,qualified,0.50856,0.318506,0.514165,0.190054,0.030155,0.0,0.0,0.28761,0.28761,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,completion_projected,0,masks,qualified,0.5082,0.322322,0.509708,0.185878,0.028863,0.0,0.0,0.292738,0.292738,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,completion_projected,0,metadata,qualified,0.481089,0.306979,0.482417,0.17411,0.02692,0.0,0.0,0.279418,0.279418,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,completion_projected,0,structure,qualified,1.304822,1.126646,1.306242,0.178176,0.027572,0.812545,0.0,0.285738,0.285738,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,ours_prepared,completion_projected,0,restore,qualified,1.243149,1.066765,1.24455,0.176384,0.028333,0.758905,0.0,0.278787,0.278787,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,original,0,initial,qualified,2.993046,2.992134,3.000702,0.000912,0.055353,2.517796,0.0,0.417364,0.417364,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,original,0,repeat,qualified,0.379588,0.375833,0.381117,0.003755,0.037005,0.0,0.0,0.337755,0.337755,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,original,0,counts,qualified,0.375942,0.372437,0.377461,0.003505,0.031867,0.0,0.0,0.339788,0.339788,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,original,0,masks,qualified,0.371676,0.371176,0.373095,0.0005,0.031807,0.0,0.0,0.338626,0.338626,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,original,0,metadata,qualified,0.369663,0.369202,0.371142,0.000461,0.035534,0.0,0.0,0.333008,0.333008,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,original,0,structure,qualified,0.399347,0.398906,0.400886,0.000441,0.030526,0.048502,0.0,0.319167,0.319167,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,original,0,restore,qualified,0.396443,0.395952,0.398042,0.000491,0.031067,0.040541,0.0,0.323504,0.323504,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,completion_projected,0,initial,qualified,2.599958,2.402853,2.606025,0.197105,0.062583,1.919751,0.0,0.418827,0.418827,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,completion_projected,0,repeat,qualified,0.563814,0.376154,0.565591,0.18766,0.036905,0.0,0.0,0.338316,0.338316,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,completion_projected,0,counts,qualified,0.540078,0.357615,0.541666,0.182463,0.030846,0.0,0.0,0.326007,0.326007,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,completion_projected,0,masks,qualified,0.523092,0.345436,0.52467,0.177656,0.030145,0.0,0.0,0.314551,0.314551,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,completion_projected,0,metadata,qualified,0.513228,0.337495,0.514525,0.175733,0.029745,0.0,0.0,0.307099,0.307099,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,completion_projected,0,structure,qualified,0.591385,0.390114,0.592992,0.201271,0.030265,0.047812,0.0,0.311366,0.311366,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_fixed,completion_projected,0,restore,qualified,0.576913,0.395422,0.57846,0.181491,0.02694,0.036014,0.0,0.331766,0.331766,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,original,0,initial,qualified,3.325132,3.32408,3.331794,0.001052,0.059029,2.827649,0.0,0.435822,0.435822,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,original,0,repeat,qualified,0.411856,0.40798,0.413384,0.003876,0.039108,0.0,0.0,0.36791,0.36791,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,original,0,counts,qualified,0.3943,0.390484,0.395708,0.003816,0.031968,0.0,0.0,0.357485,0.357485,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,original,0,masks,qualified,0.379738,0.379157,0.381176,0.000581,0.030736,0.0,0.0,0.347549,0.347549,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,original,0,metadata,qualified,0.388321,0.38779,0.389819,0.000531,0.038408,0.0,0.0,0.348682,0.348682,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,original,0,structure,qualified,0.656632,0.656181,0.658599,0.000451,0.032389,0.272427,0.0,0.350464,0.350464,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,original,0,restore,qualified,0.624554,0.624023,0.626101,0.000531,0.03352,0.228512,0.0,0.361281,0.361281,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,completion_projected,0,initial,qualified,3.464361,3.266525,3.471332,0.197836,0.051116,2.801109,0.0,0.412607,0.412607,True,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,completion_projected,0,repeat,qualified,0.558095,0.372287,0.559602,0.185808,0.038377,0.0,0.0,0.332897,0.332897,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,completion_projected,0,counts,qualified,0.545136,0.368442,0.546653,0.176694,0.033691,0.0,0.0,0.333939,0.333939,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,completion_projected,0,masks,qualified,0.542732,0.351907,0.544189,0.190825,0.030145,0.0,0.0,0.32101,0.32101,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,completion_projected,0,metadata,qualified,0.540418,0.362903,0.542196,0.177515,0.027901,0.0,0.0,0.33424,0.33424,False,
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/N/0/add_to_cart,cudd_sift,completion_projected,0,structure,qualified,0.713247,0.533499,0.714813,0.179748,0.028312,0.172809,0.0,0.331426,0.331426,True,
