profile,case_id,phase,method,paired_rounds,original_over_projected,kernel_original_over_projected
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,repeat,ours_prepared,3,0.6192453361543266,1.0197999393755683
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,repeat,cudd_fixed,3,0.6311143353780293,1.0501407040697355
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,repeat,cudd_sift,3,0.5931778511637158,0.9590079969212136
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,repeat,agrum_conditioned,3,0.991572718832904,1.1126841819217033
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,repeat,agrum_joint,3,0.8331869725071533,1.0224308766453318
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,repeat,storm_sparse,3,0.6152010413653457,1.0104068634296504
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,repeat,storm_compact,3,0.5330214101890403,0.8696189171588332
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,counts,ours_direct,3,0.6318044453981367,1.0072730230099394
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,counts,ours_prepared,3,0.6017736278786457,0.9944393074642094
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,counts,cudd_fixed,3,0.48555908889437566,0.7145863146585352
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,counts,cudd_sift,3,0.4606615990323269,0.6702481587794836
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,counts,agrum_conditioned,3,0.960917438387463,1.0778935346935923
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,counts,agrum_joint,3,0.8076456240535448,0.9925787184531659
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,counts,storm_sparse,3,0.5912612524426366,1.0005984637238912
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,counts,storm_compact,3,0.5743162341154717,0.9899965575197942
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,masks,ours_direct,3,0.6890257012296047,1.0994949826195317
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,masks,ours_prepared,3,0.5753958448174267,0.9867475953826108
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,masks,cudd_fixed,3,0.5858932179774298,1.0253455049394173
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,masks,cudd_sift,3,0.5793082129017301,0.9892492803393768
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,masks,agrum_conditioned,3,1.1424393330864349,1.2427949300351742
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,masks,agrum_joint,3,1.1376520022160748,1.2246219018245328
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,masks,storm_sparse,3,0.9546187504203852,1.0583112505731371
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,masks,storm_compact,3,0.9033770367602006,0.9946208848975812
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,metadata,ours_direct,3,0.601753955969796,0.9633063894456313
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,metadata,ours_prepared,3,0.5540256504326027,0.9702811785281851
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,metadata,cudd_fixed,3,0.8606217039435526,1.5231131373530487
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,metadata,cudd_sift,3,0.8000931185399013,1.4229320436079536
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,metadata,agrum_conditioned,3,0.9900573046051525,1.118864632835638
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,metadata,agrum_joint,3,0.8543327043848038,1.0638333686612387
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,metadata,storm_sparse,3,0.7909095529746626,1.1198652886009586
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,metadata,storm_compact,3,0.6884819482501836,1.0056233768139333
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,structure,ours_direct,3,0.6411491108071136,1.0294877942578722
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,structure,ours_prepared,3,0.7245296866574801,1.0797192783574354
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,structure,cudd_fixed,3,0.657578733230333,1.0541874046233735
