profile,case_id,method,representation,round,returncode,timed_out,wall_seconds,cpu_seconds,peak_rss_mib
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,storm_compact,original,0,0,False,0.23,0.22,94.5078125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,storm_compact,completion_projected,0,0,False,0.23,0.22,94.55078125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,ours_direct,original,0,0,False,0.12,0.11,36.0078125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,ours_direct,completion_projected,0,0,False,0.12,0.12000000000000001,35.9921875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,ours_prepared,original,0,0,False,0.12,0.11,35.9921875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,ours_prepared,completion_projected,0,0,False,0.12,0.11,36.15234375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/1/read_user_timeline,cudd_fixed,original,0,0,False,0.24,0.23,61.390625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,cudd_sift,original,0,0,False,0.24,0.23,61.265625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,cudd_sift,completion_projected,0,0,False,0.24,0.24,61.47265625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,agrum_conditioned,original,0,0,False,0.23,0.23,48.125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,agrum_conditioned,completion_projected,0,0,False,0.21,0.21,47.9375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,agrum_joint,original,0,0,False,0.19,0.18,48.234375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,agrum_joint,completion_projected,0,0,False,0.17,0.17,48.046875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,storm_sparse,original,0,0,False,0.26,0.26,94.67578125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,storm_sparse,completion_projected,0,0,False,0.25,0.24,94.5546875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,storm_compact,original,0,0,False,0.24,0.22999999999999998,95.09375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,storm_compact,completion_projected,0,0,False,0.24,0.22999999999999998,94.90625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,ours_direct,original,0,0,False,0.13,0.12,35.984375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,ours_direct,completion_projected,0,0,False,0.13,0.12,36.109375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,ours_prepared,original,0,0,False,0.12,0.12000000000000001,36.2265625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,ours_prepared,completion_projected,0,0,False,0.12,0.12000000000000001,36.1171875
