profile,case_id,method,representation,round,phase,input_coordinates,input_categories,semantic_builds,infrastructure_builds,network_builds,engine_builds,space_builds,states,states_before_compaction,transitions,prepared_states,bn_nodes,cpt_entries,stats_json
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_sparse,completion_projected,1,counts,6,8,1,1,,,1,226,226,277,,,,"{""choices"": 270, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 1, ""states"": 226, ""states_before_compaction"": 226, ""transitions"": 277}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_sparse,completion_projected,1,masks,6,6,1,1,,,2,189,189,246,,,,"{""choices"": 241, ""distinct_queries"": 22, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 2, ""states"": 189, ""states_before_compaction"": 189, ""transitions"": 246}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_sparse,completion_projected,1,metadata,6,6,1,1,,,2,189,189,246,,,,"{""choices"": 241, ""distinct_queries"": 22, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 2, ""states"": 189, ""states_before_compaction"": 189, ""transitions"": 246}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_sparse,completion_projected,1,structure,6,6,2,1,,,3,189,189,246,,,,"{""choices"": 241, ""distinct_queries"": 22, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 2, ""space_builds"": 3, ""states"": 189, ""states_before_compaction"": 189, ""transitions"": 246}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_sparse,completion_projected,1,restore,6,8,3,1,,,4,226,226,277,,,,"{""choices"": 270, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 3, ""space_builds"": 4, ""states"": 226, ""states_before_compaction"": 226, ""transitions"": 277}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,original,1,initial,8,8,1,1,,,1,27,266,53,,,,"{""choices"": 47, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 1, ""states"": 27, ""states_before_compaction"": 266, ""transitions"": 53}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,original,1,repeat,8,8,1,1,,,1,27,266,53,,,,"{""choices"": 47, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 1, ""states"": 27, ""states_before_compaction"": 266, ""transitions"": 53}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,original,1,counts,8,8,1,1,,,1,27,266,53,,,,"{""choices"": 47, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 1, ""states"": 27, ""states_before_compaction"": 266, ""transitions"": 53}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,original,1,masks,8,8,1,1,,,2,37,279,72,,,,"{""choices"": 66, ""distinct_queries"": 22, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 2, ""states"": 37, ""states_before_compaction"": 279, ""transitions"": 72}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,original,1,metadata,8,8,1,1,,,2,37,279,72,,,,"{""choices"": 66, ""distinct_queries"": 22, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 2, ""states"": 37, ""states_before_compaction"": 279, ""transitions"": 72}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,original,1,structure,8,8,2,1,,,3,37,279,72,,,,"{""choices"": 66, ""distinct_queries"": 22, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 2, ""space_builds"": 3, ""states"": 37, ""states_before_compaction"": 279, ""transitions"": 72}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,original,1,restore,8,8,3,1,,,4,27,266,53,,,,"{""choices"": 47, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 3, ""space_builds"": 4, ""states"": 27, ""states_before_compaction"": 266, ""transitions"": 53}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,completion_projected,1,initial,6,8,1,1,,,1,27,226,53,,,,"{""choices"": 47, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 1, ""states"": 27, ""states_before_compaction"": 226, ""transitions"": 53}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,completion_projected,1,repeat,6,8,1,1,,,1,27,226,53,,,,"{""choices"": 47, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 1, ""states"": 27, ""states_before_compaction"": 226, ""transitions"": 53}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,completion_projected,1,counts,6,8,1,1,,,1,27,226,53,,,,"{""choices"": 47, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 1, ""states"": 27, ""states_before_compaction"": 226, ""transitions"": 53}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,completion_projected,1,masks,6,6,1,1,,,2,27,189,50,,,,"{""choices"": 46, ""distinct_queries"": 22, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 2, ""states"": 27, ""states_before_compaction"": 189, ""transitions"": 50}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,completion_projected,1,metadata,6,6,1,1,,,2,27,189,50,,,,"{""choices"": 46, ""distinct_queries"": 22, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 1, ""space_builds"": 2, ""states"": 27, ""states_before_compaction"": 189, ""transitions"": 50}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,completion_projected,1,structure,6,6,2,1,,,3,27,189,50,,,,"{""choices"": 46, ""distinct_queries"": 22, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 2, ""space_builds"": 3, ""states"": 27, ""states_before_compaction"": 189, ""transitions"": 50}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,storm_compact,completion_projected,1,restore,6,8,3,1,,,4,27,226,53,,,,"{""choices"": 47, ""distinct_queries"": 20, ""infrastructure_builds"": 1, ""model_type"": ""MDP"", ""semantic_builds"": 3, ""space_builds"": 4, ""states"": 27, ""states_before_compaction"": 226, ""transitions"": 53}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,original,1,initial,8,8,1,0,,,,,,,,,,"{""evaluated_states"": 92, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,original,1,repeat,8,8,1,0,,,,,,,,,,"{""evaluated_states"": 92, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,original,1,counts,8,8,1,0,,,,,,,,,,"{""evaluated_states"": 92, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,original,1,masks,8,8,1,0,,,,,,,,,,"{""evaluated_states"": 104, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,original,1,metadata,8,8,1,0,,,,,,,,,,"{""evaluated_states"": 104, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,original,1,structure,8,8,2,0,,,,,,,,,,"{""evaluated_states"": 104, ""infrastructure_builds"": 0, ""semantic_builds"": 2}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,original,1,restore,8,8,3,0,,,,,,,,,,"{""evaluated_states"": 92, ""infrastructure_builds"": 0, ""semantic_builds"": 3}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,completion_projected,1,initial,6,8,1,0,,,,,,,,,,"{""evaluated_states"": 52, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,completion_projected,1,repeat,6,8,1,0,,,,,,,,,,"{""evaluated_states"": 52, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,completion_projected,1,counts,6,8,1,0,,,,,,,,,,"{""evaluated_states"": 52, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,completion_projected,1,masks,6,6,1,0,,,,,,,,,,"{""evaluated_states"": 88, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,completion_projected,1,metadata,6,6,1,0,,,,,,,,,,"{""evaluated_states"": 88, ""infrastructure_builds"": 0, ""semantic_builds"": 1}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,completion_projected,1,structure,6,6,2,0,,,,,,,,,,"{""evaluated_states"": 88, ""infrastructure_builds"": 0, ""semantic_builds"": 2}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_direct,completion_projected,1,restore,6,8,3,0,,,,,,,,,,"{""evaluated_states"": 52, ""infrastructure_builds"": 0, ""semantic_builds"": 3}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,original,1,initial,8,8,1,0,,,,,,,64,,,"{""circuit_nodes"": 30, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,original,1,repeat,8,8,1,0,,,,,,,64,,,"{""circuit_nodes"": 30, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,original,1,counts,8,8,1,0,,,,,,,64,,,"{""circuit_nodes"": 30, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,original,1,masks,8,8,1,0,,,,,,,64,,,"{""circuit_nodes"": 30, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,original,1,metadata,8,8,1,0,,,,,,,64,,,"{""circuit_nodes"": 30, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,original,1,structure,8,8,2,0,,,,,,,64,,,"{""circuit_nodes"": 30, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 2, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,original,1,restore,8,8,3,0,,,,,,,64,,,"{""circuit_nodes"": 30, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 3, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,completion_projected,1,initial,6,8,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,completion_projected,1,repeat,6,8,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,completion_projected,1,counts,6,8,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,completion_projected,1,masks,6,6,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,completion_projected,1,metadata,6,6,1,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 1, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,completion_projected,1,structure,6,6,2,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 2, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,ours_prepared,completion_projected,1,restore,6,8,3,0,,,,,,,64,,,"{""circuit_nodes"": 26, ""infrastructure_builds"": 0, ""prepared_states"": 64, ""semantic_builds"": 3, ""table_bytes"": 87}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,original,1,initial,8,8,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 24.0, ""cache_deletions"": 0.0, ""cache_hits"": 470.0, ""cache_insertions"": 639.0, ""cache_lookups"": 1082.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.03753662109375, ""expected_unique_used_fraction"": 0.04062277180378948, ""mem"": 8950216.0, ""n_nodes"": 82, ""n_reorderings"": 0, ""n_vars"": 8, ""peak_live_nodes"": 85, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 2304, ""unique_used_fraction"": 0.039496527777777776}, ""semantic_builds"": 1, ""variables"": 8}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,original,1,repeat,8,8,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 46.0, ""cache_deletions"": 0.0, ""cache_hits"": 866.0, ""cache_insertions"": 661.0, ""cache_lookups"": 1478.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.03753662109375, ""expected_unique_used_fraction"": 0.04062277180378948, ""mem"": 8950216.0, ""n_nodes"": 82, ""n_reorderings"": 0, ""n_vars"": 8, ""peak_live_nodes"": 85, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 2304, ""unique_used_fraction"": 0.039496527777777776}, ""semantic_builds"": 1, ""variables"": 8}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,original,1,counts,8,8,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 68.0, ""cache_deletions"": 0.0, ""cache_hits"": 1262.0, ""cache_insertions"": 683.0, ""cache_lookups"": 1874.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.03753662109375, ""expected_unique_used_fraction"": 0.04062277180378948, ""mem"": 8950216.0, ""n_nodes"": 82, ""n_reorderings"": 0, ""n_vars"": 8, ""peak_live_nodes"": 85, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 2304, ""unique_used_fraction"": 0.039496527777777776}, ""semantic_builds"": 1, ""variables"": 8}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,original,1,masks,8,8,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 148.0, ""cache_deletions"": 0.0, ""cache_hits"": 1575.0, ""cache_insertions"": 1296.0, ""cache_lookups"": 2723.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.070068359375, ""expected_unique_used_fraction"": 0.054857115150195535, ""mem"": 8950216.0, ""n_nodes"": 82, ""n_reorderings"": 0, ""n_vars"": 8, ""peak_live_nodes"": 103, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 2304, ""unique_used_fraction"": 0.051215277777777776}, ""semantic_builds"": 1, ""variables"": 8}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,original,1,metadata,8,8,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 225.0, ""cache_deletions"": 0.0, ""cache_hits"": 1828.0, ""cache_insertions"": 1373.0, ""cache_lookups"": 2976.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.070068359375, ""expected_unique_used_fraction"": 0.054857115150195535, ""mem"": 8950216.0, ""n_nodes"": 82, ""n_reorderings"": 0, ""n_vars"": 8, ""peak_live_nodes"": 103, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 2304, ""unique_used_fraction"": 0.051215277777777776}, ""semantic_builds"": 1, ""variables"": 8}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,original,1,structure,8,8,2,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 310.0, ""cache_deletions"": 0.0, ""cache_hits"": 2104.0, ""cache_insertions"": 1458.0, ""cache_lookups"": 3255.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.070068359375, ""expected_unique_used_fraction"": 0.054857115150195535, ""mem"": 8950216.0, ""n_nodes"": 82, ""n_reorderings"": 0, ""n_vars"": 8, ""peak_live_nodes"": 103, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 2304, ""unique_used_fraction"": 0.051215277777777776}, ""semantic_builds"": 2, ""variables"": 8}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,original,1,restore,8,8,3,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 338.0, ""cache_deletions"": 0.0, ""cache_hits"": 2523.0, ""cache_insertions"": 1486.0, ""cache_lookups"": 3675.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.070068359375, ""expected_unique_used_fraction"": 0.054857115150195535, ""mem"": 8950216.0, ""n_nodes"": 82, ""n_reorderings"": 0, ""n_vars"": 8, ""peak_live_nodes"": 103, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 2304, ""unique_used_fraction"": 0.051215277777777776}, ""semantic_builds"": 3, ""variables"": 8}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,completion_projected,1,initial,6,8,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 21.0, ""cache_deletions"": 0.0, ""cache_hits"": 383.0, ""cache_insertions"": 631.0, ""cache_lookups"": 989.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0372314453125, ""expected_unique_used_fraction"": 0.048907043916959436, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 81, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.046875}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,completion_projected,1,repeat,6,8,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 43.0, ""cache_deletions"": 0.0, ""cache_hits"": 691.0, ""cache_insertions"": 653.0, ""cache_lookups"": 1297.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0372314453125, ""expected_unique_used_fraction"": 0.048907043916959436, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 81, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.046875}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,completion_projected,1,counts,6,8,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 65.0, ""cache_deletions"": 0.0, ""cache_hits"": 999.0, ""cache_insertions"": 675.0, ""cache_lookups"": 1605.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.0372314453125, ""expected_unique_used_fraction"": 0.048907043916959436, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 81, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.046875}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,completion_projected,1,masks,6,6,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 92.0, ""cache_deletions"": 0.0, ""cache_hits"": 1209.0, ""cache_insertions"": 1085.0, ""cache_lookups"": 2203.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.06060791015625, ""expected_unique_used_fraction"": 0.06007224228504027, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 99, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.056361607142857144}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,completion_projected,1,metadata,6,6,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 114.0, ""cache_deletions"": 0.0, ""cache_hits"": 1363.0, ""cache_insertions"": 1107.0, ""cache_lookups"": 2357.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.06060791015625, ""expected_unique_used_fraction"": 0.06007224228504027, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 99, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.056361607142857144}, ""semantic_builds"": 1, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,completion_projected,1,structure,6,6,2,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 139.0, ""cache_deletions"": 0.0, ""cache_hits"": 1536.0, ""cache_insertions"": 1132.0, ""cache_lookups"": 2530.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.06060791015625, ""expected_unique_used_fraction"": 0.06007224228504027, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 99, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.056361607142857144}, ""semantic_builds"": 2, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_fixed,completion_projected,1,restore,6,8,3,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 164.0, ""cache_deletions"": 0.0, ""cache_hits"": 1863.0, ""cache_insertions"": 1157.0, ""cache_lookups"": 2857.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.06060791015625, ""expected_unique_used_fraction"": 0.06007224228504027, ""mem"": 8950216.0, ""n_nodes"": 78, ""n_reorderings"": 0, ""n_vars"": 6, ""peak_live_nodes"": 99, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 1792, ""unique_used_fraction"": 0.056361607142857144}, ""semantic_builds"": 3, ""variables"": 6}"
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/NC/0/read_user_timeline,cudd_sift,original,1,initial,8,8,1,1,,,,,,,,,,"{""infrastructure_builds"": 1, ""initial_cache_entries"": 16384, ""manager"": {""cache_collisions"": 72.0, ""cache_deletions"": 71.0, ""cache_hits"": 333.0, ""cache_insertions"": 378.0, ""cache_lookups"": 629.0, ""cache_size"": 16384, ""cache_used_fraction"": 0.01837158203125, ""expected_unique_used_fraction"": 0.03321478780762577, ""mem"": 8950216.0, ""n_nodes"": 51, ""n_reorderings"": 1, ""n_vars"": 8, ""peak_live_nodes"": 82, ""peak_nodes"": 1022, ""reordering_time"": 0.0, ""unique_size"": 2304, ""unique_used_fraction"": 0.03342013888888889}, ""semantic_builds"": 1, ""variables"": 8}"
