profile,placement,failure_law,repetition,method,test_requests,test_success_rate,prediction,signed_error,absolute_error,brier_score
opentelemetry_demo,colocated,ND,23,all_calibration_endpoint,946,0.7494714587737844,0.7081598667776853,-0.04131159199609913,0.04131159199609913,0.18947063889053217
opentelemetry_demo,colocated,ND,24,learner_state_only,950,0.7968421052631579,0.7244311004023392,-0.07241100486081875,0.07241100486081875,0.1671281181678898
opentelemetry_demo,colocated,ND,24,temporal_logit_lower,950,0.7968421052631579,0.724425953089468,-0.07241615217368991,0.07241615217368991,0.16712886363857932
opentelemetry_demo,colocated,ND,24,temporal_logit_midpoint,950,0.7968421052631579,0.7244276141894599,-0.07241449107369802,0.07241449107369802,0.167128623060399
opentelemetry_demo,colocated,ND,24,temporal_logit_upper,950,0.7968421052631579,0.724429004862637,-0.07241310040052096,0.07241310040052096,0.1671284216525522
opentelemetry_demo,colocated,ND,24,source_500ms_failover,950,0.7968421052631579,0.8939072405739072,0.09706513531074934,0.09706513531074934,0.1713064050358304
opentelemetry_demo,colocated,ND,24,matched_stable_endpoint,950,0.7968421052631579,0.7586393088552916,-0.03820279640786628,0.03820279640786628,0.16334421819631717
opentelemetry_demo,colocated,ND,24,all_calibration_endpoint,950,0.7968421052631579,0.7264779350541216,-0.07036417020903629,0.07036417020903629,0.16683588099214247
opentelemetry_demo,colocated,ND,25,learner_state_only,956,0.7332635983263598,0.7140507997862993,-0.019212798540060527,0.019212798540060527,0.19595722532357962
opentelemetry_demo,colocated,ND,25,temporal_logit_lower,956,0.7332635983263598,0.7140236839271208,-0.019239914399239,0.019239914399239,0.19595826800192873
opentelemetry_demo,colocated,ND,25,temporal_logit_midpoint,956,0.7332635983263598,0.7140234765691482,-0.01924012175721157,0.01924012175721157,0.19595827598107102
opentelemetry_demo,colocated,ND,25,temporal_logit_upper,956,0.7332635983263598,0.714023271238911,-0.019240327087448827,0.019240327087448827,0.19595828388227066
opentelemetry_demo,colocated,ND,25,source_500ms_failover,956,0.7332635983263598,0.8543247824327059,0.12106118410634614,0.12106118410634614,0.21024390399306936
opentelemetry_demo,colocated,ND,25,matched_stable_endpoint,956,0.7332635983263598,0.7446264073694985,0.011362809043138689,0.011362809043138689,0.19571720712518953
opentelemetry_demo,colocated,ND,25,all_calibration_endpoint,956,0.7332635983263598,0.7039966694421316,-0.029266928884228216,0.029266928884228216,0.19644464682215312
