profile,case_id,phase,representation,method,baseline,paired_rounds,other_over_ours,kernel_other_over_ours,min_ratio,max_ratio
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,agrum_conditioned,ours_direct,3,13.116605002936849,13.126115570925869,12.698503972846021,13.282173400616315
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,agrum_conditioned,ours_prepared,3,26.416472219060473,26.448146105488522,26.150301635019602,27.090415809915466
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,agrum_joint,ours_direct,3,7.746284533202537,7.751644318213955,7.362832446346995,7.774871224194746
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,agrum_joint,ours_prepared,3,15.600798386965641,15.618986468472906,15.307376402471343,15.707534756598042
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,storm_sparse,ours_direct,3,4.8572681453851105,4.860295573269123,4.631921988832599,4.86650164456953
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,storm_sparse,ours_prepared,3,9.78240093334851,9.793133904931304,9.581299842607615,9.881533521183966
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,storm_compact,ours_direct,3,4.385066105024339,4.38734248309847,4.319784469621278,4.472103970086406
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,original,storm_compact,ours_prepared,3,8.804799051599616,8.816272737218736,8.69992398250378,9.354902309208912
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,ours_direct,ours_prepared,3,1.710301655358647,2.0844560946016912,1.6531302647331272,1.951978015381229
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,ours_prepared,ours_direct,3,0.5846921780534101,0.4797414551401646,0.5123008518129729,0.6049130073614827
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,cudd_fixed,ours_direct,3,0.6566769203864242,0.5667918414153941,0.5351215665048331,0.6758014808163988
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,cudd_fixed,ours_prepared,3,1.1171878808890525,1.1579988814842959,1.0445455333737985,1.1231156239727196
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,cudd_sift,ours_direct,3,0.6498919771036005,0.5328686881411224,0.5263300693259853,0.6682671433416512
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,cudd_sift,ours_prepared,3,1.1047326395848343,1.1107413846181706,1.0273847241584013,1.1115113242445918
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,agrum_conditioned,ours_direct,3,7.650347331351883,9.738365589903198,6.438277046975463,7.749540009732296
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,agrum_conditioned,ours_prepared,3,12.810999127848712,20.03020662129843,12.567375252629683,13.084401704879731
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,agrum_joint,ours_direct,3,4.6423885310123465,5.769457650899282,3.8972603114201987,4.714082665535055
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,agrum_joint,ours_prepared,3,7.792992724849811,11.865899675029647,7.60736644811003,7.9398847894084135
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,storm_sparse,ours_direct,3,3.0258273299990184,3.692850921869672,2.656765297642479,3.099344790354213
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,storm_sparse,ours_prepared,3,5.175077491326756,7.697585610546712,5.1236206737774985,5.185947453025887
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,storm_compact,ours_direct,3,2.8375828938587397,3.423979323300227,2.333901254209859,2.84863657737749
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,masks,completion_projected,storm_compact,ours_prepared,3,4.70916733928852,6.899417605604364,4.555723938288321,4.853122720583982
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,ours_direct,ours_prepared,3,2.0953326904119898,2.0969064791338314,1.9904779701502238,2.1578170634157834
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,ours_prepared,ours_direct,3,0.47725118048121384,0.4768929897212535,0.46343131535766935,0.5023918953117219
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,cudd_fixed,ours_direct,3,0.6070301721674817,0.6065941271151128,0.5766456219401571,0.6973100234004186
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,cudd_fixed,ours_prepared,3,1.244295762566478,1.2444204791495035,1.2082801849158697,1.461096487382847
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,cudd_sift,ours_direct,3,0.594245795125708,0.5938985520444404,0.5927755672279842,0.6236122109112876
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,cudd_sift,ours_prepared,3,1.2420620240903055,1.2422437127389845,1.241286367735593,1.2822737165853326
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,agrum_conditioned,ours_direct,3,9.523427462274096,9.529360042074948,9.368768361452037,9.586248030564013
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,agrum_conditioned,ours_prepared,3,19.954748886470213,19.982176814225998,19.081215521233638,20.21608823353114
