profile,case_id,phase,method,paired_rounds,original_over_projected,kernel_original_over_projected
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,counts,agrum_joint,3,0.8349808470210187,0.9827518047233077
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,counts,storm_sparse,3,0.5767554334845951,0.9117595105422895
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,counts,storm_compact,3,0.6066596430406419,0.9812952844247272
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,ours_direct,3,0.6870836990757474,1.0233237112314972
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,ours_prepared,3,0.5727251232243866,0.8721905517620608
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,cudd_fixed,3,0.44158776834221214,0.5915630191729154
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,cudd_sift,3,0.4690735379676296,0.63909309087347
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,agrum_conditioned,3,1.0369547335913167,1.1119208960928926
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,agrum_joint,3,1.0982152655080708,1.1670886095773862
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,storm_sparse,3,0.9325188767617822,1.011933521429474
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,masks,storm_compact,3,0.9354173849822658,1.0094939482960024
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,ours_direct,3,0.6443511151918253,0.965541393277433
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,ours_prepared,3,0.6260370488049667,1.0209620914168622
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,cudd_fixed,3,0.5816649203343561,0.9427027109794284
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,cudd_sift,3,0.5835609462524883,0.9659286071854903
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,agrum_conditioned,3,0.9514669353297782,1.048899992971201
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,agrum_joint,3,0.8503363184394193,1.015480051820821
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,storm_sparse,3,0.7186916558954474,0.9946396367821508
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,metadata,storm_compact,3,0.6905680020273556,0.9595796861031567
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,ours_direct,3,0.7018110166489551,1.0482193591014206
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,ours_prepared,3,0.8500305530616216,1.1401841715263663
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,cudd_fixed,3,1.0109500554666362,1.4940901785985021
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,cudd_sift,3,1.1178597021037007,1.4949688014262206
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,agrum_conditioned,3,1.0888290432774608,1.135847278719732
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,agrum_joint,3,1.121119700660101,1.1643414703794182
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,storm_sparse,3,0.8586624666828204,1.0200032666237522
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,structure,storm_compact,3,0.8734270655641145,1.0237369223489827
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,ours_direct,3,0.6687974723785954,1.0182798271453564
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,ours_prepared,3,0.8174761237385711,1.0908010112496829
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,cudd_fixed,3,0.7082045371195054,1.0649413161018066
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,cudd_sift,3,0.8185931040142803,1.1199767144895967
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,agrum_conditioned,3,1.0998991212864513,1.1515438101800939
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,agrum_joint,3,1.1460299735441046,1.196229918851327
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,storm_sparse,3,0.8622740296113763,1.107520440073848
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--list_vets,restore,storm_compact,3,0.8311068834154048,1.0050482781715688
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,ours_direct,3,1.0136609021816367,1.164354005514296
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,ours_prepared,3,0.980606936714983,1.1014310741552897
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,cudd_fixed,3,0.9920440397305186,1.0463142053202115
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,cudd_sift,3,0.9840769047157807,1.0369137018483445
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,agrum_conditioned,3,1.1636587001345489,1.180053933009155
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,agrum_joint,3,1.1396656566140209,1.1688190682455535
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,storm_sparse,3,1.0926145612147768,1.1378636680872685
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,initial,storm_compact,3,1.046977403080259,1.101271105828818
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,ours_direct,3,1.0514493117445445,1.2104019950475053
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,ours_prepared,3,0.8241473542580091,1.0062587891558314
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,cudd_fixed,3,0.8977584561175889,1.082838241904278
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,cudd_sift,3,0.8877488564991677,1.0632666067854601
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,agrum_conditioned,3,1.11596509275707,1.1286551180726991
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,agrum_joint,3,0.9688760877895396,1.006759032060571
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,storm_sparse,3,1.0621002978140046,1.1646341208974884
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,repeat,storm_compact,3,0.7760869529054999,0.9959670112025084
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,ours_direct,3,1.0303294388169661,1.1725012269526256
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,ours_prepared,3,0.833771542606112,1.0204677703232758
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,cudd_fixed,3,0.8988932220260445,1.0704107788172432
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,cudd_sift,3,0.8981560788880842,1.0739626610072337
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,agrum_conditioned,3,1.1212758918888264,1.1345877684404508
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,agrum_joint,3,0.9538554076158801,0.9894311333317342
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,storm_sparse,3,1.0558331300452188,1.1453019619502893
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,counts,storm_compact,3,0.8668741145355289,1.0281968868000895
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,ours_direct,3,1.027683374881256,1.163000463813086
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,ours_prepared,3,0.7989727425406867,0.9833079797707273
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,cudd_fixed,3,0.8985318416164647,1.0839806540979091
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,cudd_sift,3,0.9361241229971069,1.1110213105833036
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,agrum_conditioned,3,1.184435950357965,1.1977279767047795
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,agrum_joint,3,1.1346697087054347,1.159099941157241
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,storm_sparse,3,1.1300807159227753,1.1893287647532058
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,masks,storm_compact,3,1.089718561082802,1.1658094275835014
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,ours_direct,3,1.0103079168899771,1.1455636168211742
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,ours_prepared,3,0.8194609798987502,1.008803335055074
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,cudd_fixed,3,0.9061590580458583,1.0867267606751154
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,cudd_sift,3,0.9203330495602587,1.0982620910097847
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,agrum_conditioned,3,1.1382218048552515,1.152084497981277
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,agrum_joint,3,0.9607137637959354,0.998759851204436
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,storm_sparse,3,1.0775249241154679,1.1884114981366365
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,metadata,storm_compact,3,0.8247541648986219,1.0253430245745412
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,ours_direct,3,1.0344541464216135,1.1711088854788125
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,ours_prepared,3,1.0038977442177262,1.1212534731744883
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,cudd_fixed,3,0.90233543985761,1.0767171934284059
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,cudd_sift,3,0.9880671421082305,1.136857414605968
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,agrum_conditioned,3,1.2048955217758164,1.2166490050929757
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,agrum_joint,3,1.1698344202081117,1.18926601274465
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,storm_sparse,3,1.1218360469276267,1.1840043063922947
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,structure,storm_compact,3,1.0344675797158318,1.094947625468223
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,ours_direct,3,1.0402290171821216,1.1935218546099056
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,ours_prepared,3,0.9927588134057789,1.1002413020805664
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,cudd_fixed,3,0.8911918234683688,1.0543860543823453
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,cudd_sift,3,0.9477115661301226,1.0938535129665987
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,agrum_conditioned,3,1.1839818971755995,1.1947147962460032
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,agrum_joint,3,1.1710106186390257,1.1913645535806021
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,storm_sparse,3,1.2882321404301353,1.3569403437730498
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NC--r0--owner_details_with_visits,restore,storm_compact,3,1.0671945040130622,1.146848977030232
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,ours_direct,3,0.9798228257979416,1.1091921411536003
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,ours_prepared,3,0.9395041295261632,1.0349618629012332
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,cudd_fixed,3,0.9666490403484791,1.0153269863150034
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,cudd_sift,3,0.9822554641911845,1.0333123581526407
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,agrum_conditioned,3,1.0886290155582774,1.0995063804983498
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,agrum_joint,3,1.0506982004315348,1.0721241958005414
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,storm_sparse,3,1.0442246446314956,1.0839665717552447
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,initial,storm_compact,3,1.0179960577648672,1.066823285923356
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,ours_direct,3,1.0038077773027214,1.1213224081960438
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,ours_prepared,3,0.8490913128320408,1.0032855349904066
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,cudd_fixed,3,0.9059169875382578,1.0436144037725004
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,cudd_sift,3,0.8939477347163219,1.0213171631078104
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,agrum_conditioned,3,1.0186522024722862,1.0275663837214974
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,agrum_joint,3,0.9621078146203915,0.9900813947228028
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,storm_sparse,3,1.0138492232074354,1.100831035719444
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,repeat,storm_compact,3,0.8319933968573103,1.030129851066838
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,ours_direct,3,0.9944697457493025,1.1082153357676192
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,ours_prepared,3,0.8293583769381687,0.9700477440354824
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,cudd_fixed,3,0.90480657297804,1.034129002828209
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,cudd_sift,3,0.9079169916349344,1.0331829195442086
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,agrum_conditioned,3,1.035473252332366,1.0446609420633781
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,agrum_joint,3,0.9663890532177679,0.9935557844381636
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,storm_sparse,3,0.9959649095045817,1.0702486359946384
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,counts,storm_compact,3,0.8580018533723065,1.0172477783437512
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,ours_direct,3,1.0045699580063225,1.1260128864729508
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,ours_prepared,3,0.8526010763497278,1.0075684412127626
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,cudd_fixed,3,0.9293898372856434,1.0671562061014859
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,cudd_sift,3,0.9319304232307919,1.0696122383627842
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,agrum_conditioned,3,1.063175993217864,1.0716667206070396
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,agrum_joint,3,1.0527573401372088,1.0706734090208159
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,storm_sparse,3,1.05275953791833,1.100532937010698
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,masks,storm_compact,3,1.0399571941036385,1.1120328785774938
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,ours_direct,3,0.9956523295715645,1.1124503583517191
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,ours_prepared,3,0.835129893886704,0.9847582643693152
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,cudd_fixed,3,0.9004887322776647,1.040109965925945
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,cudd_sift,3,0.9104843448958186,1.0491121761742748
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,agrum_conditioned,3,1.0368515075048357,1.046593204636244
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,agrum_joint,3,0.9497230165401417,0.977687365998949
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,storm_sparse,3,0.9953387290514754,1.08074484456498
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,metadata,storm_compact,3,0.4616900719493521,0.5149683570967168
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,ours_direct,3,1.0072957278614485,1.1234163060509346
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,ours_prepared,3,0.9438915989254091,1.034407108713089
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,cudd_fixed,3,0.8995377178775976,1.0305007190110504
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,cudd_sift,3,0.9495106598786638,1.0705060418187629
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,agrum_conditioned,3,1.080598499727283,1.0903882959788092
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,agrum_joint,3,1.0737328555460584,1.0887575167790917
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,storm_sparse,3,1.0410157883401778,1.0827652073624507
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,structure,storm_compact,3,1.1857163196487521,1.2664754276842096
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,ours_direct,3,1.0166748200139832,1.1408519960450971
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,ours_prepared,3,0.9497626641842141,1.0403763117873306
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,cudd_fixed,3,0.9011324025351506,1.0354287030211038
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,cudd_sift,3,0.9262360686822431,1.0384400757676802
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,agrum_conditioned,3,1.0680142520604927,1.0761495338543186
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,agrum_joint,3,1.0627638597996167,1.078381949483025
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,storm_sparse,3,1.0585555019083595,1.112214301982162
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--create_visit,restore,storm_compact,3,1.0346662846057564,1.1052575654470638
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,ours_direct,3,0.8170437961375518,1.476281735931384
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,ours_prepared,3,0.8556147561242576,1.3203234184126698
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,cudd_fixed,3,0.9547269307762601,0.9765146818678467
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,cudd_sift,3,0.9980807976169587,1.0185645367174274
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,agrum_conditioned,3,1.219843293690488,1.2677213497365385
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,agrum_joint,3,1.2227703917758024,1.2682556588094849
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,storm_sparse,3,0.9559977466284856,1.0580314682023133
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,initial,storm_compact,3,0.9249606961216403,1.0192966767874225
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,ours_direct,3,0.6727435696968261,1.013937851091748
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,ours_prepared,3,0.6635264494562504,1.031177052151704
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,cudd_fixed,3,0.626471562933973,0.9842815747592145
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,cudd_sift,3,0.6693076043429967,1.0505584756898818
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,agrum_conditioned,3,1.0003977013549352,1.117337247785599
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,agrum_joint,3,0.8230068995412347,0.9930384400136071
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,storm_sparse,3,0.5931780436911809,0.949160438032331
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,repeat,storm_compact,3,0.5845014982985424,0.9358986821457833
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,ours_direct,3,0.669190069895525,1.0155596051024292
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,ours_prepared,3,0.6334492596489133,0.9993883656836303
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,cudd_fixed,3,0.6153496151431785,0.9793043551940349
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,cudd_sift,3,0.6312160156009803,1.0066664274694126
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,agrum_conditioned,3,1.000688390814763,1.1153500075540719
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,agrum_joint,3,0.8017703761341058,0.9531060412632493
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,storm_sparse,3,0.5862823700706256,0.9808124041023984
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,counts,storm_compact,3,0.6316779603043273,1.0474154076663753
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,ours_direct,3,0.6526897041668517,0.9978011632156285
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,ours_prepared,3,0.6333582816714445,1.0379611477455
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,cudd_fixed,3,0.45880632266860394,0.6485395177297233
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,cudd_sift,3,0.46905637455013355,0.6627169304200746
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,agrum_conditioned,3,1.182157576361884,1.2794988973257788
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,agrum_joint,3,1.1647923809357534,1.2455801487628775
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,storm_sparse,3,0.9342343263089692,1.020013841151196
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,masks,storm_compact,3,0.9480642026981576,1.0309781835186955
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,ours_direct,3,0.640621989125244,0.9847249324769646
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,ours_prepared,3,0.630455432387031,1.0532400866534803
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,cudd_fixed,3,0.6090069710747712,1.0208111964540514
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,cudd_sift,3,0.6032427126763861,1.010453991076231
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,agrum_conditioned,3,1.015724115205112,1.1408303406611848
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,agrum_joint,3,0.8009464842812575,0.9762181069669412
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,storm_sparse,3,0.6956193948055251,1.0212067118886112
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,metadata,storm_compact,3,0.6940427752363331,0.9934423664543681
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,ours_direct,3,0.7007557213909881,1.0781178562357125
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,ours_prepared,3,0.7753618919765239,1.0530100045149013
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,cudd_fixed,3,0.9621646352622525,1.419233850017319
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,cudd_sift,3,1.084030146669458,1.4957720345727137
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,agrum_conditioned,3,1.2725640689244262,1.336522950479396
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,agrum_joint,3,1.2340168469184618,1.2883932907646336
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,storm_sparse,3,0.9088923672644095,1.090873374108008
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,structure,storm_compact,3,0.8991253238098555,1.0748885626057585
spring_petclinic_microservices,spring_petclinic_microservices--colocated--NCD--r0--list_owners,restore,ours_direct,3,0.6350785972856753,1.0005306466105832
