profile,case_id,method,representation,round,phase,status,total_ms,kernel_ms,cpu_ms,conversion_ms,key_check_ms,construction_ms,update_ms,query_including_update_ms,inference_ms,reconstructed,error
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift,completion_projected,0,metadata,qualified,0.230483,0.148371,0.231718,0.082112,0.03469,0.0,0.0,0.11261,0.11261,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift,completion_projected,0,structure,qualified,0.308786,0.228585,0.309978,0.080201,0.02219,0.095586,0.0,0.109674,0.109674,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,cudd_sift,completion_projected,0,restore,qualified,0.29873,0.222581,0.299939,0.076149,0.01954,0.081223,0.0,0.120689,0.120689,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,original,0,initial,qualified,2.668118,2.66728,2.67378,0.000838,0.042689,1.39665,0.001571,1.225981,1.22441,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,original,0,repeat,qualified,0.820908,0.818179,0.822675,0.002729,0.028892,0.0,0.002059,0.78785,0.785791,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,original,0,counts,qualified,0.780113,0.777311,0.781518,0.002802,0.025436,0.0,0.001711,0.75055,0.748839,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,original,0,masks,qualified,1.265138,1.264368,1.267033,0.00077,0.029405,0.0,0.2751,1.233677,0.958577,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,original,0,metadata,qualified,0.816505,0.815628,0.818197,0.000877,0.025584,0.0,0.001562,0.788668,0.787106,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,original,0,structure,qualified,2.162243,2.161424,2.164033,0.000819,0.026189,1.154338,0.000985,0.97925,0.978265,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,original,0,restore,qualified,2.105029,2.104174,2.107096,0.000855,0.02525,1.139204,0.000976,0.938191,0.937215,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,completion_projected,0,initial,qualified,2.443173,2.356007,2.448778,0.087166,0.04014,1.204745,0.001761,1.109106,1.107345,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,completion_projected,0,repeat,qualified,0.865249,0.780862,0.866961,0.084387,0.028762,0.0,0.001855,0.750829,0.748974,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,completion_projected,0,counts,qualified,0.799243,0.720662,0.800664,0.078581,0.024376,0.0,0.001527,0.695046,0.693519,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,completion_projected,0,masks,qualified,1.235097,1.152715,1.222362,0.082382,0.024744,0.0,0.222099,1.126526,0.904427,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,completion_projected,0,metadata,qualified,0.832603,0.748228,0.834174,0.084375,0.02471,0.0,0.001517,0.722105,0.720588,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,completion_projected,0,structure,qualified,1.956154,1.87493,1.957817,0.081224,0.024487,0.953379,0.001068,0.895553,0.894485,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_conditioned,completion_projected,0,restore,qualified,1.908781,1.823951,1.910737,0.08483,0.023952,0.938657,0.00103,0.859651,0.858621,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,original,0,initial,qualified,2.867886,2.86685,2.873244,0.001036,0.041926,1.396526,0.001515,1.426375,1.42486,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,original,0,repeat,qualified,0.43853,0.435689,0.439817,0.002841,0.028645,0.0,0.002113,0.405749,0.403636,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,original,0,counts,qualified,0.440499,0.438122,0.441774,0.002377,0.02361,0.0,0.001538,0.413356,0.411818,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,original,0,masks,qualified,1.483136,1.482499,1.48505,0.000637,0.023628,0.0,0.285015,1.457646,1.172631,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,original,0,metadata,qualified,0.414245,0.413436,0.415469,0.000809,0.026355,0.0,0.001617,0.386033,0.384416,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,original,0,structure,qualified,2.322068,2.32139,2.324211,0.000678,0.024029,1.175634,0.001154,1.119885,1.118731,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,original,0,restore,qualified,2.357521,2.356572,2.359559,0.000949,0.026053,1.192495,0.00115,1.136143,1.134993,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,completion_projected,0,initial,qualified,2.612283,2.516772,2.618495,0.095511,0.041775,1.301927,0.001722,1.171043,1.169321,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,completion_projected,0,repeat,qualified,0.536727,0.450941,0.538239,0.085786,0.028591,0.0,0.002087,0.420997,0.41891,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,completion_projected,0,counts,qualified,0.511015,0.433849,0.512195,0.077166,0.02396,0.0,0.001542,0.40883,0.407288,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,completion_projected,0,masks,qualified,1.367646,1.287561,1.369419,0.080085,0.02258,0.0,0.229677,1.263732,1.034055,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,completion_projected,0,metadata,qualified,0.507517,0.421479,0.508821,0.086038,0.025575,0.0,0.001554,0.394548,0.392994,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,completion_projected,0,structure,qualified,2.102717,2.023011,2.104618,0.079706,0.024562,0.983067,0.001055,1.013804,1.012749,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,agrum_joint,completion_projected,0,restore,qualified,2.108721,2.012907,2.110959,0.095814,0.02587,0.945388,0.001102,1.039674,1.038572,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,original,0,initial,qualified,0.926681,0.925578,0.931147,0.001103,0.048446,0.598244,0.001578,0.276819,0.275241,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,original,0,repeat,qualified,0.14158,0.13889,0.143195,0.00269,0.027242,0.0,0.001449,0.110399,0.10895,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,original,0,counts,qualified,0.115668,0.113399,0.116744,0.002269,0.021984,0.0,0.001174,0.090328,0.089154,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,original,0,masks,qualified,0.937969,0.937362,0.9398,0.000607,0.022462,0.0,0.665694,0.913701,0.248007,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,original,0,metadata,qualified,0.233447,0.232611,0.235064,0.000836,0.025118,0.0,0.001684,0.206389,0.204705,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,original,0,structure,qualified,0.428977,0.428359,0.430761,0.000618,0.02348,0.202719,0.001206,0.200927,0.199721,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,original,0,restore,qualified,0.281125,0.2804,0.282515,0.000725,0.021201,0.16548,0.001076,0.092559,0.091483,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,completion_projected,0,initial,qualified,0.999484,0.912644,1.004917,0.08684,0.045192,0.606137,0.00198,0.259284,0.257304,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,completion_projected,0,repeat,qualified,0.217814,0.134394,0.219458,0.08342,0.026961,0.0,0.001557,0.106144,0.104587,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,completion_projected,0,counts,qualified,0.20198,0.125183,0.203326,0.076797,0.023086,0.0,0.001204,0.101036,0.099832,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,completion_projected,0,masks,qualified,1.046045,0.967322,1.047787,0.078723,0.021211,0.0,0.688495,0.944879,0.256384,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,completion_projected,0,metadata,qualified,0.313776,0.225046,0.315346,0.08873,0.025406,0.0,0.001638,0.198392,0.196754,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,completion_projected,0,structure,qualified,0.504216,0.422467,0.505853,0.081749,0.026899,0.192825,0.001105,0.2015,0.200395,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,storm_sparse,completion_projected,0,restore,qualified,0.375295,0.298061,0.376744,0.077234,0.0211,0.159846,0.00097,0.115897,0.114927,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_compact,completion_projected,0,initial,qualified,5.053555,4.815341,5.058251,0.238214,0.062786,3.563642,0.003382,1.186295,1.182913,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_compact,completion_projected,0,repeat,qualified,1.177925,0.946361,1.180274,0.231564,0.041672,0.0,0.003036,0.903098,0.900062,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_compact,completion_projected,0,counts,qualified,1.276928,1.040834,1.278692,0.236094,0.037876,0.0,0.141847,1.001502,0.859655,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_compact,completion_projected,0,masks,qualified,3.286342,3.069083,3.288369,0.217259,0.039788,0.0,2.169227,3.027687,0.85846,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_compact,completion_projected,0,metadata,qualified,1.133206,0.888143,1.134933,0.245063,0.041095,0.0,0.00329,0.845581,0.842291,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_compact,completion_projected,0,structure,qualified,3.828803,3.605515,3.830748,0.223288,0.041278,2.700904,0.00252,0.861714,0.859194,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,storm_compact,completion_projected,0,restore,qualified,3.135788,2.914544,3.137898,0.221244,0.037269,2.017134,0.002443,0.858552,0.856109,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,original,0,initial,qualified,1.949523,1.94872,1.953652,0.000803,0.054865,0.002923,0.0,1.889433,1.889433,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,original,0,repeat,qualified,1.793187,1.789158,1.794407,0.004029,0.038936,0.0,0.0,1.749118,1.749118,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,original,0,counts,qualified,1.776197,1.772792,1.777277,0.003405,0.03549,0.0,0.0,1.736297,1.736297,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,original,0,masks,qualified,1.879706,1.879075,1.880665,0.000631,0.037056,0.0,0.0,1.84097,1.84097,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,original,0,metadata,qualified,1.882149,1.881438,1.883172,0.000711,0.0344,0.0,0.0,1.846061,1.846061,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,original,0,structure,qualified,1.910803,1.910154,1.911775,0.000649,0.035423,0.000867,0.0,1.872878,1.872878,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,original,0,restore,qualified,1.795281,1.794607,1.79616,0.000674,0.03281,0.000676,0.0,1.76013,1.76013,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,completion_projected,0,initial,qualified,1.923902,1.685834,1.928017,0.238068,0.053702,0.002626,0.0,1.628007,1.628007,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,completion_projected,0,repeat,qualified,1.791206,1.576352,1.792673,0.214854,0.073713,0.0,0.0,1.501321,1.501321,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,completion_projected,0,counts,qualified,1.745122,1.524297,1.746518,0.220825,0.034373,0.0,0.0,1.488752,1.488752,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,completion_projected,0,masks,qualified,1.918341,1.684599,1.920033,0.233742,0.041396,0.0,0.0,1.641846,1.641846,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,completion_projected,0,metadata,qualified,1.840304,1.621478,1.841513,0.218826,0.031313,0.0,0.0,1.589044,1.589044,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,completion_projected,0,structure,qualified,1.920519,1.6684,1.92201,0.252119,0.035855,0.001022,0.0,1.630424,1.630424,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_direct,completion_projected,0,restore,qualified,1.752364,1.54219,1.753587,0.210174,0.030468,0.000923,0.0,1.509648,1.509648,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,original,0,initial,qualified,2.279487,2.27874,2.283793,0.000747,0.055245,1.202132,0.0,1.019708,1.019708,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,original,0,repeat,qualified,0.980963,0.976832,0.98207,0.004131,0.040822,0.0,0.0,0.934906,0.934906,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,original,0,counts,qualified,0.974276,0.970994,0.975229,0.003282,0.033713,0.0,0.0,0.936254,0.936254,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,original,0,masks,qualified,0.974978,0.974352,0.975937,0.000626,0.033591,0.0,0.0,0.939719,0.939719,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,original,0,metadata,qualified,0.965968,0.965334,0.966768,0.000634,0.034359,0.0,0.0,0.930075,0.930075,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,original,0,structure,qualified,2.163666,2.163117,2.164743,0.000549,0.03203,1.171589,0.0,0.958377,0.958377,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,original,0,restore,qualified,2.067031,2.066379,2.068004,0.000652,0.030841,1.099067,0.0,0.935344,0.935344,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,completion_projected,0,initial,qualified,2.347519,2.091467,2.352483,0.256052,0.055834,1.042081,0.0,0.991381,0.991381,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,completion_projected,0,repeat,qualified,1.171926,0.959622,1.173213,0.212304,0.037082,0.0,0.0,0.921205,0.921205,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,completion_projected,0,counts,qualified,1.171552,0.952447,1.172552,0.219105,0.033491,0.0,0.0,0.917639,0.917639,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,completion_projected,0,masks,qualified,1.20084,0.962368,1.201863,0.238472,0.035533,0.0,0.0,0.925686,0.925686,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,completion_projected,0,metadata,qualified,1.155538,0.945644,1.156405,0.209894,0.031361,0.0,0.0,0.913213,0.913213,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,completion_projected,0,structure,qualified,2.161666,1.936515,2.162831,0.225151,0.034197,0.974895,0.0,0.92618,0.92618,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,ours_prepared,completion_projected,0,restore,qualified,2.11595,1.90423,2.116933,0.21172,0.031879,0.955527,0.0,0.915668,0.915668,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,original,0,initial,qualified,5.838027,5.836901,5.843741,0.001126,0.058844,4.369215,0.0,1.406818,1.406818,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,original,0,repeat,qualified,1.242646,1.237285,1.244298,0.005361,0.04345,0.0,0.0,1.192453,1.192453,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,original,0,counts,qualified,1.306458,1.302473,1.252507,0.003985,0.035599,0.0,0.0,1.265711,1.265711,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,original,0,masks,qualified,1.256609,1.255737,1.257806,0.000872,0.035354,0.0,0.0,1.219225,1.219225,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,original,0,metadata,qualified,1.244286,1.243529,1.245409,0.000757,0.033073,0.0,0.0,1.209374,1.209374,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,original,0,structure,qualified,1.292653,1.292018,1.293992,0.000635,0.036131,0.060581,0.0,1.194197,1.194197,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,original,0,restore,qualified,1.264838,1.264086,1.266282,0.000752,0.03339,0.047775,0.0,1.18173,1.18173,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,completion_projected,0,initial,qualified,6.012515,5.700515,6.01829,0.312,0.056686,4.389882,0.0,1.252037,1.252037,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,completion_projected,0,repeat,qualified,1.397846,1.157528,1.399462,0.240318,0.043068,0.0,0.0,1.113057,1.113057,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,completion_projected,0,counts,qualified,1.37315,1.159003,1.374675,0.214147,0.035402,0.0,0.0,1.122394,1.122394,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,completion_projected,0,masks,qualified,1.378402,1.162536,1.379807,0.215866,0.035294,0.0,0.0,1.126028,1.126028,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,completion_projected,0,metadata,qualified,1.34982,1.133678,1.35085,0.216142,0.032797,0.0,0.0,1.099624,1.099624,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,completion_projected,0,structure,qualified,1.486584,1.272321,1.488042,0.214263,0.03227,0.091382,0.0,1.147425,1.147425,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_fixed,completion_projected,0,restore,qualified,1.401883,1.176612,1.403514,0.225271,0.033255,0.04461,0.0,1.09755,1.09755,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,original,0,initial,qualified,6.241186,6.240185,6.247869,0.001001,0.062858,4.687957,0.0,1.48727,1.48727,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,original,0,repeat,qualified,1.302848,1.298349,1.304543,0.004499,0.04151,0.0,0.0,1.255515,1.255515,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,original,0,counts,qualified,1.291411,1.28665,1.292741,0.004761,0.037693,0.0,0.0,1.247722,1.247722,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,original,0,masks,qualified,1.316335,1.3155,1.317438,0.000835,0.035765,0.0,0.0,1.278559,1.278559,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,original,0,metadata,qualified,1.294038,1.293303,1.295157,0.000735,0.032901,0.0,0.0,1.259273,1.259273,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,original,0,structure,qualified,1.650395,1.649594,1.652219,0.000801,0.038532,0.317443,0.0,1.292082,1.292082,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,original,0,restore,qualified,1.602234,1.601459,1.603676,0.000775,0.037047,0.29666,0.0,1.266508,1.266508,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,completion_projected,0,initial,qualified,6.220618,5.903837,6.22632,0.316781,0.057463,4.546094,0.0,1.298024,1.298024,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,completion_projected,0,repeat,qualified,1.453258,1.224512,1.454799,0.228746,0.041615,0.0,0.0,1.181501,1.181501,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,completion_projected,0,counts,qualified,1.429794,1.215025,1.431266,0.214769,0.03605,0.0,0.0,1.177736,1.177736,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,completion_projected,0,masks,qualified,1.407006,1.189359,1.40824,0.217647,0.036364,0.0,0.0,1.151716,1.151716,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,completion_projected,0,metadata,qualified,1.398964,1.170316,1.400208,0.228648,0.032124,0.0,0.0,1.136935,1.136935,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,completion_projected,0,structure,qualified,1.694922,1.475395,1.69636,0.219527,0.034723,0.240808,0.0,1.198353,1.198353,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,cudd_sift,completion_projected,0,restore,qualified,1.657393,1.433356,1.658671,0.224037,0.035743,0.208602,0.0,1.187533,1.187533,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,original,0,initial,qualified,32.611456,32.610654,32.617961,0.000802,0.06502,7.69814,0.003073,24.845133,24.84206,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,original,0,repeat,qualified,24.925802,24.920174,24.929538,0.005628,0.046004,0.0,0.003666,24.872455,24.868789,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,original,0,counts,qualified,23.880199,23.87332,23.884121,0.006879,0.045909,0.0,0.004284,23.825582,23.821298,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,original,0,masks,qualified,28.955856,28.954719,28.948079,0.001137,0.04676,0.0,4.137511,28.905976,24.768465,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,original,0,metadata,qualified,23.761764,23.760571,23.76429,0.001193,0.047245,0.0,0.003666,23.711473,23.707807,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,original,0,structure,qualified,32.107165,32.10569,32.110231,0.001475,0.054397,7.823531,0.002449,24.225303,24.222854,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,original,0,restore,qualified,31.840248,31.839168,31.84314,0.00108,0.045044,7.756141,0.002279,24.036044,24.033765,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,completion_projected,0,initial,qualified,27.88081,27.54841,27.887123,0.3324,0.070908,5.524276,0.002984,21.950567,21.947583,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,completion_projected,0,repeat,qualified,20.896451,20.64824,20.899271,0.248211,0.044488,0.0,0.004307,20.602037,20.59773,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,completion_projected,0,counts,qualified,20.783429,20.553901,20.785827,0.229528,0.041403,0.0,0.00336,20.51065,20.50729,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,completion_projected,0,masks,qualified,23.793277,23.566123,23.795322,0.227154,0.043479,0.0,2.561925,23.521081,20.959156,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,completion_projected,0,metadata,qualified,20.841188,20.615576,20.843364,0.225612,0.040051,0.0,0.002591,20.573983,20.571392,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,completion_projected,0,structure,qualified,26.643877,26.404501,26.634288,0.239376,0.040885,5.430279,0.002136,20.931265,20.929129,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_conditioned,completion_projected,0,restore,qualified,26.766902,26.522597,26.769309,0.244305,0.038592,5.393143,0.002141,21.088741,21.0866,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_joint,original,0,initial,qualified,16.29404,16.292928,16.300701,0.001112,0.062872,7.771131,0.003349,8.456732,8.453383,True,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_joint,original,0,repeat,qualified,6.255995,6.250743,6.258062,0.005252,0.055694,0.0,0.003715,6.193592,6.189877,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_joint,original,0,counts,qualified,6.093796,6.088745,6.09557,0.005051,0.039986,0.0,0.003574,6.047552,6.043978,False,
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--owner_details_with_visits,agrum_joint,original,0,masks,qualified,12.310165,12.309034,12.312296,0.001131,0.037894,0.0,4.131607,12.269737,8.13813,False,
