profile,representation,phase,method,planned,qualified,failed,total_median_ms,kernel_median_ms,cpu_median_ms,conversion_median_ms,key_check_median_ms,construction_median_ms,update_median_ms,query_including_update_median_ms,inference_median_ms,reconstructed_records,over_ours_direct,pairs_ours_direct,over_ours_prepared,pairs_ours_prepared
deathstarbench_social_network,completion_projected,initial,cudd_fixed,66,66,0,4.177951999999999,4.0097819999999995,4.1846345,0.1869655,0.0627675,3.425991,0.0,0.5757245,0.5757245,66,4.269769858964126,22,2.2147699751731134,22
deathstarbench_social_network,completion_projected,initial,cudd_sift,66,66,0,4.502592,4.216559,4.508599,0.18781199999999998,0.06122,3.5728795,0.0,0.559544,0.559544,66,4.811644366169764,22,2.409556535535267,22
deathstarbench_social_network,completion_projected,initial,agrum_conditioned,66,66,0,13.5536985,13.149797,13.547447,0.16796450000000002,0.054367,4.7274655,0.0024844999999999997,8.3489085,8.346504,66,11.526548317465501,22,6.642143377228599,22
deathstarbench_social_network,completion_projected,initial,agrum_joint,66,66,0,9.64012,9.2664695,9.645381,0.156689,0.054391999999999996,4.6553474999999995,0.0025044999999999998,4.513589,4.510944,66,6.921593292770305,22,4.937118029204306,22
deathstarbench_social_network,completion_projected,initial,storm_sparse,66,66,0,2.505317,2.32809,2.5111540000000003,0.178359,0.059602,1.592711,0.002324,0.6694605,0.6668559999999999,66,2.579510935040993,22,2.024161043707529,22
deathstarbench_social_network,completion_projected,initial,storm_compact,66,66,0,2.454261,2.281847,2.4602589999999998,0.1750185,0.060072,1.712195,0.002304,0.5118445,0.5097305000000001,66,2.5625743830376466,22,1.9631404893852784,22
deathstarbench_social_network,completion_projected,repeat,ours_direct,66,66,0,0.802279,0.6430505,0.8044175,0.1593285,0.033202,0.0,0.0,0.6089815,0.6089815,0,,0,1.2252533788075954,22
deathstarbench_social_network,completion_projected,repeat,ours_prepared,66,66,0,0.6507795000000001,0.4638695,0.6548475,0.16233399999999998,0.033478,0.0,0.0,0.397079,0.397079,0,0.8162191988882854,22,,0
deathstarbench_social_network,completion_projected,repeat,cudd_fixed,66,66,0,0.7402175,0.543073,0.7425065,0.158001,0.03719,0.0,0.0,0.49071,0.49071,0,0.9256104324394535,22,1.1352786211478771,22
deathstarbench_social_network,completion_projected,repeat,cudd_sift,66,66,0,0.8023994999999999,0.552546,0.8044815000000001,0.16992849999999998,0.038237,0.0,0.0,0.5014755,0.5014755,0,0.9092367182917773,22,1.154094702036679,22
